layers,Data balancer,Matthews correlation coefficient,Cohen Kappa Score,Balanced Accuracy,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff
"[(50, 'rbf_l2')]",SMOTE,0.70801766286917134,0.70347686680921118,0.8561616772087423,0.896738938833069,0.8155844155844156,0.1844155844155844,0.10326106116693108,0.7077736647276573,0.757347915242652,0.08000683526999315,0.06407544509078089,0.06407544509078089,0.03276522954305013
"[(50, 'sigm')]",SMOTEENN,0.67367310618931631,0.66918123301206067,0.8303661869687922,0.7555261766261236,0.9052061973114606,0.09479380268853954,0.24447382337387624,0.5417239555790586,0.7930052403736615,0.03565732513100934,0.10326106116693108,0.10326106116693108,0.017894824345906574
"[(20, 'sigm'), (20, 'sigm')]",SMOTEENN,0.69459288058926349,0.69199221402170119,0.8427458242259656,0.7837828309536401,0.9017088174982911,0.0982911825017088,0.21621716904635999,0.5536400493566014,0.7877762588288905,0.03131692868534974,0.09019918914154768,0.09019918914154768,0.11423945426940918
"[(50, 'tanh')]",SMOTEENN,0.67350070411648755,0.6693106164192284,0.8306726053873205,0.7578706151947824,0.9034745955798588,0.09652540442014128,0.2421293848052177,0.5307421117574476,0.7746753246753247,0.035668717247664614,0.10976555614313414,0.10976555614313414,0.12549408276875815
"[(50, 'rbf_l1')]",SMOTEENN,0.29398029072370485,0.23020994569080425,0.6084700568063589,0.27951701040014104,0.9374231032125769,0.0625768967874231,0.720482989599859,0.034761149303719374,0.19478241057188428,0.006949191159717476,0.04873964392737529,0.04873964392737529,0.05197699864705404
"[(50, 'lin')]",SMOTEENN,0.72074790075093398,0.72012375854856547,0.8586053494873668,0.8250484752335625,0.8921622237411712,0.10783777625882889,0.1749515247664375,0.5894235854045479,0.7817270448849397,0.04348370927318296,0.0738938833068923,0.0738938833068923,0.24541616439819336
"[(20, 'sigm'), (2, 'rbf_l2')]",SMOTEENN,0.6655755968031104,0.6614811820760983,0.8267402105812582,0.7543803983782832,0.8991000227842333,0.1008999772157667,0.24561960162171692,0.49178565133086544,0.7772841193893827,0.03394850763271816,0.11306187202538338,0.11306187202538338,0.050069570541381836
"[(20, 'lin'), (20, 'lin')]",SMOTEENN,0.50386058391359179,0.45779973623481762,0.7188172555083687,0.4907103825136612,0.946924128503076,0.05307587149692413,0.5092896174863387,0.29843116516834123,0.7083618136249715,0.015686944634313055,0.20958928256654327,0.20958928256654327,0.21095871925354004
"[(50, 'rbf_l2')]",SMOTEENN,0.68885777727305031,0.68388209584961424,0.8373895985818111,0.7609377754274634,0.9138414217361586,0.08615857826384143,0.2390622245725366,0.5428344791115812,0.7982000455684667,0.03827751196172249,0.09242023620659263,0.09242023620659263,0.09636704126993816
"[(50, 'sigm')]",SMOTETomek,0.70546651924734716,0.70265087729031406,0.8547726161227788,0.8826370527057995,0.8269081795397586,0.17309182046024152,0.1173629472942006,0.6926493918561607,0.7651629072681705,0.07218045112781955,0.06952229860743875,0.06952229860743875,0.17463326454162598
"[(50, 'rbf_linf')]",None,0.68649881776982857,0.68449357966165136,0.8449390807917347,0.8620130442446677,0.8278651173388015,0.17213488266119845,0.13798695575533226,0.6502732240437159,0.7487582592845751,0.08087263613579403,0.07056231270932488,0.07056231270932488,0.07532207171122234
"[(20, 'sigm'), (20, 'sigm')]",SMOTETomek,0.72059317357432917,0.71670636120096098,0.8624944078623558,0.8988894764674775,0.826099339257234,0.173900660742766,0.10111052353252248,0.7001939009342499,0.7555935292777397,0.08177261335156072,0.06409307244843998,0.06409307244843998,0.057179927825927734
"[(50, 'rbf_l1')]",SMOTETomek,0.37086361097394688,0.35578036351175824,0.673639114974109,0.5195839943592455,0.8276942355889725,0.17230576441102755,0.4804160056407545,0.040208002820377224,0.14438368648894964,0.013898382319434952,0.027057994006698394,0.027057994006698394,0.04335308074951172
"[(20, 'sigm'), (2, 'rbf_l2')]",SMOTETomek,0.69848952759076199,0.69755178049252498,0.8507259447113048,0.8597567424643047,0.8416951469583048,0.15830485304169514,0.14024325753569541,0.6350608143839239,0.7268284347231715,0.0652198678514468,0.06409307244843998,0.06409307244843998,0.024367094039916992
"[(50, 'tanh')]",SMOTETomek,0.68827982889725148,0.68709237659906608,0.8457613464216763,0.8576767142605323,0.8338459785828207,0.1661540214171793,0.14232328573946768,0.6459368940595805,0.7321143768512189,0.07475506949191159,0.07283624184734708,0.07283624184734708,0.12998723983764648
"[(50, 'lin')]",SMOTETomek,0.71790905171477926,0.7095720702077335,0.8608678051795033,0.9217697867089724,0.7999658236500342,0.20003417634996581,0.07823021329102768,0.7448087431693988,0.7738209159261791,0.08000683526999317,0.05757095011457782,0.05757095011457782,0.11327902475992839
"[(20, 'sigm')]",None,0.66426945129966075,0.66383617664909389,0.8331375317048452,0.8315177154944472,0.8347573479152427,0.16524265208475736,0.1684822845055526,0.5729596333509607,0.7068580542264753,0.050421508316245166,0.07172571831482462,0.07172571831482462,0.11035895347595215
"[(20, 'lin'), (20, 'lin')]",SMOTETomek,0.47453835793735982,0.47250169175584528,0.7339310820920385,0.6601269169751455,0.8077352472089313,0.19226475279106858,0.3398730830248546,0.3820729772607086,0.4715766689450899,0.020015948963317386,0.09654503789881896,0.09654503789881896,0.09334993362426758
"[(50, 'rbf_l2')]",SMOTETomek,0.71171708087343877,0.70795935475529237,0.8580171343217908,0.893477877666138,0.8225563909774437,0.17744360902255638,0.10652212233386216,0.6903754627181385,0.7704032809295965,0.07130325814536341,0.07061519478230215,0.07061519478230215,0.0628502368927002
"[(20, 'lin')]",None,0.49387083289995987,0.48467313031137865,0.7373046095359547,0.6155297020976556,0.8590795169742537,0.1409204830257462,0.38447029790234444,0.35055526176626123,0.4959216222374117,0.018284347231715653,0.11389035783536049,0.11389035783536049,0.30730462074279785
"[(20, 'rbf_l1')]",None,0.19363141869386855,0.16153783961869614,0.5761997989300447,0.31196897585051997,0.8404306220095693,0.1595693779904306,0.6880310241494799,0.022721664022563013,0.08097516518569149,0.004329004329004329,0.015177154944473826,0.015177154944473826,0.1692501703898112
"[(20, 'tanh')]",None,0.6453847536146492,0.64516621633240945,0.8218495767084649,0.7923320994182971,0.8513670539986329,0.14863294600136706,0.2076679005817028,0.5165697161995416,0.6529163818637502,0.051298701298701295,0.07939361889652741,0.07939361889652741,0.19634000460306802
"[(20, 'rbf_l2')]",None,0.68179734364295219,0.68092187123345094,0.8422462097265181,0.8488806627886479,0.8356117566643882,0.16438824333561175,0.151119337211352,0.5828133262823902,0.6981544771018454,0.0626680337206653,0.07061519478230213,0.07061519478230213,0.21041599909464517
"[(20, 'rbf_linf')]",None,0.61823948283833852,0.61712429449465078,0.8103986138366444,0.8182795698924732,0.8025176577808159,0.19748234221918434,0.1817204301075269,0.5562665256478053,0.6829118250170882,0.0843244474823422,0.08912392032434337,0.08912392032434337,0.18105864524841309
"[(75, 'sigm')]",None,0.71329037941141271,0.71166177734268155,0.8585270595603474,0.8761678124449145,0.8408863066757805,0.15911369332421962,0.12383218755508547,0.6938833068922969,0.7573479152426521,0.060856687172476644,0.06952229860743875,0.06952229860743875,0.2669533888498942
"[(50, 'rbf_linf')]",ClusterCentroids,0.69225362285014436,0.689146061534883,0.8480975767624436,0.8761678124449145,0.8200273410799727,0.17997265892002734,0.1238321875550855,0.6654503789881896,0.7357142857142858,0.08871041239462292,0.06839414771725719,0.06839414771725719,0.12086606025695801
"[(20, 'sigm')]",ClusterCentroids,0.66840857626264627,0.66693009941529524,0.8358346529754028,0.8499559316058524,0.8217133743449533,0.1782866256550467,0.15004406839414772,0.6023620659263177,0.66680337206653,0.057370699475962635,0.06737176097303015,0.06737176097303015,0.08456627527872722
"[(50, 'rbf_linf')]",EditedNearestNeighbours,0.69627339110588371,0.68463302473264742,0.8493724124502884,0.9239555790586991,0.7747892458418774,0.2252107541581226,0.07604442094130089,0.8576767142605323,0.7026657552973342,0.19307359307359306,0.05753569539925965,0.05753569539925965,0.022866487503051758
"[(20, 'rbf_l1')]",ClusterCentroids,0.1967193703480333,0.18027937588813825,0.5866423938072188,0.3848933544861625,0.7883914331282753,0.21160856687172477,0.6151066455138374,0.023814560197426404,0.07406015037593984,0.006926406926406926,0.010823197602679357,0.010823197602679357,0.10508410135904948
"[(20, 'tanh')]",ClusterCentroids,0.64342570921543196,0.64336421727421433,0.8219549854155604,0.806486867618544,0.837423103212577,0.16257689678742313,0.19351313238145604,0.5513484928609201,0.6085440874914559,0.05999088630667578,0.07288912392032436,0.07288912392032436,0.07251914342244466
"[(20, 'rbf_l2')]",ClusterCentroids,0.68200772163042023,0.67994164575966565,0.8427751660050081,0.8629825489159174,0.8225677830940988,0.17743221690590114,0.13701745108408248,0.618667371760973,0.6580997949419002,0.06787423103212577,0.06296492155825843,0.06296492155825843,0.09134221076965332
"[(20, 'rbf_linf')]",ClusterCentroids,0.6213024615475361,0.61858096077969371,0.812345099443961,0.8379164463246959,0.7867737525632262,0.21322624743677374,0.16208355367530405,0.5855455667195487,0.6305536568694462,0.09300524037366142,0.06950467124977966,0.06950467124977966,0.08232076962788899
"[(75, 'sigm')]",ClusterCentroids,0.71179757790265308,0.70927199804679353,0.8579739665735658,0.883765203595981,0.8321827295511506,0.16781727044884942,0.11623479640401903,0.7123215230037018,0.7373319662793346,0.06867167919799498,0.06846465714789353,0.06846465714789353,0.11179757118225098
"[(20, 'sigm')]",EditedNearestNeighbours,0.68277657041006379,0.67344825907379635,0.8429047144325889,0.9075797637934073,0.7782296650717703,0.22177033492822962,0.09242023620659263,0.7607967565661907,0.5832308042834359,0.13908635224424698,0.05871672836241847,0.05871672836241847,0.02170872688293457
"[(20, 'lin')]",ClusterCentroids,0.45931686582892889,0.4593109054894034,0.729756070142666,0.7014806980433633,0.7580314422419686,0.24196855775803142,0.29851930195663673,0.3821434866913449,0.40896559580770103,0.0182615629984051,0.07919971796227745,0.07919971796227745,0.07772246996561687
"[(20, 'rbf_l1')]",EditedNearestNeighbours,0.18925870721661384,0.18869594835872663,0.594348263090783,0.5133262823902697,0.6753702437912964,0.32462975620870355,0.48667371760973027,0.03142957870615195,0.07052859421280473,0.011289587605377079,0.009747928785475058,0.009747928785475058,0.01972222328186035
"[(20, 'tanh')]",EditedNearestNeighbours,0.62755145341325902,0.6194881611778642,0.8152808015182421,0.8749338974087785,0.7556277056277056,0.24437229437229435,0.12506610259122156,0.6977965802926139,0.5291866028708133,0.12339940760993391,0.057606204829896,0.057606204829896,0.038590192794799805
"[(20, 'rbf_l2')]",EditedNearestNeighbours,0.6714466026333179,0.66058133167898558,0.8369462639098587,0.9086726599682707,0.7652198678514469,0.2347801321485532,0.09132734003172922,0.7716552088841883,0.5884939621781727,0.1426634768740032,0.04778776661378459,0.04778776661378459,0.02371080716451009
"[(20, 'rbf_linf')]",EditedNearestNeighbours,0.62146030164137678,0.61146462940288293,0.8116549968257503,0.8791997179622774,0.744110275689223,0.25588972431077694,0.12080028203772254,0.7669839591045302,0.5922305764411028,0.1781954887218045,0.05640754450907809,0.05640754450907809,0.023772478103637695
"[(75, 'sigm')]",EditedNearestNeighbours,0.71534473141842625,0.70375251524306004,0.8590347226414191,0.9337563899171514,0.7843130553656869,0.21568694463431304,0.06624361008284858,0.9021857923497268,0.7329801777170198,0.1948051948051948,0.0597567424643046,0.0597567424643046,0.018430789311726887
"[(20, 'lin')]",EditedNearestNeighbours,0.41071081081735888,0.40066825271997236,0.7051964468403836,0.7839062224572536,0.6264866712235132,0.3735133287764867,0.21609377754274636,0.5057641459545215,0.32889040783777623,0.06525404420141262,0.04773488454080733,0.04773488454080733,0.012796481450398764
"[(50, 'rbf_linf')]",InstanceHardnessThreshold,0.70515892895483567,0.69556447120730214,0.8542840744474521,0.9207121452494271,0.7878560036454774,0.21214399635452266,0.07928785475057289,0.8631059404195311,0.7408976987924355,0.18955342902711325,0.06185439802573594,0.06185439802573594,0.19579474131266275
"[(20, 'sigm')]",InstanceHardnessThreshold,0.68269480783152636,0.67488338499348988,0.8431208272833423,0.9010400141018863,0.7852016404647983,0.21479835953520163,0.09895998589811388,0.7705446853516658,0.6450786056049215,0.14515835042150832,0.06416358187907632,0.06416358187907632,0.18216721216837564
"[(20, 'tanh')]",InstanceHardnessThreshold,0.6485717298490532,0.6431660621751546,0.8261648845926169,0.8705799400669839,0.7817498291182501,0.21825017088174978,0.12942005993301606,0.6912568306010929,0.5894622920938711,0.11817042606516288,0.05980962453728186,0.05980962453728186,0.1587967872619629
"[(50, 'rbf_linf')]",NearMiss,0.67499603074343673,0.67052311037708601,0.8395127041679965,0.8772254539044596,0.8017999544315334,0.1982000455684666,0.12277454609554028,0.6905341089370705,0.7235019366598313,0.10607199817726133,0.06190728009871321,0.06190728009871321,0.032961368560791016
"[(20, 'rbf_l2')]",InstanceHardnessThreshold,0.67974752661962645,0.67125430467909553,0.8414825674107869,0.9021152829190905,0.7808498519024835,0.21915014809751654,0.09788471708090957,0.7661554732945532,0.6372408293460926,0.14352927773980403,0.0586814736471003,0.0586814736471003,0.14716474215189615
"[(20, 'rbf_l1')]",InstanceHardnessThreshold,0.2118862859212968,0.2001944937629466,0.5966923492327761,0.41743345672483684,0.7759512417407154,0.22404875825928458,0.5825665432751631,0.03356248898290146,0.07053998632946001,0.008680792891319207,0.009765556143134145,0.009765556143134145,0.15684199333190918
"[(20, 'rbf_linf')]",InstanceHardnessThreshold,0.62854591203316501,0.62233621919670912,0.8158333974930597,0.8639520535871673,0.7677147413989519,0.2322852586010481,0.13604794641283272,0.712585933368588,0.636762360446571,0.15554796081111869,0.06841177507491626,0.06841177507491626,0.13304837544759116
"[(75, 'sigm')]",InstanceHardnessThreshold,0.71293721130259102,0.70324805122754375,0.8581553608794835,0.9250484752335625,0.7912622465254046,0.20873775347459558,0.0749515247664375,0.9098360655737704,0.7755866940077466,0.20087719298245613,0.0608320112815089,0.0608320112815089,0.14865795771280924
"[(20, 'sigm')]",NearMiss,0.6591449690505683,0.65743550641978854,0.8312495338630216,0.8477348845408074,0.8147641831852358,0.18523581681476417,0.15226511545919266,0.6218579234972678,0.6555023923444977,0.0651742993848257,0.06414595452141723,0.06414595452141723,0.025597651799519856
"[(20, 'lin')]",InstanceHardnessThreshold,0.47102483282422281,0.47092761009552175,0.735900261566854,0.7155120747399965,0.7562884483937117,0.24371155160628843,0.28448792526000355,0.4103648863035431,0.39936204146730453,0.025233538391433125,0.06612021857923497,0.06612021857923497,0.16193342208862305
"[(20, 'rbf_l2')]",NearMiss,0.67895428015395731,0.67572044214674654,0.8413448800357705,0.8705799400669839,0.8121098200045568,0.18789017999544314,0.12942005993301603,0.6295081967213113,0.6512303485987696,0.08441558441558443,0.06301780363123567,0.06301780363123567,0.024714867273966473
"[(20, 'tanh')]",NearMiss,0.62650651192084894,0.6254417370246258,0.8144537856588011,0.8184382161114049,0.8104693552061972,0.1895306447938027,0.1815617838885951,0.5654856337035078,0.603360674413306,0.06604010025062657,0.07399964745284682,0.07399964745284682,0.04230165481567383
"[(20, 'rbf_l1')]",NearMiss,0.23700445444565429,0.22278382074661615,0.607464929932157,0.4162171690463599,0.798712690817954,0.20128730918204604,0.58378283095364,0.03245196545037898,0.08277511961722488,0.007792207792207792,0.014119513484928611,0.014119513484928611,0.028643369674682617
"[(50, 'rbf_linf')]",NeighbourhoodCleaningRule,0.69727781856143078,0.68634977436656763,0.8500489511601704,0.9218226687819496,0.7782752335383915,0.22172476646160855,0.07817733121805041,0.845637228979376,0.71742993848257,0.18172704488493963,0.060796756566190734,0.060796756566190734,0.024604399998982746
"[(20, 'rbf_linf')]",NearMiss,0.61961468590177837,0.6148982711372637,0.8114519147250366,0.8508372994888066,0.7720665299612669,0.2279334700387332,0.14916270051119337,0.6203948528115636,0.6410913647755753,0.11299840510366825,0.07385862859157412,0.07385862859157412,0.018935759862263996
"[(75, 'sigm')]",NearMiss,0.70900869418124479,0.7057730869461647,0.8566473301902899,0.8880839062224574,0.8252107541581225,0.1747892458418774,0.11191609377754275,0.7264057817733122,0.7347573479152426,0.08435862383230804,0.06520359598096247,0.06520359598096247,0.06611164410909016
"[(20, 'lin')]",NearMiss,0.49134952244493141,0.48944857822745202,0.742358474186524,0.6709324872201657,0.8137844611528823,0.18621553884711775,0.3290675127798343,0.3778071567072096,0.43586238323080434,0.021770334928229662,0.09115106645513837,0.09115106645513837,0.0650330384572347
"[(20, 'sigm')]",NeighbourhoodCleaningRule,0.6810592051149339,0.67302820703794064,0.8422405166803842,0.9010223867442271,0.7834586466165415,0.21654135338345862,0.09897761325577296,0.7379693283976732,0.6145477329687855,0.12866256550467078,0.05869910100475939,0.05869910100475939,0.01871037483215332
