activation,hidden_layer_sizes,max_iter,solver,Data balancer,Average true rate,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff
identity,"(5, 5, 5)",1000,lbgfs,SMOTE,0.7076984126984128,0.6877777777777778,0.7276190476190476,0.2723809523809524,0.31222222222222223,0.49222222222222217,0.5619047619047618,0.14666666666666664,0.17,0.17
identity,"(100,)",1000,adam,ADASYN,0.713015873015873,0.7022222222222223,0.7238095238095239,0.2761904761904762,0.29777777777777775,0.44,0.5109523809523809,0.12666666666666668,0.1211111111111111,0.1211111111111111
identity,"(50, 50)",1000,sgd,ADASYN,0.7102380952380952,0.71,0.7104761904761906,0.2895238095238095,0.29000000000000004,0.4222222222222222,0.47714285714285715,0.11714285714285715,0.10222222222222221,0.10222222222222221
identity,"(5, 5, 5)",1000,lbgfs,SMOTEENN,0.6930952380952381,0.5933333333333334,0.792857142857143,0.20714285714285716,0.40666666666666673,0.41222222222222227,0.6585714285714286,0.12333333333333334,0.25666666666666665,0.25666666666666665
identity,"(100,)",1000,adam,RandomOverSampler,0.7088095238095238,0.6999999999999998,0.7176190476190477,0.28238095238095234,0.3,0.4766666666666666,0.5285714285714286,0.1338095238095238,0.14222222222222222,0.14222222222222222
identity,"(5, 5, 5)",1000,lbgfs,SMOTETomek,0.709047619047619,0.69,0.728095238095238,0.2719047619047619,0.31,0.4922222222222223,0.5642857142857143,0.14523809523809525,0.17666666666666667,0.17666666666666667
identity,"(100,)",1000,adam,SMOTE,0.7130952380952381,0.6966666666666667,0.7295238095238096,0.2704761904761905,0.3033333333333333,0.48666666666666675,0.5542857142857143,0.1438095238095238,0.16111111111111112,0.16111111111111112
identity,"(100,)",1000,adam,SMOTEENN,0.6970634920634922,0.6055555555555556,0.7885714285714286,0.2114285714285714,0.39444444444444443,0.4155555555555555,0.6414285714285713,0.1138095238095238,0.23555555555555555,0.23555555555555555
identity,"(100,)",1000,adam,SMOTETomek,0.7127777777777777,0.6955555555555555,0.73,0.26999999999999996,0.30444444444444446,0.48666666666666675,0.5599999999999999,0.1438095238095238,0.16333333333333336,0.16333333333333336
identity,"(50, 50)",1000,sgd,RandomOverSampler,0.7200000000000001,0.7199999999999999,0.7200000000000001,0.27999999999999997,0.27999999999999997,0.47444444444444445,0.5038095238095238,0.12523809523809523,0.12,0.12
identity,"(100,)",1000,sgd,InstanceHardnessThreshold,0.6912698412698411,0.8811111111111112,0.5014285714285714,0.49857142857142867,0.11888888888888889,0.8033333333333333,0.40619047619047616,0.3971428571428572,0.08,0.08
identity,"(5, 5, 5)",1000,sgd,None,0.6730952380952381,0.47000000000000003,0.8761904761904763,0.1238095238095238,0.53,0.17,0.7076190476190476,0.03380952380952381,0.28111111111111114,0.28111111111111114
identity,"(5, 5, 5)",1000,adam,None,0.6736507936507937,0.4811111111111111,0.8661904761904763,0.1338095238095238,0.518888888888889,0.23555555555555555,0.7223809523809525,0.039523809523809524,0.2777777777777778,0.2777777777777778
identity,"(100,)",1000,sgd,NearMiss,0.6765079365079365,0.721111111111111,0.6319047619047619,0.36809523809523803,0.2788888888888889,0.5322222222222223,0.42190476190476184,0.2138095238095238,0.10777777777777776,0.10777777777777776
identity,"(50, 50)",1000,sgd,SMOTE,0.7134920634920635,0.7088888888888888,0.7180952380952381,0.2819047619047619,0.2911111111111111,0.49000000000000005,0.5352380952380952,0.13428571428571426,0.14444444444444446,0.14444444444444446
identity,"(5, 5, 5)",1000,adam,ClusterCentroids,0.7046031746031746,0.7144444444444443,0.6947619047619048,0.30523809523809525,0.2855555555555555,0.4833333333333334,0.5038095238095238,0.1519047619047619,0.14222222222222222,0.14222222222222222
identity,"(5, 5, 5)",1000,sgd,ClusterCentroids,0.6932539682539683,0.6888888888888888,0.6976190476190475,0.30238095238095236,0.31111111111111106,0.4688888888888889,0.47666666666666674,0.1285714285714286,0.1388888888888889,0.1388888888888889
identity,"(5, 5, 5)",1000,adam,EditedNearestNeighbours,0.7120634920634922,0.7488888888888888,0.6752380952380953,0.32476190476190475,0.2511111111111111,0.6144444444444445,0.5552380952380952,0.21523809523809523,0.15333333333333332,0.15333333333333332
identity,"(100,)",1000,sgd,NeighbourhoodCleaningRule,0.7165079365079364,0.701111111111111,0.7319047619047621,0.2680952380952381,0.29888888888888887,0.48888888888888893,0.5504761904761905,0.13857142857142857,0.14888888888888888,0.14888888888888888
identity,"(50, 50)",1000,sgd,SMOTEENN,0.696111111111111,0.5988888888888889,0.7933333333333333,0.20666666666666667,0.40111111111111114,0.39444444444444443,0.6404761904761905,0.0976190476190476,0.2233333333333333,0.2233333333333333
identity,"(5, 5, 5)",1000,sgd,EditedNearestNeighbours,0.7109523809523809,0.7399999999999999,0.6819047619047618,0.3180952380952381,0.26,0.5822222222222222,0.540952380952381,0.21523809523809523,0.15222222222222223,0.15222222222222223
identity,"(5, 5, 5)",1000,adam,InstanceHardnessThreshold,0.6815873015873016,0.8722222222222222,0.490952380952381,0.5090476190476191,0.12777777777777777,0.8444444444444444,0.42523809523809525,0.44857142857142857,0.09333333333333332,0.09333333333333332
identity,"(100,)",1000,sgd,OneSidedSelection,0.6822222222222223,0.5077777777777778,0.8566666666666668,0.1433333333333333,0.49222222222222217,0.2011111111111111,0.6742857142857144,0.028095238095238093,0.24555555555555555,0.24555555555555555
identity,"(5, 5, 5)",1000,adam,NearMiss,0.6781746031746033,0.7344444444444443,0.6219047619047618,0.3780952380952381,0.26555555555555554,0.5877777777777778,0.46428571428571425,0.259047619047619,0.12555555555555556,0.12555555555555556
identity,"(5, 5, 5)",1000,adam,NeighbourhoodCleaningRule,0.7143650793650794,0.7044444444444444,0.7242857142857143,0.27571428571428575,0.29555555555555557,0.54,0.5952380952380952,0.1657142857142857,0.17,0.17
identity,"(100,)",1000,sgd,RandomUnderSampler,0.7078571428571429,0.7200000000000001,0.6957142857142857,0.30428571428571427,0.27999999999999997,0.44555555555555554,0.4423809523809524,0.12761904761904763,0.10999999999999999,0.10999999999999999
identity,"(50, 50)",1000,sgd,SMOTETomek,0.7129365079365079,0.7044444444444444,0.7214285714285715,0.2785714285714286,0.29555555555555557,0.46666666666666673,0.5399999999999999,0.13857142857142854,0.15,0.15
identity,"(50, 5)",1000,lbgfs,None,0.6726190476190476,0.48666666666666664,0.8585714285714285,0.1414285714285714,0.5133333333333333,0.24444444444444446,0.719047619047619,0.04238095238095238,0.29555555555555557,0.29555555555555557
identity,"(5, 5, 5)",1000,sgd,InstanceHardnessThreshold,0.685,0.8766666666666668,0.49333333333333323,0.5066666666666667,0.12333333333333334,0.8277777777777778,0.4114285714285715,0.4404761904761905,0.0811111111111111,0.0811111111111111
identity,"(5, 5, 5)",1000,adam,OneSidedSelection,0.6837301587301586,0.5288888888888889,0.8385714285714285,0.16142857142857145,0.4711111111111111,0.3133333333333333,0.6895238095238095,0.05761904761904762,0.24888888888888885,0.24888888888888885
identity,"(5, 5, 5)",1000,adam,RandomUnderSampler,0.7146825396825397,0.7355555555555555,0.6938095238095238,0.3061904761904762,0.2644444444444444,0.5255555555555556,0.4942857142857143,0.1661904761904762,0.1311111111111111,0.1311111111111111
identity,"(100,)",1000,sgd,TomekLinks,0.6800793650793651,0.5044444444444444,0.8557142857142858,0.14428571428571427,0.4955555555555556,0.2011111111111111,0.6719047619047619,0.03,0.24111111111111114,0.24111111111111114
identity,"(5, 5, 5)",1000,adam,TomekLinks,0.6815873015873016,0.5222222222222223,0.840952380952381,0.15904761904761902,0.4777777777777777,0.3055555555555556,0.6914285714285714,0.05714285714285714,0.2588888888888889,0.2588888888888889
identity,"(5, 5, 5)",1000,sgd,NearMiss,0.6772222222222223,0.7277777777777779,0.6266666666666667,0.37333333333333335,0.2722222222222222,0.5466666666666667,0.44761904761904764,0.230952380952381,0.12111111111111111,0.12111111111111111
identity,"(5, 5, 5)",1000,adam,ADASYN,0.7101587301587301,0.7022222222222222,0.718095238095238,0.28190476190476194,0.29777777777777775,0.45444444444444443,0.5052380952380952,0.12904761904761905,0.11888888888888889,0.11888888888888889
identity,"(50, 5)",1000,lbgfs,ClusterCentroids,0.6925396825396825,0.6988888888888889,0.6861904761904762,0.3138095238095238,0.30111111111111105,0.49666666666666676,0.5076190476190475,0.16285714285714284,0.16,0.16
identity,"(50, 5)",1000,lbgfs,EditedNearestNeighbours,0.7148412698412699,0.7544444444444446,0.6752380952380953,0.3247619047619048,0.24555555555555553,0.6155555555555555,0.5590476190476191,0.2180952380952381,0.15666666666666665,0.15666666666666665
identity,"(5, 5, 5)",1000,adam,RandomOverSampler,0.7151587301587301,0.7088888888888888,0.7214285714285714,0.2785714285714285,0.2911111111111111,0.4777777777777778,0.5252380952380953,0.13857142857142857,0.14222222222222222,0.14222222222222222
identity,"(100,)",1000,sgd,ADASYN,0.7140476190476189,0.7166666666666668,0.7114285714285713,0.2885714285714286,0.2833333333333334,0.41333333333333333,0.46428571428571425,0.10238095238095239,0.09888888888888887,0.09888888888888887
identity,"(5, 5, 5)",1000,sgd,NeighbourhoodCleaningRule,0.7119841269841269,0.7011111111111111,0.722857142857143,0.27714285714285714,0.29888888888888887,0.5211111111111111,0.5761904761904763,0.16142857142857145,0.1688888888888889,0.1688888888888889
identity,"(5, 5, 5)",1000,adam,SMOTE,0.713968253968254,0.7022222222222222,0.7257142857142859,0.2742857142857143,0.2977777777777778,0.49333333333333335,0.5585714285714286,0.14761904761904762,0.16111111111111112,0.16111111111111112
identity,"(50, 5)",1000,lbgfs,InstanceHardnessThreshold,0.6773809523809523,0.87,0.4847619047619048,0.5152380952380952,0.13,0.8477777777777779,0.44333333333333336,0.46428571428571425,0.10333333333333333,0.10333333333333333
identity,"(50, 5)",1000,lbgfs,NearMiss,0.6784920634920635,0.7355555555555555,0.6214285714285714,0.37857142857142856,0.2644444444444444,0.5922222222222223,0.479047619047619,0.26666666666666666,0.14222222222222222,0.14222222222222222
identity,"(5, 5, 5)",1000,adam,SMOTEENN,0.6964285714285715,0.61,0.7828571428571429,0.21714285714285717,0.38999999999999996,0.41888888888888887,0.6438095238095238,0.11857142857142856,0.2333333333333333,0.2333333333333333
identity,"(50, 5)",1000,lbgfs,NeighbourhoodCleaningRule,0.7157936507936508,0.7111111111111112,0.7204761904761905,0.2795238095238095,0.2888888888888889,0.5566666666666666,0.5938095238095239,0.16666666666666666,0.17777777777777778,0.17777777777777778
identity,"(50, 5)",1000,lbgfs,OneSidedSelection,0.6838095238095239,0.5333333333333333,0.8342857142857144,0.1657142857142857,0.4666666666666666,0.3266666666666666,0.69,0.05952380952380953,0.27111111111111114,0.27111111111111114
identity,"(50, 5)",1000,lbgfs,RandomUnderSampler,0.7077777777777777,0.7288888888888888,0.6866666666666666,0.3133333333333333,0.2711111111111111,0.5333333333333333,0.5028571428571429,0.18380952380952384,0.1411111111111111,0.1411111111111111
identity,"(100,)",1000,sgd,RandomOverSampler,0.7167460317460318,0.7177777777777777,0.7157142857142857,0.2842857142857143,0.2822222222222222,0.4577777777777777,0.4885714285714286,0.11952380952380953,0.11444444444444445,0.11444444444444445
identity,"(5, 5, 5)",1000,sgd,OneSidedSelection,0.6845238095238096,0.5233333333333333,0.8457142857142856,0.15428571428571428,0.47666666666666674,0.24444444444444444,0.6833333333333332,0.0480952380952381,0.24666666666666667,0.24666666666666667
identity,"(5, 5, 5)",1000,adam,SMOTETomek,0.716111111111111,0.7022222222222222,0.73,0.27,0.29777777777777775,0.48666666666666664,0.5580952380952381,0.1438095238095238,0.16444444444444448,0.16444444444444448
identity,"(50, 5)",1000,lbgfs,TomekLinks,0.6821428571428573,0.5299999999999999,0.8342857142857144,0.1657142857142857,0.47,0.3233333333333333,0.6933333333333334,0.06142857142857142,0.27,0.27
identity,"(50, 5)",1000,lbgfs,ADASYN,0.7161904761904762,0.7066666666666667,0.7257142857142856,0.2742857142857143,0.29333333333333333,0.4488888888888889,0.5152380952380953,0.13095238095238093,0.12555555555555556,0.12555555555555556
identity,"(50, 5)",1000,lbgfs,RandomOverSampler,0.7066666666666667,0.6933333333333334,0.7200000000000001,0.27999999999999997,0.30666666666666664,0.4777777777777778,0.5366666666666667,0.13999999999999999,0.15222222222222223,0.15222222222222223
identity,"(50, 5)",1000,lbgfs,SMOTE,0.7091269841269842,0.6911111111111111,0.7271428571428572,0.27285714285714285,0.30888888888888894,0.49111111111111105,0.5614285714285714,0.14619047619047618,0.17,0.17
identity,"(50, 5)",1000,sgd,None,0.6691269841269841,0.4611111111111111,0.8771428571428572,0.12285714285714285,0.5388888888888889,0.18666666666666665,0.7080952380952382,0.020952380952380955,0.2733333333333333,0.2733333333333333
identity,"(5, 5, 5)",1000,sgd,RandomUnderSampler,0.7116666666666668,0.7233333333333333,0.7000000000000001,0.3,0.27666666666666667,0.47,0.47666666666666674,0.1457142857142857,0.11888888888888889,0.11888888888888889
identity,"(50, 5)",1000,lbgfs,SMOTEENN,0.6934126984126984,0.5944444444444444,0.7923809523809524,0.2076190476190476,0.4055555555555556,0.41222222222222227,0.6580952380952381,0.1238095238095238,0.2555555555555556,0.2555555555555556
identity,"(100,)",1000,sgd,SMOTE,0.7143650793650793,0.7111111111111109,0.7176190476190477,0.28238095238095234,0.2888888888888889,0.47222222222222215,0.5185714285714286,0.1295238095238095,0.1311111111111111,0.1311111111111111
identity,"(50, 5)",1000,lbgfs,SMOTETomek,0.7096031746031746,0.6911111111111111,0.728095238095238,0.2719047619047619,0.3088888888888889,0.4922222222222223,0.5652380952380952,0.14523809523809525,0.17555555555555558,0.17555555555555558
identity,"(50, 5)",1000,adam,None,0.6725396825396825,0.48222222222222216,0.8628571428571429,0.13714285714285712,0.5177777777777778,0.23444444444444446,0.7185714285714285,0.03619047619047619,0.2866666666666667,0.2866666666666667
identity,"(5, 5, 5)",1000,sgd,TomekLinks,0.6792063492063493,0.5155555555555554,0.8428571428571429,0.1571428571428571,0.48444444444444446,0.2511111111111111,0.6766666666666666,0.04428571428571428,0.25,0.25
identity,"(100,)",1000,sgd,SMOTEENN,0.7017460317460319,0.6144444444444445,0.7890476190476191,0.21095238095238092,0.3855555555555556,0.3788888888888889,0.6204761904761905,0.08761904761904761,0.21555555555555558,0.21555555555555558
identity,"(50, 5)",1000,sgd,ClusterCentroids,0.7034920634920635,0.7155555555555555,0.6914285714285714,0.30857142857142855,0.28444444444444444,0.4633333333333334,0.46095238095238095,0.13619047619047617,0.12222222222222222,0.12222222222222222
identity,"(50, 5)",1000,adam,ClusterCentroids,0.700873015873016,0.7055555555555557,0.696190476190476,0.3038095238095238,0.29444444444444445,0.4811111111111111,0.49666666666666665,0.1538095238095238,0.14333333333333334,0.14333333333333334
identity,"(50, 5)",1000,adam,EditedNearestNeighbours,0.7126984126984128,0.7477777777777778,0.6776190476190477,0.3223809523809524,0.2522222222222222,0.6122222222222221,0.5619047619047619,0.21238095238095242,0.15222222222222223,0.15222222222222223
identity,"(5, 5, 5)",1000,sgd,ADASYN,0.7105555555555556,0.7077777777777777,0.7133333333333334,0.2866666666666667,0.2922222222222222,0.4344444444444444,0.48523809523809525,0.12047619047619047,0.0988888888888889,0.0988888888888889
identity,"(50, 5)",1000,sgd,EditedNearestNeighbours,0.7142063492063494,0.7455555555555556,0.6828571428571429,0.31714285714285717,0.2544444444444444,0.6066666666666667,0.5219047619047619,0.1980952380952381,0.13777777777777778,0.13777777777777778
identity,"(100,)",1000,sgd,SMOTETomek,0.7164285714285713,0.7066666666666667,0.7261904761904763,0.2738095238095238,0.2933333333333333,0.47000000000000003,0.5242857142857142,0.1261904761904762,0.13777777777777778,0.13777777777777778
identity,"(4, 4)",1000,lbgfs,None,0.6720634920634921,0.4855555555555555,0.8585714285714285,0.14142857142857143,0.5144444444444445,0.24444444444444446,0.719047619047619,0.04238095238095238,0.2966666666666667,0.2966666666666667
identity,"(50, 5)",1000,adam,InstanceHardnessThreshold,0.685079365079365,0.8811111111111112,0.489047619047619,0.5109523809523809,0.11888888888888889,0.8344444444444444,0.4185714285714286,0.4495238095238096,0.08222222222222221,0.08222222222222221
identity,"(50, 5)",1000,adam,NearMiss,0.6787301587301586,0.728888888888889,0.6285714285714286,0.37142857142857144,0.27111111111111114,0.5733333333333334,0.4766666666666666,0.25047619047619046,0.13333333333333333,0.13333333333333333
identity,"(5, 5, 5)",1000,sgd,RandomOverSampler,0.7138888888888889,0.7111111111111111,0.7166666666666667,0.2833333333333333,0.2888888888888889,0.47222222222222215,0.5095238095238095,0.1338095238095238,0.1288888888888889,0.1288888888888889
identity,"(50, 5)",1000,adam,NeighbourhoodCleaningRule,0.7164285714285715,0.7100000000000001,0.7228571428571429,0.27714285714285714,0.29,0.5444444444444445,0.5866666666666666,0.1638095238095238,0.17333333333333334,0.17333333333333334
identity,"(50, 5)",1000,adam,OneSidedSelection,0.6802380952380952,0.5233333333333333,0.8371428571428572,0.16285714285714284,0.4766666666666666,0.3155555555555556,0.6871428571428572,0.05809523809523809,0.26111111111111107,0.26111111111111107
identity,"(50, 5)",1000,adam,RandomUnderSampler,0.709920634920635,0.7322222222222221,0.6876190476190476,0.31238095238095237,0.26777777777777784,0.5255555555555556,0.4919047619047619,0.1757142857142857,0.12666666666666665,0.12666666666666665
identity,"(50, 5)",1000,sgd,InstanceHardnessThreshold,0.6900793650793652,0.8844444444444445,0.4957142857142857,0.5042857142857143,0.11555555555555556,0.83,0.4061904761904762,0.4228571428571429,0.08111111111111109,0.08111111111111109
identity,"(4, 4)",1000,lbgfs,ClusterCentroids,0.6925396825396825,0.6988888888888889,0.6861904761904762,0.3138095238095238,0.30111111111111105,0.49666666666666676,0.5085714285714286,0.16285714285714284,0.16,0.16
identity,"(4, 4)",1000,lbgfs,EditedNearestNeighbours,0.7148412698412699,0.7544444444444446,0.6752380952380953,0.3247619047619048,0.24555555555555553,0.6144444444444445,0.5590476190476191,0.21857142857142856,0.15666666666666665,0.15666666666666665
identity,"(50, 5)",1000,adam,TomekLinks,0.6817460317460317,0.5244444444444444,0.8390476190476189,0.16095238095238096,0.47555555555555556,0.30777777777777776,0.6928571428571427,0.05428571428571429,0.2611111111111111,0.2611111111111111
identity,"(5, 5, 5)",1000,sgd,SMOTE,0.7092857142857144,0.6966666666666667,0.7219047619047618,0.2780952380952381,0.3033333333333333,0.49444444444444446,0.5419047619047619,0.14476190476190476,0.14222222222222222,0.14222222222222222
