layers,Data balancer,Matthews correlation coefficient,Cohen Kappa Score,Balanced Accuracy,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff
"[(20, 'sigm'), (2, 'rbf_l2')]",SMOTEENN,0.3216179130888987,0.32099916902535386,0.6644444444444445,0.5555555555555555,0.7733333333333333,0.22666666666666666,0.4444444444444444,0.2388888888888889,0.44095238095238093,0.05761904761904762,0.17777777777777778,0.17777777777777778,0.05739164352416992
"[(50, 'lin')]",SMOTEENN,0.37653695482491628,0.3746970659275799,0.6949206349206349,0.6155555555555555,0.7742857142857144,0.22571428571428567,0.3844444444444444,0.3444444444444444,0.5466666666666667,0.07904761904761905,0.17555555555555555,0.17555555555555555,0.06141328811645508
"[(20, 'lin'), (20, 'lin')]",SMOTEENN,0.36067775506698635,0.35846932813051446,0.6873809523809523,0.61,0.7647619047619049,0.23523809523809525,0.38999999999999996,0.31,0.5066666666666667,0.06428571428571428,0.18666666666666665,0.18666666666666665,0.06665873527526855
"[(20, 'sigm'), (20, 'sigm')]",SMOTEENN,0.3212112552051008,0.32075871347207302,0.6634920634920636,0.5488888888888889,0.7780952380952382,0.2219047619047619,0.4511111111111112,0.27,0.5204761904761904,0.07047619047619048,0.1988888888888889,0.1988888888888889,0.030591328938802082
"[(50, 'sigm')]",SMOTEENN,0.35193041211590215,0.35094916166441653,0.6808730158730159,0.5855555555555556,0.7761904761904761,0.22380952380952382,0.41444444444444445,0.2822222222222222,0.5280952380952382,0.07047619047619047,0.1777777777777778,0.1777777777777778,0.04608321189880371
"[(50, 'tanh')]",SMOTEENN,0.30643431031993185,0.30541442040420069,0.6576984126984127,0.5544444444444444,0.7609523809523809,0.23904761904761904,0.44555555555555554,0.2555555555555556,0.49714285714285716,0.07428571428571429,0.17444444444444449,0.17444444444444449,0.05090912183125814
"[(50, 'rbf_l1')]",SMOTEENN,0.048037503787814663,0.047879343605726175,0.524047619047619,0.3433333333333333,0.7047619047619048,0.29523809523809524,0.6566666666666666,0.014444444444444446,0.027619047619047616,0.0009523809523809524,0.0033333333333333327,0.0033333333333333327,0.039786577224731445
"[(50, 'rbf_l2')]",SMOTEENN,0.32205395380659668,0.32182222241095243,0.6629365079365078,0.541111111111111,0.7847619047619047,0.21523809523809523,0.4588888888888889,0.24888888888888885,0.5480952380952382,0.06619047619047619,0.21777777777777776,0.21777777777777776,0.1016847292582194
"[(20, 'sigm'), (2, 'rbf_l2')]",SMOTETomek,0.32082052345390205,0.30987214065587276,0.6727777777777778,0.6622222222222222,0.6833333333333332,0.3166666666666667,0.33777777777777773,0.31,0.32285714285714284,0.08333333333333333,0.10444444444444445,0.10444444444444445,0.1565247376759847
"[(50, 'lin')]",SMOTETomek,0.39439068381452236,0.38345987710154589,0.7115079365079365,0.7044444444444444,0.7185714285714285,0.2814285714285714,0.29555555555555557,0.42555555555555563,0.4680952380952381,0.10619047619047617,0.11222222222222222,0.11222222222222222,0.03448899586995443
"[(50, 'rbf_linf')]",None,0.30791657028496627,0.29501756422253261,0.6325396825396826,0.3788888888888889,0.8861904761904763,0.1138095238095238,0.6211111111111112,0.10111111111111111,0.6190476190476191,0.017619047619047618,0.2588888888888889,0.2588888888888889,0.14925599098205566
"[(20, 'sigm')]",None,0.26405953353738587,0.23854267038763954,0.6018253968253968,0.2888888888888889,0.9147619047619048,0.08523809523809522,0.7111111111111111,0.036666666666666674,0.62,0.007619047619047618,0.2988888888888889,0.2988888888888889,0.1071623961130778
"[(20, 'lin'), (20, 'lin')]",SMOTETomek,0.3515765829803405,0.33831739423262741,0.6897619047619047,0.6933333333333334,0.6861904761904762,0.3138095238095238,0.30666666666666664,0.3811111111111111,0.42095238095238097,0.09285714285714286,0.12,0.12,0.14879647890726724
"[(20, 'sigm'), (20, 'sigm')]",SMOTETomek,0.33759967130323809,0.33000076073830115,0.6801587301587301,0.648888888888889,0.7114285714285714,0.2885714285714286,0.3511111111111111,0.35333333333333333,0.42238095238095236,0.09857142857142857,0.12777777777777777,0.12777777777777777,0.15832416216532388
"[(50, 'tanh')]",SMOTETomek,0.33390887592920571,0.32341809051841686,0.6795238095238094,0.6666666666666666,0.6923809523809523,0.3076190476190476,0.3333333333333333,0.33888888888888885,0.4047619047619048,0.1019047619047619,0.10444444444444445,0.10444444444444445,0.1284182866414388
"[(50, 'rbf_l1')]",SMOTETomek,0.047542857228131084,0.039156586583407781,0.5253174603174603,0.6444444444444444,0.40619047619047616,0.5938095238095237,0.35555555555555557,0.015555555555555553,0.023333333333333334,0.002857142857142857,0.0011111111111111111,0.0011111111111111111,0.11489049593607585
"[(50, 'sigm')]",SMOTETomek,0.35991654224262265,0.35007846687703653,0.692936507936508,0.6777777777777777,0.7080952380952382,0.2919047619047619,0.32222222222222224,0.35000000000000003,0.42523809523809525,0.09571428571428571,0.10777777777777776,0.10777777777777776,0.19179145495096842
"[(20, 'lin')]",None,0.35113802281379281,0.33301383909156929,0.6477777777777778,0.3888888888888889,0.9066666666666666,0.09333333333333332,0.6111111111111112,0.08444444444444443,0.6257142857142858,0.016190476190476193,0.24222222222222223,0.24222222222222223,0.10622366269429524
"[(50, 'rbf_l2')]",SMOTETomek,0.34557964028848565,0.33883476930906969,0.6838095238095239,0.6466666666666666,0.7209523809523811,0.27904761904761904,0.3533333333333333,0.3466666666666667,0.4552380952380952,0.10285714285714286,0.1411111111111111,0.1411111111111111,0.08821352322896321
"[(20, 'tanh')]",None,0.20089551652952467,0.17238746033626948,0.5715079365079364,0.22111111111111112,0.921904761904762,0.07809523809523809,0.778888888888889,0.023333333333333334,0.5971428571428571,0.005714285714285714,0.3277777777777777,0.3277777777777777,0.23368136088053384
"[(20, 'rbf_l1')]",None,0.01610958652595703,0.0015534842432312068,0.5005555555555555,0.0011111111111111111,1.0,0.0,0.9988888888888888,0.0033333333333333327,0.011428571428571429,0.0,0.01,0.01,0.20846311251322427
"[(20, 'rbf_l2')]",None,0.25340290495184398,0.22100044053804913,0.5924603174603175,0.25777777777777783,0.927142857142857,0.07285714285714284,0.7422222222222222,0.03888888888888889,0.6228571428571429,0.005714285714285714,0.28111111111111103,0.28111111111111103,0.2051382859547933
"[(20, 'rbf_linf')]",None,0.19232316931513124,0.1612331104014656,0.5663492063492063,0.20222222222222222,0.9304761904761906,0.06952380952380953,0.7977777777777778,0.03666666666666666,0.6076190476190476,0.008095238095238095,0.31,0.31,0.21043785413106283
"[(75, 'sigm')]",None,0.3186557444927185,0.31227786571592142,0.6446825396825396,0.42555555555555563,0.8638095238095237,0.1361904761904762,0.5744444444444445,0.15111111111111108,0.6223809523809524,0.02666666666666667,0.24666666666666667,0.24666666666666667,0.32259949048360187
"[(50, 'rbf_linf')]",ClusterCentroids,0.28169836034069801,0.25622989034079707,0.6536507936507936,0.7244444444444446,0.5828571428571429,0.4171428571428572,0.2755555555555555,0.41444444444444445,0.29238095238095235,0.1719047619047619,0.09333333333333332,0.09333333333333332,0.13111464182535806
"[(20, 'sigm')]",ClusterCentroids,0.28399281787279879,0.2720866440975313,0.6536507936507937,0.6511111111111111,0.6561904761904762,0.34380952380952373,0.34888888888888886,0.2733333333333334,0.27666666666666667,0.09285714285714285,0.09000000000000001,0.09000000000000001,0.09275579452514648
"[(20, 'lin')]",ClusterCentroids,0.329049383754421,0.31498820844457537,0.6780952380952382,0.6866666666666666,0.6695238095238096,0.3304761904761904,0.3133333333333333,0.3688888888888889,0.3780952380952381,0.09285714285714286,0.10444444444444445,0.10444444444444445,0.07762924830118816
"[(50, 'rbf_linf')]",EditedNearestNeighbours,0.35066376337952354,0.33430679707441041,0.6900000000000001,0.71,0.6699999999999999,0.33,0.29000000000000004,0.42444444444444446,0.41,0.14047619047619045,0.11444444444444442,0.11444444444444442,0.052540222803751625
"[(20, 'tanh')]",ClusterCentroids,0.24892632294015279,0.23744031543807007,0.6349206349206349,0.6322222222222221,0.6376190476190476,0.3623809523809524,0.36777777777777776,0.22555555555555554,0.24190476190476193,0.08380952380952382,0.08555555555555555,0.08555555555555555,0.09774947166442871
"[(20, 'rbf_linf')]",ClusterCentroids,0.20446198684626651,0.189980475722652,0.6114285714285715,0.64,0.5828571428571429,0.4171428571428571,0.36000000000000004,0.23666666666666666,0.20952380952380953,0.09857142857142857,0.0811111111111111,0.0811111111111111,0.1036534309387207
"[(20, 'rbf_l1')]",ClusterCentroids,0.034728037124982465,0.031157172342192101,0.5148412698412699,0.1811111111111111,0.8485714285714286,0.15142857142857144,0.818888888888889,0.007777777777777778,0.006190476190476191,0.0004761904761904762,0.0022222222222222222,0.0022222222222222222,0.08015124003092448
"[(20, 'sigm')]",EditedNearestNeighbours,0.31304657278762832,0.30304706440894136,0.6683333333333333,0.6533333333333333,0.6833333333333332,0.31666666666666665,0.3466666666666667,0.3544444444444445,0.3771428571428572,0.11476190476190477,0.13333333333333333,0.13333333333333333,0.03316601117451986
"[(20, 'rbf_l2')]",ClusterCentroids,0.26407701448657489,0.24727111731197174,0.6437301587301588,0.6722222222222222,0.6152380952380953,0.3847619047619048,0.3277777777777778,0.3,0.25857142857142856,0.11238095238095237,0.07555555555555556,0.07555555555555556,0.08111166954040527
"[(20, 'lin')]",EditedNearestNeighbours,0.35740842095256387,0.34050114537374937,0.693809523809524,0.7166666666666667,0.670952380952381,0.3290476190476191,0.2833333333333333,0.46555555555555556,0.4309523809523809,0.13095238095238096,0.11333333333333333,0.11333333333333333,0.02421291669209798
"[(20, 'tanh')]",EditedNearestNeighbours,0.28648625158277302,0.27904142454590591,0.6533333333333333,0.62,0.6866666666666666,0.3133333333333333,0.37999999999999995,0.29111111111111104,0.3757142857142857,0.10857142857142855,0.14333333333333334,0.14333333333333334,0.02849427858988444
"[(20, 'rbf_linf')]",EditedNearestNeighbours,0.25258258536736816,0.24587763081001715,0.6352380952380953,0.5966666666666668,0.6738095238095237,0.3261904761904762,0.4033333333333333,0.26666666666666666,0.36190476190476195,0.10142857142857142,0.12444444444444443,0.12444444444444443,0.0241549809773763
"[(75, 'sigm')]",ClusterCentroids,0.31030200510887984,0.29636976191078229,0.6680952380952382,0.6766666666666667,0.6595238095238095,0.34047619047619043,0.3233333333333333,0.39111111111111113,0.41238095238095235,0.15619047619047619,0.13,0.13,0.15047423044840494
"[(20, 'rbf_l1')]",EditedNearestNeighbours,0.038001187171368689,0.037795646242752189,0.5190476190476191,0.3,0.7380952380952381,0.26190476190476186,0.6999999999999998,0.007777777777777778,0.009047619047619047,0.0004761904761904762,0.0044444444444444444,0.0044444444444444444,0.023331085840861004
"[(20, 'rbf_l2')]",EditedNearestNeighbours,0.32287583248386675,0.31223924540606585,0.6737301587301587,0.6622222222222223,0.6852380952380952,0.3147619047619048,0.33777777777777773,0.31777777777777777,0.3652380952380952,0.10142857142857142,0.11444444444444445,0.11444444444444445,0.027175188064575195
"[(75, 'sigm')]",EditedNearestNeighbours,0.3419707834519658,0.32547216562605846,0.6854761904761905,0.7066666666666667,0.6642857142857143,0.3357142857142857,0.2933333333333333,0.4955555555555555,0.4466666666666667,0.16,0.10555555555555556,0.10555555555555556,0.03911876678466797
"[(50, 'rbf_linf')]",InstanceHardnessThreshold,0.34841530791371927,0.3017435195172668,0.6885714285714286,0.8266666666666665,0.5504761904761905,0.4495238095238096,0.17333333333333334,0.6188888888888888,0.3352380952380953,0.2561904761904762,0.07333333333333333,0.07333333333333333,0.1237958272298177
"[(20, 'sigm')]",InstanceHardnessThreshold,0.28504165999283421,0.25442844717529123,0.6551587301587302,0.7488888888888888,0.5614285714285714,0.4385714285714286,0.2511111111111111,0.528888888888889,0.29619047619047617,0.21904761904761905,0.0911111111111111,0.0911111111111111,0.13671167691548666
"[(20, 'lin')]",InstanceHardnessThreshold,0.34271513852510993,0.2971657739513015,0.6855555555555556,0.8211111111111111,0.5499999999999999,0.45,0.17888888888888888,0.6522222222222221,0.35999999999999993,0.2519047619047619,0.08333333333333333,0.08333333333333333,0.09284734725952148
"[(20, 'rbf_linf')]",InstanceHardnessThreshold,0.26364600740500915,0.23386100471711327,0.6434126984126984,0.7377777777777776,0.549047619047619,0.450952380952381,0.2622222222222222,0.4577777777777778,0.2861904761904762,0.22714285714285712,0.08333333333333333,0.08333333333333333,0.13202126820882162
"[(20, 'tanh')]",InstanceHardnessThreshold,0.26070313059421518,0.23499391530868255,0.642063492063492,0.7188888888888889,0.5652380952380952,0.43476190476190474,0.28111111111111114,0.4688888888888889,0.28523809523809524,0.21571428571428572,0.0988888888888889,0.0988888888888889,0.16721645991007486
"[(50, 'rbf_linf')]",NearMiss,0.28016762046225269,0.25714063296162726,0.6527777777777778,0.7122222222222222,0.5933333333333333,0.40666666666666673,0.28777777777777774,0.4266666666666666,0.34476190476190477,0.19999999999999998,0.10222222222222221,0.10222222222222221,0.03157965342203776
"[(20, 'rbf_l1')]",InstanceHardnessThreshold,0.042205554955225523,0.039864477107336503,0.5219841269841269,0.42444444444444446,0.6195238095238095,0.38047619047619047,0.5755555555555556,0.011111111111111112,0.007142857142857143,0.0023809523809523807,0.0033333333333333327,0.0033333333333333327,0.11512509981791179
"[(20, 'rbf_l2')]",InstanceHardnessThreshold,0.29939197665872924,0.26425224346110993,0.6626984126984127,0.7711111111111112,0.5542857142857144,0.44571428571428573,0.2288888888888889,0.5255555555555556,0.2914285714285715,0.2219047619047619,0.08555555555555555,0.08555555555555555,0.09265581766764323
"[(20, 'sigm')]",NearMiss,0.25170318525018603,0.23389411206077185,0.6372222222222224,0.6744444444444445,0.6,0.39999999999999997,0.3255555555555556,0.3644444444444444,0.25523809523809526,0.16904761904761903,0.10444444444444445,0.10444444444444445,0.01994156837463379
"[(20, 'lin')]",NearMiss,0.34327667963558506,0.32449237096157008,0.6865873015873016,0.7188888888888888,0.6542857142857142,0.3457142857142857,0.2811111111111111,0.3811111111111111,0.36761904761904757,0.13904761904761906,0.07888888888888888,0.07888888888888888,0.05611189206441244
"[(20, 'rbf_linf')]",NearMiss,0.20953247857896606,0.1945584165269458,0.6142063492063493,0.6455555555555555,0.5828571428571429,0.4171428571428572,0.3544444444444445,0.33666666666666667,0.2542857142857143,0.16238095238095238,0.08333333333333333,0.08333333333333333,0.02262107531229655
"[(75, 'sigm')]",InstanceHardnessThreshold,0.37438058333403818,0.32569687006638026,0.7027777777777778,0.8422222222222223,0.5633333333333334,0.4366666666666667,0.15777777777777777,0.6655555555555556,0.3495238095238095,0.2709523809523809,0.05777777777777778,0.05777777777777778,0.18921907742818198
"[(20, 'tanh')]",NearMiss,0.21104377349210646,0.1976729834883415,0.614920634920635,0.6322222222222224,0.5976190476190477,0.40238095238095234,0.36777777777777776,0.3233333333333333,0.21857142857142856,0.1519047619047619,0.09888888888888887,0.09888888888888887,0.030217727025349934
"[(20, 'rbf_l2')]",NearMiss,0.22887218965397929,0.21048754958276983,0.6247619047619047,0.6699999999999999,0.5795238095238094,0.4204761904761905,0.33,0.3622222222222223,0.24666666666666667,0.16904761904761903,0.10000000000000002,0.10000000000000002,0.023807207743326824
"[(20, 'rbf_l1')]",NearMiss,0.052236031454287256,0.050371584481579114,0.5266666666666666,0.43333333333333335,0.6200000000000001,0.38000000000000006,0.5666666666666667,0.01,0.009523809523809523,0.0014285714285714286,0.0022222222222222222,0.0022222222222222222,0.019892295201619465
"[(50, 'rbf_linf')]",NeighbourhoodCleaningRule,0.35298047677138739,0.34442416564053585,0.6886507936507936,0.6644444444444445,0.712857142857143,0.28714285714285714,0.3355555555555556,0.3622222222222222,0.449047619047619,0.11047619047619046,0.1322222222222222,0.1322222222222222,0.03209773699442545
"[(20, 'sigm')]",NeighbourhoodCleaningRule,0.32297949237772655,0.32015236166511923,0.668888888888889,0.5944444444444444,0.7433333333333333,0.25666666666666665,0.4055555555555556,0.26333333333333336,0.4171428571428572,0.07857142857142857,0.16222222222222218,0.16222222222222218,0.02594923973083496
"[(75, 'sigm')]",NearMiss,0.29400474237120866,0.27620049071738051,0.66,0.6900000000000001,0.63,0.36999999999999994,0.31,0.4566666666666666,0.38999999999999996,0.18857142857142858,0.12222222222222222,0.12222222222222222,0.03135418891906738
"[(20, 'lin')]",NeighbourhoodCleaningRule,0.36678448073868641,0.35880735283728038,0.6956349206349207,0.6688888888888888,0.7223809523809525,0.2776190476190476,0.3311111111111111,0.3788888888888889,0.46571428571428575,0.09428571428571429,0.1388888888888889,0.1388888888888889,0.012252887090047201
"[(20, 'rbf_linf')]",NeighbourhoodCleaningRule,0.26153919549729654,0.26011589747098235,0.6356349206349207,0.5355555555555556,0.7357142857142858,0.2642857142857143,0.4644444444444444,0.20777777777777776,0.39952380952380945,0.07238095238095237,0.15333333333333332,0.15333333333333332,0.02406009038289388
"[(20, 'tanh')]",NeighbourhoodCleaningRule,0.27766508305168974,0.27585022192071434,0.6444444444444444,0.5522222222222223,0.7366666666666667,0.26333333333333336,0.4477777777777778,0.20444444444444443,0.40523809523809523,0.07285714285714286,0.1711111111111111,0.1711111111111111,0.014652649561564127
