layers,Data balancer,Average true rate,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff
"[(50, 'rbf_l2'), (50, 'rbf_l2')]",OneSidedSelection,0.6767460317460317,0.5244444444444445,0.829047619047619,0.17095238095238097,0.47555555555555556,0.24333333333333332,0.5876190476190477,0.05238095238095238,0.21444444444444444,0.21444444444444444
"[(50, 'rbf_l2'), (50, 'rbf_l2')]",RandomUnderSampler,0.6769841269841269,0.6977777777777777,0.6561904761904762,0.3438095238095238,0.3022222222222222,0.43555555555555553,0.4371428571428571,0.16190476190476188,0.12666666666666668,0.12666666666666668
"[(75, 'sigm'), (75, 'sigm')]",NearMiss,0.6265079365079366,0.6677777777777778,0.5852380952380952,0.4147619047619047,0.33222222222222225,0.4655555555555555,0.39380952380952383,0.24,0.1622222222222222,0.1622222222222222
"[(50, 'rbf_l1'), (50, 'rbf_l1')]",TomekLinks,0.5035714285714286,0.02666666666666666,0.9804761904761904,0.019523809523809523,0.9733333333333333,0.016666666666666666,0.06095238095238095,0.0,0.031111111111111114,0.031111111111111114
"[(50, 'rbf_linf'), (50, 'rbf_linf')]",NeighbourhoodCleaningRule,0.6892857142857144,0.6666666666666666,0.7119047619047619,0.2880952380952381,0.3333333333333333,0.4177777777777778,0.4785714285714285,0.13523809523809524,0.15222222222222223,0.15222222222222223
"[(50, 'rbf_l2'), (50, 'rbf_l2')]",TomekLinks,0.6796031746031748,0.5211111111111112,0.8380952380952381,0.1619047619047619,0.47888888888888886,0.23222222222222222,0.5952380952380952,0.04238095238095238,0.2222222222222222,0.2222222222222222
"[(50, 'rbf_l1'), (50, 'rbf_l1')]",ADASYN,0.5185714285714286,0.12666666666666668,0.9104761904761904,0.08952380952380952,0.8733333333333334,0.01888888888888889,0.04476190476190476,0.0009523809523809524,0.014444444444444446,0.014444444444444446
"[(50, 'rbf_l1'), (50, 'rbf_l1')]",RandomOverSampler,0.535,0.39666666666666667,0.6733333333333335,0.32666666666666666,0.6033333333333334,0.024444444444444446,0.039523809523809524,0.002857142857142857,0.01,0.01
"[(75, 'sigm'), (75, 'sigm')]",NeighbourhoodCleaningRule,0.6799999999999998,0.6666666666666666,0.6933333333333332,0.30666666666666664,0.3333333333333333,0.45555555555555555,0.48428571428571426,0.14857142857142855,0.15777777777777777,0.15777777777777777
"[(50, 'rbf_l2'), (50, 'rbf_l2')]",ADASYN,0.6934920634920635,0.6188888888888889,0.768095238095238,0.23190476190476186,0.3811111111111111,0.27777777777777773,0.5009523809523809,0.06857142857142856,0.1511111111111111,0.1511111111111111
"[(50, 'rbf_l2'), (50, 'rbf_l2')]",RandomOverSampler,0.6963492063492064,0.6755555555555555,0.7171428571428571,0.28285714285714286,0.3244444444444444,0.40888888888888886,0.47095238095238096,0.1119047619047619,0.12999999999999998,0.12999999999999998
"[(50, 'rbf_linf'), (50, 'rbf_linf')]",OneSidedSelection,0.6646031746031746,0.49111111111111105,0.8380952380952381,0.1619047619047619,0.508888888888889,0.21,0.590952380952381,0.04238095238095238,0.23777777777777775,0.23777777777777775
"[(50, 'rbf_linf'), (50, 'rbf_linf')]",RandomUnderSampler,0.6642857142857143,0.69,0.6385714285714286,0.36142857142857143,0.31,0.4566666666666666,0.4228571428571429,0.1742857142857143,0.15888888888888889,0.15888888888888889
"[(50, 'rbf_l1'), (50, 'rbf_l1')]",SMOTE,0.5406349206349206,0.5722222222222223,0.5090476190476191,0.490952380952381,0.42777777777777776,0.02,0.03619047619047619,0.007142857142857143,0.014444444444444446,0.014444444444444446
"[(50, 'rbf_l2'), (50, 'rbf_l2')]",SMOTE,0.6907142857142857,0.64,0.7414285714285714,0.25857142857142856,0.36000000000000004,0.36111111111111116,0.5171428571428571,0.10047619047619048,0.16222222222222224,0.16222222222222224
"[(75, 'sigm'), (75, 'sigm')]",OneSidedSelection,0.6579365079365079,0.5077777777777778,0.8080952380952381,0.19190476190476194,0.49222222222222217,0.27111111111111114,0.5980952380952381,0.06095238095238096,0.24111111111111114,0.24111111111111114
"[(50, 'rbf_linf'), (50, 'rbf_linf')]",TomekLinks,0.6768253968253969,0.5255555555555557,0.828095238095238,0.1719047619047619,0.47444444444444445,0.22111111111111112,0.5904761904761905,0.05238095238095238,0.22666666666666668,0.22666666666666668
"[(75, 'sigm'), (75, 'sigm')]",RandomUnderSampler,0.6394444444444445,0.6488888888888888,0.63,0.36999999999999994,0.3511111111111111,0.44111111111111106,0.43,0.20142857142857143,0.18555555555555556,0.18555555555555556
"[(50, 'rbf_linf'), (50, 'rbf_linf')]",ADASYN,0.6813492063492065,0.5688888888888889,0.7938095238095239,0.20619047619047617,0.43111111111111117,0.20444444444444443,0.48523809523809525,0.05476190476190476,0.15222222222222223,0.15222222222222223
"[(50, 'rbf_linf'), (50, 'rbf_linf')]",RandomOverSampler,0.6844444444444445,0.6522222222222221,0.7166666666666668,0.28333333333333327,0.3477777777777778,0.4055555555555556,0.44761904761904764,0.11857142857142856,0.14444444444444446,0.14444444444444446
"[(50, 'rbf_l1'), (50, 'rbf_l1')]",SMOTEENN,0.539126984126984,0.4444444444444445,0.6338095238095238,0.3661904761904762,0.5555555555555556,0.031111111111111107,0.036666666666666674,0.0047619047619047615,0.006666666666666665,0.006666666666666665
"[(75, 'sigm'), (75, 'sigm')]",TomekLinks,0.6762698412698412,0.5277777777777778,0.8247619047619047,0.17523809523809522,0.47222222222222227,0.2822222222222222,0.6033333333333334,0.06476190476190476,0.24,0.24
"[(50, 'rbf_l2'), (50, 'rbf_l2')]",SMOTEENN,0.6594444444444445,0.5388888888888889,0.7799999999999999,0.21999999999999997,0.4611111111111111,0.2955555555555555,0.580952380952381,0.07857142857142857,0.2544444444444444,0.2544444444444444
"[(75, 'sigm'), (75, 'sigm')]",ADASYN,0.6693650793650794,0.5877777777777778,0.7509523809523809,0.24904761904761905,0.4122222222222222,0.31444444444444447,0.5076190476190475,0.08857142857142858,0.18888888888888888,0.18888888888888888
"[(50, 'rbf_linf'), (50, 'rbf_linf')]",SMOTE,0.6588095238095238,0.59,0.7276190476190476,0.2723809523809524,0.41,0.3355555555555556,0.4914285714285714,0.09904761904761905,0.1877777777777778,0.1877777777777778
"[(75, 'sigm'), (75, 'sigm')]",RandomOverSampler,0.6784126984126985,0.6444444444444444,0.7123809523809523,0.2876190476190476,0.35555555555555557,0.39111111111111113,0.4938095238095239,0.12428571428571429,0.18666666666666668,0.18666666666666668
"[(75, 'sigm'), (75, 'sigm')]",SMOTE,0.6727777777777778,0.6188888888888889,0.7266666666666667,0.2733333333333333,0.3811111111111111,0.3833333333333333,0.5166666666666666,0.1138095238095238,0.18444444444444444,0.18444444444444444
"[(50, 'rbf_l1'), (50, 'rbf_l1')]",SMOTETomek,0.541031746031746,0.6044444444444445,0.4776190476190476,0.5223809523809524,0.3955555555555555,0.035555555555555556,0.02714285714285714,0.01,0.0044444444444444444,0.0044444444444444444
"[(75, 'lin'), (75, 'lin')]",None,0.6687301587301588,0.45888888888888885,0.8785714285714287,0.12142857142857143,0.5411111111111111,0.13888888888888887,0.6428571428571428,0.01761904761904762,0.20666666666666664,0.20666666666666664
"[(50, 'rbf_linf'), (50, 'rbf_linf')]",SMOTEENN,0.6627777777777778,0.508888888888889,0.8166666666666668,0.18333333333333335,0.4911111111111112,0.24999999999999997,0.596190476190476,0.06238095238095239,0.27555555555555555,0.27555555555555555
"[(50, 'rbf_l2'), (50, 'rbf_l2')]",SMOTETomek,0.6846825396825397,0.6288888888888889,0.7404761904761905,0.2595238095238095,0.3711111111111111,0.37333333333333335,0.5185714285714286,0.09523809523809523,0.16333333333333333,0.16333333333333333
"[(75, 'tanh'), (75, 'tanh')]",None,0.6592063492063492,0.47555555555555556,0.8428571428571429,0.15714285714285714,0.5244444444444445,0.21999999999999997,0.6214285714285714,0.04238095238095238,0.26,0.26
"[(75, 'sigm'), (75, 'sigm')]",SMOTEENN,0.6454761904761904,0.52,0.770952380952381,0.22904761904761906,0.48,0.31555555555555553,0.5866666666666667,0.09476190476190477,0.26555555555555554,0.26555555555555554
"[(50, 'rbf_linf'), (50, 'rbf_linf')]",SMOTETomek,0.6757142857142856,0.6,0.7514285714285714,0.24857142857142853,0.39999999999999997,0.33555555555555555,0.5014285714285714,0.08238095238095237,0.1811111111111111,0.1811111111111111
"[(75, 'rbf_l1'), (75, 'rbf_l1')]",None,0.513095238095238,0.043333333333333335,0.982857142857143,0.017142857142857144,0.9566666666666667,0.02,0.06523809523809523,0.0004761904761904762,0.04888888888888889,0.04888888888888889
"[(75, 'sigm'), (75, 'sigm')]",SMOTETomek,0.6773015873015873,0.6155555555555555,0.7390476190476191,0.260952380952381,0.3844444444444444,0.37000000000000005,0.5190476190476191,0.11952380952380952,0.19777777777777775,0.19777777777777775
"[(75, 'rbf_l2'), (75, 'rbf_l2')]",None,0.6633333333333333,0.47000000000000003,0.8566666666666668,0.14333333333333334,0.5300000000000001,0.2222222222222222,0.6414285714285713,0.04619047619047619,0.2788888888888889,0.2788888888888889
"[(75, 'lin'), (75, 'lin')]",ClusterCentroids,0.6897619047619047,0.6966666666666667,0.6828571428571428,0.31714285714285717,0.30333333333333334,0.4222222222222222,0.42476190476190484,0.12,0.10999999999999999,0.10999999999999999
"[(75, 'tanh'), (75, 'tanh')]",ClusterCentroids,0.631904761904762,0.6433333333333334,0.6204761904761904,0.37952380952380954,0.35666666666666663,0.4344444444444444,0.4066666666666667,0.1938095238095238,0.18888888888888888,0.18888888888888888
"[(75, 'lin'), (75, 'lin')]",EditedNearestNeighbours,0.7172222222222223,0.7511111111111112,0.6833333333333332,0.3166666666666667,0.2488888888888889,0.5,0.44857142857142857,0.14,0.08777777777777777,0.08777777777777777
"[(75, 'tanh'), (75, 'tanh')]",EditedNearestNeighbours,0.6844444444444444,0.7122222222222222,0.6566666666666666,0.3433333333333333,0.28777777777777774,0.47444444444444445,0.4585714285714286,0.17666666666666667,0.12333333333333335,0.12333333333333335
"[(75, 'rbf_l1'), (75, 'rbf_l1')]",ClusterCentroids,0.5404761904761904,0.27666666666666667,0.8042857142857143,0.19571428571428573,0.7233333333333333,0.02666666666666667,0.05476190476190476,0.0033333333333333335,0.02666666666666667,0.02666666666666667
"[(75, 'rbf_l1'), (75, 'rbf_l1')]",EditedNearestNeighbours,0.5526190476190477,0.2733333333333334,0.8319047619047618,0.16809523809523808,0.7266666666666666,0.043333333333333335,0.06714285714285714,0.007619047619047619,0.02111111111111111,0.02111111111111111
"[(75, 'rbf_l2'), (75, 'rbf_l2')]",ClusterCentroids,0.6419047619047619,0.7166666666666667,0.5671428571428572,0.43285714285714283,0.2833333333333333,0.4877777777777777,0.3580952380952381,0.2280952380952381,0.1366666666666667,0.1366666666666667
"[(75, 'rbf_l2'), (75, 'rbf_l2')]",EditedNearestNeighbours,0.684047619047619,0.7200000000000001,0.6480952380952382,0.3519047619047619,0.27999999999999997,0.5122222222222222,0.4466666666666667,0.18380952380952378,0.12777777777777777,0.12777777777777777
"[(75, 'lin'), (75, 'lin')]",InstanceHardnessThreshold,0.7118253968253967,0.8588888888888889,0.5647619047619048,0.43523809523809526,0.1411111111111111,0.6688888888888888,0.36047619047619045,0.26095238095238094,0.052222222222222225,0.052222222222222225
"[(75, 'tanh'), (75, 'tanh')]",InstanceHardnessThreshold,0.6916666666666668,0.83,0.5533333333333333,0.4466666666666667,0.17,0.6777777777777777,0.3552380952380953,0.2885714285714286,0.07555555555555556,0.07555555555555556
"[(75, 'lin'), (75, 'lin')]",NearMiss,0.6826190476190476,0.7199999999999999,0.6452380952380953,0.3547619047619048,0.27999999999999997,0.44222222222222224,0.4033333333333333,0.1823809523809524,0.08666666666666667,0.08666666666666667
"[(75, 'tanh'), (75, 'tanh')]",NearMiss,0.6361111111111112,0.668888888888889,0.6033333333333334,0.39666666666666667,0.33111111111111113,0.45,0.40095238095238095,0.23952380952380956,0.16000000000000003,0.16000000000000003
"[(75, 'lin'), (75, 'lin')]",NeighbourhoodCleaningRule,0.7146825396825397,0.7122222222222222,0.7171428571428572,0.28285714285714286,0.28777777777777774,0.45222222222222214,0.489047619047619,0.11190476190476191,0.11111111111111112,0.11111111111111112
"[(75, 'rbf_l1'), (75, 'rbf_l1')]",InstanceHardnessThreshold,0.5704761904761905,0.5933333333333333,0.5476190476190477,0.4523809523809524,0.40666666666666657,0.06333333333333334,0.047142857142857146,0.020476190476190478,0.014444444444444446,0.014444444444444446
"[(75, 'tanh'), (75, 'tanh')]",NeighbourhoodCleaningRule,0.6795238095238094,0.6733333333333333,0.6857142857142856,0.3142857142857143,0.3266666666666667,0.45,0.4723809523809524,0.16,0.15444444444444447,0.15444444444444447
"[(75, 'rbf_l1'), (75, 'rbf_l1')]",NearMiss,0.5227777777777778,0.40222222222222226,0.6433333333333334,0.35666666666666663,0.5977777777777777,0.034444444444444444,0.04142857142857143,0.013809523809523808,0.024444444444444446,0.024444444444444446
"[(75, 'lin'), (75, 'lin')]",OneSidedSelection,0.6805555555555557,0.5144444444444445,0.8466666666666667,0.15333333333333332,0.4855555555555555,0.1922222222222222,0.5995238095238095,0.02619047619047619,0.1877777777777778,0.1877777777777778
"[(75, 'lin'), (75, 'lin')]",RandomUnderSampler,0.7124603174603173,0.7377777777777778,0.6871428571428572,0.31285714285714283,0.2622222222222222,0.4333333333333334,0.4180952380952381,0.13047619047619047,0.09333333333333332,0.09333333333333332
"[(75, 'tanh'), (75, 'tanh')]",OneSidedSelection,0.6521428571428571,0.49666666666666665,0.8076190476190476,0.1923809523809524,0.5033333333333333,0.2511111111111111,0.5847619047619047,0.06380952380952382,0.24666666666666662,0.24666666666666662
"[(75, 'tanh'), (75, 'tanh')]",RandomUnderSampler,0.6495238095238095,0.6833333333333332,0.6157142857142858,0.3842857142857143,0.31666666666666665,0.4711111111111111,0.42142857142857143,0.22142857142857145,0.16111111111111112,0.16111111111111112
"[(75, 'lin'), (75, 'lin')]",TomekLinks,0.6794444444444444,0.5122222222222222,0.8466666666666667,0.15333333333333332,0.4877777777777778,0.19000000000000003,0.5990476190476189,0.02619047619047619,0.18333333333333332,0.18333333333333332
"[(75, 'rbf_l2'), (75, 'rbf_l2')]",InstanceHardnessThreshold,0.681111111111111,0.8155555555555555,0.5466666666666667,0.4533333333333333,0.1844444444444445,0.6522222222222221,0.35428571428571426,0.28285714285714286,0.07111111111111111,0.07111111111111111
"[(75, 'rbf_l1'), (75, 'rbf_l1')]",NeighbourhoodCleaningRule,0.5356349206349206,0.20222222222222222,0.8690476190476191,0.13095238095238093,0.7977777777777778,0.031111111111111114,0.05857142857142857,0.005714285714285714,0.02,0.02
"[(75, 'lin'), (75, 'lin')]",ADASYN,0.7153968253968254,0.7088888888888888,0.7219047619047618,0.2780952380952381,0.2911111111111111,0.36000000000000004,0.42904761904761907,0.08476190476190475,0.08,0.08
"[(75, 'lin'), (75, 'lin')]",RandomOverSampler,0.7130952380952381,0.7133333333333334,0.712857142857143,0.2871428571428572,0.2866666666666666,0.40888888888888886,0.4523809523809524,0.10523809523809523,0.10000000000000002,0.10000000000000002
"[(75, 'tanh'), (75, 'tanh')]",TomekLinks,0.6657142857142857,0.51,0.8214285714285713,0.1785714285714286,0.49,0.2588888888888889,0.5904761904761905,0.05857142857142857,0.2488888888888889,0.2488888888888889
"[(75, 'rbf_l2'), (75, 'rbf_l2')]",NearMiss,0.6522222222222221,0.6711111111111111,0.6333333333333333,0.3666666666666667,0.32888888888888884,0.4811111111111111,0.41999999999999993,0.20238095238095236,0.16333333333333333,0.16333333333333333
"[(75, 'tanh'), (75, 'tanh')]",ADASYN,0.6676190476190477,0.5900000000000001,0.7452380952380953,0.25476190476190474,0.41,0.34333333333333327,0.5042857142857143,0.1019047619047619,0.18999999999999997,0.18999999999999997
"[(75, 'lin'), (75, 'lin')]",SMOTE,0.7166666666666668,0.7166666666666667,0.7166666666666668,0.2833333333333333,0.2833333333333334,0.4255555555555555,0.4704761904761905,0.11476190476190475,0.10333333333333332,0.10333333333333332
"[(75, 'tanh'), (75, 'tanh')]",RandomOverSampler,0.6692063492063491,0.6322222222222222,0.7061904761904761,0.2938095238095238,0.36777777777777776,0.37222222222222223,0.4876190476190476,0.1295238095238095,0.17666666666666667,0.17666666666666667
"[(75, 'rbf_l1'), (75, 'rbf_l1')]",OneSidedSelection,0.5185714285714286,0.06333333333333334,0.9738095238095239,0.02619047619047619,0.9366666666666666,0.02,0.06571428571428571,0.0004761904761904762,0.043333333333333335,0.043333333333333335
"[(75, 'rbf_l1'), (75, 'rbf_l1')]",RandomUnderSampler,0.5656349206349206,0.5755555555555556,0.5557142857142857,0.44428571428571423,0.42444444444444446,0.03888888888888889,0.04619047619047619,0.008095238095238095,0.016666666666666666,0.016666666666666666
"[(75, 'rbf_l2'), (75, 'rbf_l2')]",NeighbourhoodCleaningRule,0.6944444444444443,0.6855555555555556,0.7033333333333335,0.2966666666666667,0.31444444444444447,0.4588888888888889,0.4833333333333334,0.1433333333333333,0.14444444444444446,0.14444444444444446
"[(75, 'tanh'), (75, 'tanh')]",SMOTE,0.6715079365079365,0.6244444444444444,0.7185714285714285,0.2814285714285714,0.3755555555555555,0.3711111111111111,0.5057142857142857,0.12428571428571428,0.18999999999999997,0.18999999999999997
"[(75, 'lin'), (75, 'lin')]",SMOTEENN,0.701031746031746,0.6211111111111111,0.7809523809523808,0.21904761904761905,0.3788888888888889,0.3277777777777778,0.5504761904761905,0.07952380952380951,0.1711111111111111,0.1711111111111111
"[(75, 'rbf_l1'), (75, 'rbf_l1')]",TomekLinks,0.513015873015873,0.055555555555555546,0.9704761904761905,0.029523809523809525,0.9444444444444443,0.016666666666666666,0.05904761904761904,0.0014285714285714286,0.04555555555555555,0.04555555555555555
"[(75, 'tanh'), (75, 'tanh')]",SMOTEENN,0.6495238095238095,0.5233333333333333,0.7757142857142858,0.22428571428571428,0.4766666666666666,0.29777777777777775,0.5742857142857142,0.08761904761904761,0.26,0.26
"[(75, 'rbf_l2'), (75, 'rbf_l2')]",OneSidedSelection,0.6743650793650794,0.531111111111111,0.8176190476190476,0.1823809523809524,0.4688888888888889,0.2788888888888889,0.5971428571428571,0.0638095238095238,0.24444444444444446,0.24444444444444446
"[(75, 'rbf_l2'), (75, 'rbf_l2')]",RandomUnderSampler,0.6571428571428571,0.6666666666666666,0.6476190476190476,0.3523809523809524,0.3333333333333333,0.4733333333333334,0.44761904761904764,0.20952380952380953,0.18333333333333335,0.18333333333333335
"[(75, 'rbf_l1'), (75, 'rbf_l1')]",ADASYN,0.5490476190476191,0.18666666666666668,0.9114285714285716,0.08857142857142856,0.8133333333333334,0.034444444444444444,0.06095238095238096,0.0014285714285714286,0.02777777777777778,0.02777777777777778
"[(75, 'lin'), (75, 'lin')]",SMOTETomek,0.7157142857142857,0.71,0.7214285714285715,0.2785714285714285,0.29,0.42111111111111105,0.47285714285714286,0.11238095238095236,0.10444444444444445,0.10444444444444445
"[(75, 'rbf_linf'), (75, 'rbf_linf')]",None,0.658015873015873,0.48222222222222216,0.8338095238095238,0.1661904761904762,0.5177777777777778,0.2188888888888889,0.6171428571428571,0.05380952380952381,0.2577777777777778,0.2577777777777778
"[(75, 'rbf_l1'), (75, 'rbf_l1')]",RandomOverSampler,0.5433333333333333,0.4666666666666666,0.62,0.38000000000000006,0.5333333333333333,0.03777777777777778,0.05857142857142857,0.007619047619047619,0.012222222222222223,0.012222222222222223
"[(75, 'rbf_l2'), (75, 'rbf_l2')]",TomekLinks,0.665952380952381,0.5166666666666667,0.8152380952380952,0.18476190476190477,0.4833333333333334,0.28777777777777774,0.5976190476190476,0.06095238095238095,0.2388888888888889,0.2388888888888889
"[(75, 'tanh'), (75, 'tanh')]",SMOTETomek,0.6625396825396824,0.6088888888888889,0.7161904761904762,0.2838095238095238,0.39111111111111113,0.3788888888888889,0.4895238095238095,0.12333333333333334,0.1811111111111111,0.1811111111111111
"[(100, 'sigm'), (100, 'sigm')]",None,0.6549999999999999,0.49333333333333335,0.8166666666666668,0.18333333333333335,0.5066666666666667,0.25333333333333335,0.6185714285714285,0.07142857142857142,0.2888888888888889,0.2888888888888889
"[(75, 'rbf_l1'), (75, 'rbf_l1')]",SMOTE,0.5544444444444445,0.668888888888889,0.43999999999999995,0.5599999999999999,0.3311111111111111,0.04,0.034761904761904765,0.012380952380952381,0.006666666666666665,0.006666666666666665
"[(75, 'rbf_l2'), (75, 'rbf_l2')]",ADASYN,0.6826984126984126,0.5844444444444444,0.7809523809523808,0.21904761904761907,0.4155555555555556,0.29444444444444445,0.5214285714285714,0.07666666666666666,0.1722222222222222,0.1722222222222222
"[(75, 'rbf_l2'), (75, 'rbf_l2')]",RandomOverSampler,0.6776984126984127,0.6277777777777778,0.7276190476190476,0.27238095238095233,0.37222222222222223,0.3977777777777778,0.499047619047619,0.11904761904761903,0.18444444444444444,0.18444444444444444
"[(75, 'rbf_l2'), (75, 'rbf_l2')]",SMOTE,0.6703174603174603,0.5944444444444446,0.7461904761904762,0.25380952380952376,0.4055555555555555,0.3644444444444444,0.5285714285714286,0.10142857142857142,0.18999999999999997,0.18999999999999997
