algorithm,leaf_size,n_neighbors,p,weights,Data balancer,Matthews correlation coefficient,Brier Score,Balanced Accuracy,AUC Score,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff
auto,40,35,2,distance,SMOTEENN,0.439778984,0.189917205,0.725736601,0.687637096,0.763836105,0.236163895,0.312362904,0.549015228,0.612258309,0.105006687,0.215294943,0.215294943
auto,40,50,1,uniform,NeighbourhoodCleaningRule,0.335648947,0.305907095,0.655332495,0.940289908,0.370375081,0.629624919,0.059710092,0.845644969,0.288662444,0.468309318,0.04418017,0.04418017
auto,40,35,3,distance,ClusterCentroids,0.374757982,0.292319338,0.684606801,0.918069517,0.451144085,0.548855915,0.081930483,0.816768897,0.314063812,0.384676609,0.049236168,0.049236168
auto,40,50,1,distance,InstanceHardnessThreshold,0.356148723,0.329742948,0.672763973,0.919894412,0.425633533,0.574366467,0.080105588,0.861986023,0.332272104,0.479732001,0.049231286,0.049231286
auto,40,35,2,uniform,SMOTETomek,0.443509015,0.210521877,0.730607912,0.877118618,0.584097206,0.415902794,0.122881382,0.7062138,0.405835415,0.218909329,0.060331411,0.060331411
auto,40,35,2,distance,SMOTETomek,0.435193944,0.203008869,0.728546513,0.827267234,0.629825792,0.370174208,0.172732766,0.673516433,0.446590792,0.181225764,0.095034331,0.095034331
auto,40,50,1,uniform,OneSidedSelection,0.388100768,0.196452221,0.70321421,0.807088407,0.599340012,0.400659988,0.192911593,0.468719216,0.36847217,0.095168109,0.053867985,0.053867985
auto,40,20,3,uniform,TomekLinks,0.503454631,0.15367505,0.749299273,0.659182154,0.839416391,0.160583609,0.340817846,0.418666423,0.590338742,0.049751432,0.107339864,0.107339864
auto,40,50,1,distance,NearMiss,0.326296392,0.223677858,0.668584302,0.812137691,0.525030913,0.474969087,0.187862309,0.589787909,0.349523978,0.175832471,0.076265373,0.076265373
auto,40,50,2,uniform,None,0.476131332,0.15893751,0.740722084,0.678759803,0.802684365,0.197315635,0.321240197,0.343022979,0.560493266,0.041920913,0.095438372,0.095438372
auto,40,50,1,uniform,RandomUnderSampler,0.355312184,0.252362533,0.672353802,0.919702768,0.425004837,0.574995163,0.080297232,0.727161647,0.275642533,0.310892573,0.035709359,0.035709359
auto,40,50,2,distance,None,0.507055388,0.160052078,0.759210108,0.723144435,0.79527578,0.20472422,0.276855565,0.490711953,0.589389389,0.065209075,0.124093503,0.124093503
auto,40,50,1,distance,NeighbourhoodCleaningRule,0.331335065,0.319086398,0.655496684,0.929185511,0.381807858,0.618192142,0.070814489,0.882368702,0.294484064,0.48937122,0.054471604,0.054471604
auto,40,50,1,uniform,TomekLinks,0.371431176,0.190724317,0.695038292,0.743526504,0.646550079,0.353449921,0.256473496,0.3847844,0.39165468,0.067327832,0.060321035,0.060321035
auto,40,50,1,distance,OneSidedSelection,0.396910144,0.195159363,0.70824168,0.798617596,0.617865765,0.382134235,0.201382404,0.557897403,0.393453285,0.105327849,0.081714425,0.081714425
auto,40,35,3,uniform,EditedNearestNeighbours,0.471835588,0.231231585,0.745758762,0.889637157,0.601880368,0.398119632,0.110362843,0.80104428,0.469667146,0.297348441,0.067382587,0.067382587
auto,40,50,1,distance,RandomUnderSampler,0.342830128,0.252667566,0.669469248,0.892661967,0.446276529,0.553723471,0.107338033,0.753618359,0.298715354,0.311528167,0.052253654,0.052253654
auto,40,20,3,distance,TomekLinks,0.52704425,0.15838903,0.768012499,0.724553694,0.811471303,0.188528697,0.275446306,0.543970216,0.623261749,0.080027254,0.136806738,0.136806738
auto,40,50,1,uniform,ADASYN,0.360748996,0.236122411,0.680022121,0.89407794,0.465966302,0.534033698,0.10592206,0.581090665,0.185127985,0.197950387,0.032077878,0.032077878
auto,40,50,1,distance,TomekLinks,0.405152246,0.190919886,0.712863859,0.787114651,0.638613067,0.361386933,0.212885349,0.547610241,0.417481683,0.099400241,0.087568128,0.087568128
auto,40,50,1,uniform,RandomOverSampler,0.326315056,0.228291322,0.668734684,0.812539901,0.524929467,0.475070533,0.187460099,0.584320547,0.352480211,0.17868709,0.095835088,0.095835088
auto,40,35,3,distance,EditedNearestNeighbours,0.466965197,0.244618508,0.743235395,0.886603192,0.599867599,0.400132401,0.113396808,0.832717507,0.47072703,0.31545024,0.072636943,0.072636943
auto,40,50,1,uniform,SMOTE,0.358410199,0.22657592,0.681759885,0.870455614,0.493064157,0.506935843,0.129544386,0.605711496,0.298182721,0.1847185,0.040554793,0.040554793
auto,40,50,1,distance,ADASYN,0.346485116,0.242167167,0.673527985,0.880140987,0.466914982,0.533085018,0.119859013,0.714475877,0.219848925,0.230871039,0.062752602,0.062752602
auto,40,50,1,uniform,SMOTEENN,0.360849071,0.201671302,0.687857172,0.684813696,0.690900649,0.309099351,0.315186304,0.460853856,0.487034261,0.108505144,0.163838384,0.163838384
auto,40,50,1,distance,RandomOverSampler,0.356235969,0.229808977,0.681695552,0.86016418,0.503226924,0.496773076,0.13983582,0.686626995,0.353224317,0.207160606,0.086756996,0.086756996
auto,40,50,2,uniform,ClusterCentroids,0.344236378,0.315131737,0.658647894,0.94934969,0.367946097,0.632053903,0.05065031,0.859555067,0.194026463,0.441940764,0.020180659,0.020180659
auto,40,50,1,distance,SMOTE,0.346810561,0.230891441,0.67652884,0.857135708,0.495921972,0.504078028,0.142864292,0.675320577,0.343806496,0.206314718,0.077479325,0.077479325
auto,40,50,2,distance,ClusterCentroids,0.323284247,0.330900609,0.644866153,0.952170039,0.337562268,0.662437732,0.047829961,0.873274131,0.192015377,0.477931713,0.021592359,0.021592359
auto,40,50,1,uniform,SMOTETomek,0.358834393,0.223826886,0.682929229,0.861572828,0.50428563,0.49571437,0.138427172,0.596229363,0.300723749,0.174344428,0.041563063,0.041563063
auto,40,50,2,uniform,EditedNearestNeighbours,0.412418058,0.260843197,0.70773098,0.914465501,0.500996459,0.499003541,0.085534499,0.814777381,0.379163365,0.350488472,0.055680674,0.055680674
auto,40,50,2,distance,EditedNearestNeighbours,0.416243219,0.270261396,0.710976753,0.909207483,0.512746023,0.487253977,0.090792517,0.855725838,0.390277336,0.366471682,0.060731179,0.060731179
auto,40,50,1,distance,SMOTEENN,0.360140616,0.211188499,0.687286075,0.677957216,0.696614934,0.303385066,0.322042784,0.526424364,0.512650129,0.114220775,0.215695932,0.215695932
auto,40,50,1,distance,SMOTETomek,0.347593242,0.228012557,0.677920886,0.847851933,0.507989839,0.492010161,0.152148067,0.657971253,0.348888048,0.194353681,0.081919497,0.081919497
auto,40,20,3,uniform,ADASYN,0.494591875,0.186314045,0.760179021,0.834745033,0.685613008,0.314386992,0.165254967,0.584531722,0.346659264,0.125121592,0.05244774,0.05244774
auto,40,20,3,distance,ADASYN,0.469120174,0.194568671,0.746754174,0.820812963,0.672695384,0.327304616,0.179187037,0.675734993,0.41589169,0.160477452,0.089579786,0.089579786
auto,40,50,3,uniform,None,0.487721196,0.155460039,0.743136048,0.660194086,0.826078011,0.173921989,0.339805914,0.325861027,0.623054147,0.045096357,0.116215936,0.116215936
auto,40,35,3,uniform,InstanceHardnessThreshold,0.495824326,0.212534959,0.760728618,0.851086698,0.670370539,0.329629461,0.148913302,0.701761421,0.555833985,0.21975404,0.091802618,0.091802618
auto,40,50,2,uniform,InstanceHardnessThreshold,0.442777964,0.237903826,0.730830538,0.868036864,0.593624212,0.406375788,0.131963136,0.692269523,0.44722891,0.256908,0.063146266,0.063146266
auto,40,50,2,distance,InstanceHardnessThreshold,0.444988038,0.252403194,0.730457311,0.88962434,0.571290282,0.428709718,0.11037566,0.820415026,0.446381003,0.32126715,0.061942079,0.061942079
auto,40,50,3,distance,None,0.517852065,0.156530967,0.761576993,0.704379749,0.818774236,0.181225764,0.295620251,0.475365742,0.645492383,0.067961239,0.142451707,0.142451707
auto,40,50,2,uniform,NearMiss,0.379730404,0.205934693,0.699019125,0.799225488,0.598812762,0.401187238,0.200774512,0.507862919,0.386046551,0.136663386,0.057097867,0.057097867
auto,40,50,2,distance,NearMiss,0.3772986,0.208985616,0.697965658,0.790342702,0.605588614,0.394411386,0.209657298,0.578891025,0.400229137,0.152858741,0.083129177,0.083129177
auto,40,50,2,uniform,NeighbourhoodCleaningRule,0.43521922,0.237201723,0.72256348,0.907396625,0.537730335,0.462269665,0.092603375,0.777630688,0.404782261,0.299892834,0.057297446,0.057297446
auto,40,50,2,distance,NeighbourhoodCleaningRule,0.433937834,0.251470786,0.722864603,0.899318258,0.546410949,0.453589051,0.100681742,0.825257408,0.416637983,0.326037634,0.068396961,0.068396961
auto,40,20,3,uniform,RandomOverSampler,0.495402241,0.175426109,0.758561435,0.777633129,0.739489742,0.260510258,0.222366871,0.571416278,0.5220661,0.112417796,0.113593945,0.113593945
auto,40,50,2,uniform,OneSidedSelection,0.487183624,0.164908016,0.752940315,0.754217706,0.751662923,0.248337077,0.245782294,0.44430834,0.527147315,0.071666961,0.085349568,0.085349568
auto,40,50,2,distance,OneSidedSelection,0.502025744,0.16413649,0.759597168,0.750381153,0.768813183,0.231186817,0.249618847,0.529653026,0.55519856,0.079287859,0.109967958,0.109967958
auto,40,35,3,distance,InstanceHardnessThreshold,0.490247913,0.229209658,0.75738282,0.868636821,0.646128818,0.353871182,0.131363179,0.805076749,0.541119775,0.277548305,0.088373768,0.088373768
auto,40,50,2,uniform,RandomUnderSampler,0.446496719,0.207563381,0.731600448,0.886405444,0.576795451,0.423204549,0.113594556,0.667234276,0.370803408,0.195303034,0.050034484,0.050034484
auto,40,50,2,distance,RandomUnderSampler,0.437973646,0.208113309,0.728654635,0.859766853,0.597542416,0.402457584,0.140233147,0.70559065,0.394510309,0.1948811,0.065772529,0.065772529
auto,40,50,2,uniform,TomekLinks,0.472292551,0.161347358,0.740757486,0.694286063,0.78722891,0.21277109,0.305713937,0.366426806,0.555094422,0.049542484,0.094228081,0.094228081
auto,40,50,2,distance,TomekLinks,0.507463665,0.161266913,0.761463427,0.74331716,0.779609694,0.220390306,0.25668284,0.520575544,0.577322364,0.074948394,0.11582044,0.11582044
auto,40,35,3,uniform,NearMiss,0.444497708,0.193929915,0.733247082,0.7740047,0.692489464,0.307510536,0.2259953,0.567388691,0.444267629,0.149256315,0.071414447,0.071414447
auto,40,20,3,distance,RandomOverSampler,0.491644001,0.181781346,0.757719648,0.796803686,0.71863561,0.28136439,0.203196314,0.648086911,0.555093076,0.143751819,0.12650859,0.12650859
auto,40,50,2,uniform,ADASYN,0.461676066,0.19611443,0.742222219,0.852710183,0.631734255,0.368265745,0.147289817,0.549012176,0.297330608,0.128193235,0.044788672,0.044788672
auto,40,50,2,distance,ADASYN,0.456746558,0.201798453,0.739774844,0.844219232,0.635330457,0.364669543,0.155780768,0.678150691,0.338297794,0.160371969,0.073241783,0.073241783
auto,40,50,2,uniform,RandomOverSampler,0.431653699,0.188399434,0.726590761,0.771379047,0.681802475,0.318197525,0.228620953,0.564543318,0.478867775,0.116970416,0.110768714,0.110768714
auto,40,50,2,distance,RandomOverSampler,0.469015463,0.189770824,0.746618557,0.826466477,0.666770636,0.333229364,0.173533523,0.668860814,0.485221356,0.145022501,0.104513412,0.104513412
auto,40,35,3,distance,NearMiss,0.437919459,0.198668308,0.729698643,0.765527785,0.6938695,0.3061305,0.234472215,0.596640728,0.452629941,0.153066344,0.089581006,0.089581006
auto,40,50,2,uniform,SMOTE,0.422605681,0.220119224,0.717841799,0.883766975,0.551916623,0.448083377,0.116233025,0.719910281,0.385934001,0.231714908,0.052663798,0.052663798
auto,40,50,2,distance,SMOTE,0.415266913,0.210564,0.716979396,0.84139278,0.592566011,0.407433989,0.15860722,0.698728676,0.433146424,0.199326217,0.085146327,0.085146327
auto,40,50,2,uniform,SMOTEENN,0.440427013,0.18564852,0.731108837,0.791745857,0.670471816,0.329528184,0.208254143,0.561711984,0.499203069,0.127022316,0.097246788,0.097246788
auto,40,50,2,distance,SMOTEENN,0.432793246,0.19190922,0.723375967,0.699536147,0.747215787,0.252784213,0.300463853,0.546188776,0.571396943,0.102890285,0.199355488,0.199355488
auto,40,50,2,uniform,SMOTETomek,0.423798845,0.21868364,0.718674129,0.882150203,0.555198055,0.444801945,0.117849797,0.713862492,0.388897132,0.227268613,0.053470048,0.053470048
auto,40,50,2,distance,SMOTETomek,0.415158573,0.208664067,0.717233104,0.835337667,0.59912854,0.40087146,0.164662333,0.683795661,0.43674498,0.192022443,0.088173579,0.088173579
auto,40,35,3,uniform,NeighbourhoodCleaningRule,0.482317689,0.215264332,0.752434181,0.878535811,0.626332551,0.373667449,0.121464189,0.767142726,0.479825203,0.261357997,0.071418719,0.071418719
auto,40,50,3,uniform,ClusterCentroids,0.397916509,0.275136605,0.699117663,0.915649547,0.482585779,0.517414221,0.084350453,0.797605054,0.315334662,0.354929888,0.040558455,0.040558455
auto,40,65,1,uniform,None,0.372470578,0.186322149,0.695637315,0.757851628,0.633423003,0.366576997,0.242148372,0.327081693,0.391654343,0.040226613,0.061329915,0.061329915
auto,40,65,1,distance,None,0.393073325,0.186584267,0.706526523,0.769361287,0.643691759,0.356308241,0.230638713,0.491313131,0.412825262,0.066584736,0.090996979,0.090996979
auto,40,20,3,uniform,SMOTE,0.488423675,0.195891149,0.756877974,0.846246758,0.66750919,0.33249081,0.153753242,0.66463731,0.426579352,0.183231299,0.07182459,0.07182459
auto,40,50,3,distance,ClusterCentroids,0.35708893,0.299099122,0.673142533,0.921497757,0.424787308,0.575212692,0.078502243,0.820606671,0.287282913,0.397801835,0.041163295,0.041163295
auto,40,35,3,distance,NeighbourhoodCleaningRule,0.471928915,0.23323157,0.74687208,0.874292777,0.619451384,0.380548616,0.125707223,0.804266227,0.485969499,0.287927423,0.082924105,0.082924105
auto,40,20,3,distance,SMOTE,0.478610678,0.192412319,0.751503801,0.806283988,0.696723614,0.303276386,0.193716012,0.661402545,0.497611393,0.16926254,0.110364674,0.110364674
auto,40,50,3,uniform,EditedNearestNeighbours,0.457137738,0.230563711,0.737066739,0.890249931,0.583883547,0.416116453,0.109750069,0.786520797,0.474958656,0.292585863,0.074850621,0.074850621
auto,40,65,1,uniform,ClusterCentroids,0.093353776,0.463301193,0.513862409,0.997981629,0.029743189,0.970256811,0.002018371,0.97356465,0.014183932,0.845454362,0.00040343,0.00040343
auto,40,65,1,distance,ClusterCentroids,0.08822503,0.470522337,0.513704931,0.995761238,0.031648623,0.968351377,0.004238762,0.970334768,0.014395572,0.8395281,0.00141231,0.00141231
auto,40,65,1,uniform,EditedNearestNeighbours,0.314485227,0.334761427,0.643123474,0.937465898,0.34878105,0.65121895,0.062534102,0.877940737,0.287708549,0.533517383,0.04841466,0.04841466
auto,40,65,1,distance,EditedNearestNeighbours,0.32226965,0.342453027,0.648629139,0.935035552,0.362222727,0.637777273,0.064964448,0.903760872,0.301254364,0.538065292,0.051448625,0.051448625
auto,40,50,3,distance,EditedNearestNeighbours,0.457526563,0.241930095,0.737727783,0.886808264,0.588647303,0.411352697,0.113191736,0.828078367,0.48448583,0.315556397,0.079494644,0.079494644
auto,40,35,3,uniform,OneSidedSelection,0.508195829,0.158805324,0.760300719,0.728187006,0.792414431,0.207585569,0.271812994,0.483047392,0.576687948,0.077595915,0.106733803,0.106733803
auto,40,20,3,uniform,SMOTEENN,0.47443032,0.176858449,0.744661815,0.723158473,0.766165157,0.233834843,0.276841527,0.554468553,0.624324324,0.125117891,0.150916415,0.150916415
auto,40,35,3,distance,OneSidedSelection,0.517450061,0.160590997,0.764422132,0.728594098,0.800250166,0.199749834,0.271405902,0.530652141,0.59277681,0.082887089,0.125909854,0.125909854
auto,40,20,3,distance,SMOTEENN,0.455018746,0.184883077,0.729105731,0.655951051,0.802260412,0.197739588,0.344048949,0.537715524,0.691116999,0.099396371,0.251816656,0.251816656
auto,40,35,3,uniform,RandomUnderSampler,0.490315248,0.187396738,0.757705347,0.8557295,0.659681194,0.340318806,0.1442705,0.665835393,0.473791607,0.172862106,0.071618298,0.071618298
auto,40,65,1,uniform,InstanceHardnessThreshold,0.349624847,0.315309535,0.670445148,0.911022613,0.429867683,0.570132317,0.088977387,0.719110745,0.328884347,0.404362346,0.051645152,0.051645152
auto,40,65,1,distance,InstanceHardnessThreshold,0.351266105,0.329527,0.669685507,0.920299673,0.41907134,0.58092866,0.079700327,0.858150081,0.328354068,0.474121012,0.049431475,0.049431475
auto,40,35,3,distance,RandomUnderSampler,0.486149302,0.192439069,0.755611613,0.835349873,0.675873352,0.324126648,0.164650127,0.689658519,0.479083621,0.171806765,0.083326925,0.083326925
auto,40,65,1,uniform,NearMiss,0.339953229,0.218705425,0.672061791,0.860166011,0.483957571,0.516042429,0.139833989,0.493744087,0.343598557,0.136990268,0.054068785,0.054068785
auto,40,65,1,distance,NearMiss,0.320297483,0.219759646,0.664802515,0.817382892,0.512222138,0.487777862,0.182617108,0.565369709,0.363497952,0.135821368,0.078486985,0.078486985
auto,40,65,1,uniform,NeighbourhoodCleaningRule,0.320204957,0.307145877,0.646268753,0.938675578,0.353861929,0.646138071,0.061324422,0.8514944,0.279665043,0.494879754,0.04740578,0.04740578
auto,40,65,1,distance,NeighbourhoodCleaningRule,0.323687841,0.319015993,0.650602112,0.930194391,0.371009833,0.628990167,0.069805609,0.882771522,0.290988804,0.496041083,0.054470994,0.054470994
auto,40,20,3,uniform,SMOTETomek,0.487884926,0.194389351,0.756612811,0.842011047,0.671214576,0.328785424,0.157988953,0.659392108,0.429226706,0.177196524,0.072837743,0.072837743
auto,40,65,1,uniform,OneSidedSelection,0.376971976,0.198598925,0.695496615,0.836960542,0.554032688,0.445967312,0.163039458,0.456619366,0.374824236,0.09273391,0.057498245,0.057498245
auto,40,65,1,distance,OneSidedSelection,0.379492377,0.195545714,0.698493934,0.807493668,0.5894942,0.4105058,0.192506332,0.539941408,0.399488732,0.091144085,0.081111416,0.081111416
auto,40,65,1,uniform,RandomUnderSampler,0.342601331,0.256584918,0.663246016,0.926363331,0.4001287,0.5998713,0.073636669,0.746541548,0.235318848,0.339258586,0.025823797,0.025823797
auto,40,65,2,uniform,None,0.467493646,0.161543847,0.740064018,0.707399677,0.772728359,0.227271641,0.292600323,0.328486679,0.54609433,0.038851961,0.092206659,0.092206659
auto,40,65,1,distance,RandomUnderSampler,0.335288388,0.253653669,0.664652256,0.894882358,0.434422153,0.565577847,0.105117642,0.757849187,0.276066487,0.316287885,0.049028045,0.049028045
auto,40,65,1,uniform,TomekLinks,0.360718592,0.19167039,0.689200926,0.771972901,0.60642895,0.39357105,0.228027099,0.360983857,0.385937871,0.056741447,0.059718026,0.059718026
auto,40,65,1,distance,TomekLinks,0.386965648,0.19083813,0.703070327,0.793568922,0.612571731,0.387428269,0.206431078,0.525818304,0.407850203,0.08140628,0.083329977,0.083329977
auto,40,50,3,uniform,InstanceHardnessThreshold,0.484919781,0.211156803,0.754996935,0.843012603,0.666981267,0.333018733,0.156987397,0.667043852,0.537733532,0.208214601,0.088772926,0.088772926
auto,40,35,3,uniform,TomekLinks,0.50455747,0.154227645,0.753886656,0.687836065,0.819937248,0.180062752,0.312163935,0.418886142,0.636390003,0.059599095,0.127318502,0.127318502
auto,40,20,3,distance,SMOTETomek,0.476259513,0.19065388,0.750014613,0.795790534,0.704238692,0.295761308,0.204209466,0.648489731,0.509679764,0.162381205,0.115612927,0.115612927
auto,40,65,1,uniform,ADASYN,0.358215367,0.238368938,0.677528713,0.900527938,0.454529487,0.545470513,0.099472062,0.606730752,0.246308157,0.239338162,0.0359126,0.0359126
auto,40,65,1,distance,ADASYN,0.342007313,0.243388424,0.670625901,0.881958558,0.459293243,0.540706757,0.118041442,0.723961671,0.247368881,0.25457979,0.061541701,0.061541701
auto,40,65,2,distance,None,0.495987276,0.161187103,0.754423333,0.724155757,0.784690909,0.215309091,0.275844243,0.474762733,0.567794685,0.057376873,0.119049101,0.119049101
auto,40,50,3,distance,InstanceHardnessThreshold,0.484702226,0.226455351,0.754371831,0.868436632,0.64030703,0.35969297,0.131563368,0.798017028,0.531486949,0.270139047,0.088174189,0.088174189
auto,40,65,1,uniform,RandomOverSampler,0.318553545,0.231775504,0.664130386,0.814552779,0.513707994,0.486292006,0.185447221,0.616414294,0.382983656,0.223674935,0.100887424,0.100887424
auto,40,65,1,distance,RandomOverSampler,0.351286069,0.232020501,0.678436413,0.863596692,0.493276133,0.506723867,0.136403308,0.697926699,0.367842464,0.230765892,0.084741677,0.084741677
auto,40,65,1,uniform,SMOTE,0.355879086,0.231363863,0.678963646,0.880743386,0.477183907,0.522816093,0.119256614,0.629530349,0.311419318,0.232989124,0.041971375,0.041971375
auto,40,65,1,distance,SMOTE,0.342681465,0.23476139,0.673878099,0.859351826,0.488404371,0.511595629,0.140648174,0.689252037,0.345291342,0.237224283,0.076068846,0.076068846
auto,40,35,3,distance,TomekLinks,0.524992463,0.156345788,0.76699043,0.723145656,0.810835205,0.189164795,0.276854344,0.52298819,0.646234302,0.079817465,0.142858799,0.142858799
auto,40,65,1,uniform,SMOTEENN,0.334710881,0.205020407,0.675032072,0.687634655,0.662429488,0.337570512,0.312365345,0.471958864,0.489361462,0.119622143,0.165052336,0.165052336
auto,40,65,1,distance,SMOTEENN,0.345369779,0.212832015,0.680413235,0.686227837,0.674598632,0.325401368,0.313772163,0.527847051,0.507358114,0.115279313,0.20944002,0.20944002
auto,40,50,3,uniform,NearMiss,0.4400905,0.191385287,0.730991526,0.775418841,0.686564211,0.313435789,0.224581159,0.505436846,0.473589556,0.133697395,0.075657481,0.075657481
auto,40,65,2,uniform,ClusterCentroids,0.288739656,0.335999578,0.620933157,0.961250572,0.280615742,0.719384258,0.038749428,0.879731454,0.151157039,0.504715976,0.014929964,0.014929964
auto,40,65,1,uniform,SMOTETomek,0.358672151,0.228720089,0.681249238,0.876104855,0.486393621,0.513606379,0.123895145,0.619443376,0.315759625,0.225685181,0.042576215,0.042576215
auto,40,65,1,distance,SMOTETomek,0.343059634,0.231975298,0.674985934,0.850876133,0.499095734,0.500904266,0.149123867,0.674926913,0.349101875,0.225792852,0.079297507,0.079297507
auto,40,65,2,uniform,EditedNearestNeighbours,0.38762214,0.26593926,0.692703687,0.914260429,0.471146945,0.528853055,0.085739571,0.818006653,0.363602762,0.371240652,0.055879642,0.055879642
auto,40,50,3,distance,NearMiss,0.443049362,0.194144343,0.732293299,0.767542494,0.697044103,0.302955897,0.232457506,0.577271201,0.488406053,0.144810525,0.09805731,0.09805731
auto,40,65,2,distance,ClusterCentroids,0.28753338,0.344311123,0.620818159,0.959433611,0.282202707,0.717797293,0.040566389,0.884367542,0.151262523,0.506301596,0.016343495,0.016343495
auto,40,65,2,distance,EditedNearestNeighbours,0.397674,0.273568515,0.699252776,0.912433092,0.486072459,0.513927541,0.087566908,0.85088956,0.373445546,0.371766052,0.058711587,0.058711587
auto,40,50,3,uniform,NeighbourhoodCleaningRule,0.47357901,0.213177166,0.747222064,0.881766914,0.612677215,0.387322785,0.118233086,0.751796515,0.498037365,0.253845442,0.079895633,0.079895633
auto,40,35,3,uniform,ADASYN,0.48761813,0.186316877,0.756482437,0.838576704,0.67438817,0.32561183,0.161423296,0.583518569,0.372069044,0.129567214,0.062141658,0.062141658
auto,40,50,3,distance,NeighbourhoodCleaningRule,0.468302429,0.228949177,0.744803158,0.874495407,0.615110909,0.384889091,0.125504593,0.802248467,0.505446287,0.282424441,0.089381428,0.089381428
auto,40,65,3,uniform,None,0.482578178,0.156881115,0.744270502,0.684798438,0.803742566,0.196257434,0.315201562,0.310927401,0.62146449,0.042554655,0.112381214,0.112381214
auto,40,65,3,distance,None,0.511438745,0.156471306,0.758877444,0.704377308,0.813377579,0.186622421,0.295622692,0.457407306,0.638082789,0.060339836,0.138214166,0.138214166
auto,40,35,3,distance,ADASYN,0.477339424,0.193158481,0.751066675,0.824039794,0.678093556,0.321906444,0.175960206,0.665644969,0.394086523,0.152114636,0.091197778,0.091197778
auto,40,65,2,uniform,InstanceHardnessThreshold,0.423514388,0.240780702,0.71926425,0.875707528,0.562820972,0.437179028,0.124292472,0.68198053,0.431985263,0.263576686,0.063552138,0.063552138
auto,40,65,2,uniform,NearMiss,0.3742773,0.206365413,0.694921072,0.823843877,0.565998267,0.434001733,0.176156123,0.50221734,0.39875102,0.140265812,0.062542037,0.062542037
auto,40,65,2,uniform,NeighbourhoodCleaningRule,0.407990349,0.241216092,0.705720681,0.910020446,0.501420917,0.498579083,0.089979554,0.782681803,0.383505354,0.31979593,0.059515396,0.059515396
auto,40,65,2,uniform,OneSidedSelection,0.477711122,0.167953544,0.749994998,0.779446428,0.720543569,0.279456431,0.220553572,0.430586835,0.528629638,0.07262052,0.087161647,0.087161647
auto,40,65,2,uniform,RandomUnderSampler,0.424572652,0.21459743,0.717939609,0.895285178,0.540594039,0.459405961,0.104714822,0.687421649,0.326139585,0.212026144,0.039947511,0.039947511
auto,40,65,2,distance,InstanceHardnessThreshold,0.428221863,0.253995684,0.720521476,0.891241722,0.54980123,0.45019877,0.108758278,0.814973298,0.426903879,0.320313759,0.0607324,0.0607324
auto,40,65,2,distance,NearMiss,0.366568146,0.207404213,0.692081087,0.790746742,0.593415432,0.406584568,0.209253258,0.564355946,0.411029349,0.137827912,0.084941255,0.084941255
auto,40,65,2,uniform,TomekLinks,0.463525418,0.163599924,0.739629332,0.722938143,0.756320522,0.243679478,0.277061857,0.346246758,0.537520209,0.045944768,0.091195337,0.091195337
auto,40,65,2,distance,NeighbourhoodCleaningRule,0.418600794,0.253332791,0.713253177,0.90275016,0.523756193,0.476243807,0.09724984,0.822838048,0.393770577,0.326250789,0.066174738,0.066174738
auto,40,50,3,uniform,OneSidedSelection,0.503107684,0.159652685,0.758267307,0.731421771,0.785112844,0.214887156,0.268578229,0.419274314,0.591613799,0.070078482,0.104515243,0.104515243
auto,40,65,2,distance,OneSidedSelection,0.489646869,0.165096394,0.754192514,0.755025787,0.753359242,0.246640758,0.244974213,0.511488907,0.54736518,0.07251369,0.108956636,0.108956636
auto,40,65,2,uniform,ADASYN,0.458308697,0.197000659,0.739866638,0.864409045,0.615324232,0.384675768,0.135590955,0.56254875,0.350046349,0.143011415,0.045597363,0.045597363
auto,40,65,2,distance,RandomUnderSampler,0.424210306,0.212013612,0.720475263,0.865215295,0.575735231,0.424264769,0.134784705,0.702565229,0.363074335,0.194561789,0.060326528,0.060326528
auto,40,35,3,uniform,RandomOverSampler,0.47190938,0.178010725,0.747048549,0.776836644,0.717260454,0.282739546,0.223163356,0.576850682,0.542066773,0.117606346,0.129133022,0.129133022
auto,40,50,3,distance,OneSidedSelection,0.517257481,0.159193449,0.764567938,0.731214257,0.797921619,0.202078381,0.268785743,0.509064054,0.616170456,0.07844113,0.128731423,0.128731423
auto,40,65,2,uniform,RandomOverSampler,0.428564113,0.191452138,0.725288065,0.783275047,0.667301083,0.332698917,0.216724953,0.58573835,0.493704461,0.141107158,0.11783637,0.11783637
auto,40,65,2,distance,TomekLinks,0.495280842,0.162081393,0.756194652,0.746750893,0.765638412,0.234361588,0.253249107,0.502813025,0.555516525,0.06658625,0.112389148,0.112389148
auto,40,65,2,uniform,SMOTE,0.416535415,0.224726098,0.711034051,0.911222802,0.510845299,0.489154701,0.088777198,0.757453691,0.372288086,0.260294244,0.052260978,0.052260978
auto,40,65,2,uniform,SMOTEENN,0.423842443,0.187973485,0.722342452,0.791148341,0.653536562,0.346463438,0.208851659,0.564147212,0.472952953,0.129355574,0.099066191,0.099066191
auto,40,65,2,distance,ADASYN,0.452956583,0.201737706,0.737505566,0.850478196,0.624532936,0.375467064,0.149521804,0.681387287,0.355551686,0.163334259,0.070014953,0.070014953
