class_weight,criterion,max_depth,max_features,max_leaf_nodes,min_samples_leaf,min_samples_split,splitter,Data balancer,Matthews correlation coefficient,Brier Score,Balanced Accuracy,AUC Score,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff
,entropy,5,auto,6,2,3,best,EditedNearestNeighbours,0.268831279,0.238635727,0.609892454,0.825967225,0.393817683,0.606182317,0.174032775,0.073717233,0.180054508,0.017046458,0.014525314,0.014525314
,entropy,5,auto,6,2,3,random,EditedNearestNeighbours,0.21558379,0.239456056,0.592460989,0.72326284,0.461659138,0.538340862,0.27673716,0.113806341,0.08330364,0.023071307,0.011300925,0.011300925
,entropy,5,auto,6,3,2,best,EditedNearestNeighbours,0.268831279,0.238635727,0.609892454,0.825967225,0.393817683,0.606182317,0.174032775,0.073717233,0.180054508,0.017046458,0.014525314,0.014525314
,entropy,5,auto,6,3,2,random,ClusterCentroids,0.217633435,0.236106921,0.58001731,0.550260307,0.609774312,0.390225688,0.449739693,0.186432909,0.133487269,0.035671302,0.054655925,0.054655925
,entropy,5,auto,6,3,3,best,ClusterCentroids,0.238790666,0.24735038,0.600391212,0.705868351,0.494914074,0.505085926,0.294131649,0.30678263,0.249940529,0.150544831,0.075481095,0.075481095
,entropy,5,auto,6,3,2,random,EditedNearestNeighbours,0.21558379,0.239456056,0.592460989,0.72326284,0.461659138,0.538340862,0.27673716,0.113806341,0.08330364,0.023071307,0.011300925,0.011300925
,entropy,5,auto,6,3,3,best,EditedNearestNeighbours,0.268831279,0.238635727,0.609892454,0.825967225,0.393817683,0.606182317,0.174032775,0.073717233,0.180054508,0.017046458,0.014525314,0.014525314
,entropy,5,auto,6,3,3,random,ClusterCentroids,0.217633435,0.236106921,0.58001731,0.550260307,0.609774312,0.390225688,0.449739693,0.186432909,0.133487269,0.035671302,0.054655925,0.054655925
,entropy,5,auto,6,3,3,random,EditedNearestNeighbours,0.21558379,0.239456056,0.592460989,0.72326284,0.461659138,0.538340862,0.27673716,0.113806341,0.08330364,0.023071307,0.011300925,0.011300925
,entropy,5,auto,6,2,2,best,InstanceHardnessThreshold,0.259414259,0.237953274,0.609004915,0.725691965,0.492317864,0.507682136,0.274308035,0.262023864,0.138362396,0.100860356,0.013117886,0.013117886
,entropy,5,auto,6,2,2,best,NearMiss,0.12899675,0.272751203,0.566850816,0.474336721,0.659364911,0.340635089,0.525663279,0.46969758,0.13127329,0.337565296,0.05402301,0.05402301
,entropy,5,auto,6,2,2,random,InstanceHardnessThreshold,0.174942897,0.243992631,0.561655326,0.796210443,0.327100209,0.672899791,0.203789557,0.103903079,0.113669972,0.024877146,0.038123226,0.038123226
,entropy,5,auto,6,2,3,random,InstanceHardnessThreshold,0.174942897,0.243992631,0.561655326,0.796210443,0.327100209,0.672899791,0.203789557,0.103903079,0.113669972,0.024877146,0.038123226,0.038123226
,entropy,5,auto,6,2,2,random,NearMiss,0.167433057,0.254869318,0.560444825,0.561124844,0.559764807,0.440235193,0.438875156,0.23990845,0.058111557,0.142581237,0.007659068,0.007659068
,entropy,5,auto,6,2,3,random,NearMiss,0.167433057,0.254869318,0.560444825,0.561124844,0.559764807,0.440235193,0.438875156,0.23990845,0.058111557,0.142581237,0.007659068,0.007659068
,entropy,5,auto,6,2,3,best,InstanceHardnessThreshold,0.259414259,0.237953274,0.609004915,0.725691965,0.492317864,0.507682136,0.274308035,0.262023864,0.138362396,0.100860356,0.013117886,0.013117886
,entropy,5,auto,6,2,2,best,NeighbourhoodCleaningRule,0.268652128,0.225183488,0.608155481,0.826517135,0.389793827,0.610206173,0.173482865,0.108763771,0.175924832,0.022976927,0.013316854,0.013316854
,entropy,5,auto,6,2,3,best,NearMiss,0.12899675,0.272751203,0.566850816,0.474336721,0.659364911,0.340635089,0.525663279,0.46969758,0.13127329,0.337565296,0.05402301,0.05402301
,entropy,5,auto,6,3,2,best,InstanceHardnessThreshold,0.259414259,0.237953274,0.609004915,0.725691965,0.492317864,0.507682136,0.274308035,0.262023864,0.138362396,0.100860356,0.013117886,0.013117886
,entropy,5,auto,6,2,2,random,NeighbourhoodCleaningRule,0.218365759,0.228170944,0.586490182,0.440708597,0.732271768,0.267728232,0.559291403,0.109164759,0.065209579,0.018419091,0.005647411,0.005647411
,entropy,5,auto,6,3,2,best,NearMiss,0.12899675,0.272751203,0.566850816,0.474336721,0.659364911,0.340635089,0.525663279,0.46969758,0.13127329,0.337565296,0.05402301,0.05402301
,entropy,5,auto,6,2,3,random,NeighbourhoodCleaningRule,0.218365759,0.228170944,0.586490182,0.440708597,0.732271768,0.267728232,0.559291403,0.109164759,0.065209579,0.018419091,0.005647411,0.005647411
,entropy,5,auto,6,2,2,best,OneSidedSelection,0.183137733,0.206000778,0.552669171,0.138474168,0.966864175,0.033135825,0.861525832,0.069234337,0.224872604,0.010797857,0.058969758,0.058969758
,entropy,5,auto,6,3,2,random,InstanceHardnessThreshold,0.174942897,0.243992631,0.561655326,0.796210443,0.327100209,0.672899791,0.203789557,0.103903079,0.113669972,0.024877146,0.038123226,0.038123226
,entropy,5,auto,6,2,2,best,RandomUnderSampler,0.251186528,0.226252257,0.605776436,0.755736214,0.455816657,0.544183343,0.244263786,0.157448198,0.134007285,0.035681564,0.00826757,0.00826757
,entropy,5,auto,6,2,3,best,NeighbourhoodCleaningRule,0.268652128,0.225183488,0.608155481,0.826517135,0.389793827,0.610206173,0.173482865,0.108763771,0.175924832,0.022976927,0.013316854,0.013316854
,entropy,5,auto,6,3,2,random,NearMiss,0.167433057,0.254869318,0.560444825,0.561124844,0.559764807,0.440235193,0.438875156,0.23990845,0.058111557,0.142581237,0.007659068,0.007659068
,entropy,5,auto,6,2,2,random,OneSidedSelection,0.228357031,0.206968452,0.563091221,0.153599438,0.972583003,0.027416997,0.846400562,0.103939089,0.363273189,0.011114981,0.210685099,0.210685099
,entropy,5,auto,6,3,2,best,NeighbourhoodCleaningRule,0.268652128,0.225183488,0.608155481,0.826517135,0.389793827,0.610206173,0.173482865,0.108763771,0.175924832,0.022976927,0.013316854,0.013316854
,entropy,5,auto,6,2,2,random,RandomUnderSampler,0.243223106,0.227075587,0.587993008,0.510801672,0.665184344,0.334815656,0.489198328,0.193342488,0.055039577,0.038844727,0.00584699,0.00584699
,entropy,5,auto,6,2,3,random,OneSidedSelection,0.228357031,0.206968452,0.563091221,0.153599438,0.972583003,0.027416997,0.846400562,0.103939089,0.363273189,0.011114981,0.210685099,0.210685099
,entropy,5,auto,6,3,3,best,InstanceHardnessThreshold,0.259414259,0.237953274,0.609004915,0.725691965,0.492317864,0.507682136,0.274308035,0.262023864,0.138362396,0.100860356,0.013117886,0.013117886
,entropy,5,auto,6,2,3,random,RandomUnderSampler,0.243223106,0.227075587,0.587993008,0.510801672,0.665184344,0.334815656,0.489198328,0.193342488,0.055039577,0.038844727,0.00584699,0.00584699
,entropy,5,auto,6,2,2,best,TomekLinks,0.192960434,0.206166915,0.555130528,0.145724923,0.964536133,0.035463867,0.854275077,0.069234337,0.220639799,0.010797857,0.058768348,0.058768348
,entropy,5,auto,6,2,3,best,OneSidedSelection,0.183137733,0.206000778,0.552669171,0.138474168,0.966864175,0.033135825,0.861525832,0.069234337,0.224872604,0.010797857,0.058969758,0.058969758
,entropy,5,auto,6,3,3,best,NearMiss,0.12899675,0.272751203,0.566850816,0.474336721,0.659364911,0.340635089,0.525663279,0.46969758,0.13127329,0.337565296,0.05402301,0.05402301
,entropy,5,auto,6,2,3,best,RandomUnderSampler,0.251186528,0.226252257,0.605776436,0.755736214,0.455816657,0.544183343,0.244263786,0.157448198,0.134007285,0.035681564,0.00826757,0.00826757
,entropy,5,auto,6,3,2,random,NeighbourhoodCleaningRule,0.218365759,0.228170944,0.586490182,0.440708597,0.732271768,0.267728232,0.559291403,0.109164759,0.065209579,0.018419091,0.005647411,0.005647411
,entropy,5,auto,6,2,2,random,TomekLinks,0.227514846,0.207136447,0.56351626,0.155613537,0.971418982,0.028581018,0.844386463,0.103939089,0.345177951,0.011114981,0.199808966,0.199808966
,entropy,5,auto,6,3,2,best,OneSidedSelection,0.183137733,0.206000778,0.552669171,0.138474168,0.966864175,0.033135825,0.861525832,0.069234337,0.224872604,0.010797857,0.058969758,0.058969758
,entropy,5,auto,6,3,2,best,RandomUnderSampler,0.251186528,0.226252257,0.605776436,0.755736214,0.455816657,0.544183343,0.244263786,0.157448198,0.134007285,0.035681564,0.00826757,0.00826757
,entropy,5,auto,6,2,3,random,TomekLinks,0.227514846,0.207136447,0.56351626,0.155613537,0.971418982,0.028581018,0.844386463,0.103939089,0.345177951,0.011114981,0.199808966,0.199808966
,entropy,5,auto,6,3,3,random,InstanceHardnessThreshold,0.174942897,0.243992631,0.561655326,0.796210443,0.327100209,0.672899791,0.203789557,0.103903079,0.113669972,0.024877146,0.038123226,0.038123226
,entropy,5,auto,6,2,3,best,TomekLinks,0.192960434,0.206166915,0.555130528,0.145724923,0.964536133,0.035463867,0.854275077,0.069234337,0.220639799,0.010797857,0.058768348,0.058768348
,entropy,5,auto,6,3,3,best,NeighbourhoodCleaningRule,0.268652128,0.225183488,0.608155481,0.826517135,0.389793827,0.610206173,0.173482865,0.108763771,0.175924832,0.022976927,0.013316854,0.013316854
,entropy,5,auto,6,3,2,random,OneSidedSelection,0.228357031,0.206968452,0.563091221,0.153599438,0.972583003,0.027416997,0.846400562,0.103939089,0.363273189,0.011114981,0.210685099,0.210685099
,entropy,5,auto,6,3,2,random,RandomUnderSampler,0.243223106,0.227075587,0.587993008,0.510801672,0.665184344,0.334815656,0.489198328,0.193342488,0.055039577,0.038844727,0.00584699,0.00584699
,entropy,5,auto,6,3,3,random,NearMiss,0.167433057,0.254869318,0.560444825,0.561124844,0.559764807,0.440235193,0.438875156,0.23990845,0.058111557,0.142581237,0.007659068,0.007659068
,entropy,5,auto,6,3,2,best,TomekLinks,0.192960434,0.206166915,0.555130528,0.145724923,0.964536133,0.035463867,0.854275077,0.069234337,0.220639799,0.010797857,0.058768348,0.058768348
,entropy,5,auto,6,3,3,best,OneSidedSelection,0.183137733,0.206000778,0.552669171,0.138474168,0.966864175,0.033135825,0.861525832,0.069234337,0.224872604,0.010797857,0.058969758,0.058969758
,entropy,5,auto,6,3,3,best,RandomUnderSampler,0.251186528,0.226252257,0.605776436,0.755736214,0.455816657,0.544183343,0.244263786,0.157448198,0.134007285,0.035681564,0.00826757,0.00826757
,entropy,5,auto,6,3,2,random,TomekLinks,0.227514846,0.207136447,0.56351626,0.155613537,0.971418982,0.028581018,0.844386463,0.103939089,0.345177951,0.011114981,0.199808966,0.199808966
,entropy,5,auto,6,3,3,random,NeighbourhoodCleaningRule,0.218365759,0.228170944,0.586490182,0.440708597,0.732271768,0.267728232,0.559291403,0.109164759,0.065209579,0.018419091,0.005647411,0.005647411
,entropy,5,auto,6,2,2,best,ADASYN,0.258089165,0.233306724,0.595318023,0.963655284,0.226980762,0.773019238,0.036344716,0.022222222,0.190520773,0.005613176,0.011900272,0.011900272
,entropy,5,auto,6,2,2,best,RandomOverSampler,0.247353281,0.227496159,0.594592561,0.848582502,0.340602619,0.659397381,0.151417498,0.139093656,0.160247306,0.035574398,0.012506332,0.012506332
,entropy,5,auto,6,2,2,best,SMOTE,0.24338774,0.228829209,0.592653351,0.81845952,0.366847183,0.633152817,0.18154048,0.146476243,0.154532179,0.045512235,0.011498673,0.011498673
,entropy,5,auto,6,2,2,random,ADASYN,0.179290653,0.241926809,0.552628138,0.828848607,0.276407668,0.723592332,0.171151393,0.068795508,0.05492871,0.011008656,0.005245201,0.005245201
,entropy,5,auto,6,3,3,best,TomekLinks,0.192960434,0.206166915,0.555130528,0.145724923,0.964536133,0.035463867,0.854275077,0.069234337,0.220639799,0.010797857,0.058768348,0.058768348
,entropy,5,auto,6,2,2,random,RandomOverSampler,0.206612977,0.231967884,0.570424448,0.672664408,0.468184487,0.531815513,0.327335592,0.11583936,0.072628931,0.021061398,0.007062773,0.007062773
,entropy,5,auto,6,2,3,random,ADASYN,0.179290653,0.241926809,0.552628138,0.828848607,0.276407668,0.723592332,0.171151393,0.068795508,0.05492871,0.011008656,0.005245201,0.005245201
,entropy,5,auto,6,3,3,random,OneSidedSelection,0.228357031,0.206968452,0.563091221,0.153599438,0.972583003,0.027416997,0.846400562,0.103939089,0.363273189,0.011114981,0.210685099,0.210685099
,entropy,5,auto,6,2,3,random,RandomOverSampler,0.206612977,0.231967884,0.570424448,0.672664408,0.468184487,0.531815513,0.327335592,0.11583936,0.072628931,0.021061398,0.007062773,0.007062773
,entropy,5,auto,6,3,3,random,RandomUnderSampler,0.243223106,0.227075587,0.587993008,0.510801672,0.665184344,0.334815656,0.489198328,0.193342488,0.055039577,0.038844727,0.00584699,0.00584699
,entropy,5,auto,6,2,2,random,SMOTE,0.225297163,0.229680711,0.578971576,0.482007385,0.675935768,0.324064232,0.517992615,0.141041228,0.047842801,0.020324526,0.005850041,0.005850041
,entropy,5,auto,6,2,3,best,ADASYN,0.258089165,0.233306724,0.595318023,0.963655284,0.226980762,0.773019238,0.036344716,0.022222222,0.190520773,0.005613176,0.011900272,0.011900272
,entropy,5,auto,6,2,3,random,SMOTE,0.225297163,0.229680711,0.578971576,0.482007385,0.675935768,0.324064232,0.517992615,0.141041228,0.047842801,0.020324526,0.005850041,0.005850041
,entropy,5,auto,6,2,3,best,RandomOverSampler,0.247353281,0.227496159,0.594592561,0.848582502,0.340602619,0.659397381,0.151417498,0.139093656,0.160247306,0.035574398,0.012506332,0.012506332
,entropy,5,auto,6,2,2,best,SMOTEENN,0.237794826,0.206438901,0.592296678,0.297110074,0.887483282,0.112516718,0.702889926,0.198524215,0.502183528,0.050600516,0.287635265,0.287635265
,entropy,5,auto,6,2,3,best,SMOTE,0.24338774,0.228829209,0.592653351,0.81845952,0.366847183,0.633152817,0.18154048,0.146476243,0.154532179,0.045512235,0.011498673,0.011498673
,entropy,5,auto,6,3,2,best,ADASYN,0.258089165,0.233306724,0.595318023,0.963655284,0.226980762,0.773019238,0.036344716,0.022222222,0.190520773,0.005613176,0.011900272,0.011900272
,entropy,5,auto,6,3,2,best,RandomOverSampler,0.247353281,0.227496159,0.594592561,0.848582502,0.340602619,0.659397381,0.151417498,0.139093656,0.160247306,0.035574398,0.012506332,0.012506332
,entropy,5,auto,6,3,3,random,TomekLinks,0.227514846,0.207136447,0.56351626,0.155613537,0.971418982,0.028581018,0.844386463,0.103939089,0.345177951,0.011114981,0.199808966,0.199808966
,entropy,5,auto,6,2,2,random,SMOTEENN,0.198410434,0.215237549,0.554153654,0.150748573,0.957558735,0.042441265,0.849251427,0.111556654,0.252325098,0.018840689,0.142822179,0.142822179
,entropy,5,auto,6,3,2,best,SMOTE,0.24338774,0.228829209,0.592653351,0.81845952,0.366847183,0.633152817,0.18154048,0.146476243,0.154532179,0.045512235,0.011498673,0.011498673
,entropy,5,auto,6,2,3,random,SMOTEENN,0.198410434,0.215237549,0.554153654,0.150748573,0.957558735,0.042441265,0.849251427,0.111556654,0.252325098,0.018840689,0.142822179,0.142822179
,entropy,5,auto,6,3,2,random,ADASYN,0.179290653,0.24193423,0.552628138,0.828848607,0.276407668,0.723592332,0.171151393,0.068795508,0.05492871,0.011008656,0.005245201,0.005245201
,entropy,5,auto,6,3,2,random,RandomOverSampler,0.206612977,0.231967884,0.570424448,0.672664408,0.468184487,0.531815513,0.327335592,0.11583936,0.072628931,0.021061398,0.007062773,0.007062773
,entropy,5,auto,6,2,3,best,SMOTEENN,0.237794826,0.206438901,0.592296678,0.297110074,0.887483282,0.112516718,0.702889926,0.198524215,0.502183528,0.050600516,0.287635265,0.287635265
,entropy,5,auto,6,3,2,random,SMOTE,0.225297163,0.229680711,0.578971576,0.482007385,0.675935768,0.324064232,0.517992615,0.141041228,0.047842801,0.020324526,0.005850041,0.005850041
,entropy,5,auto,6,2,2,best,SMOTETomek,0.22552604,0.227058956,0.584676618,0.664091672,0.505261564,0.494738436,0.335908328,0.14364796,0.1531582,0.043078372,0.011095853,0.011095853
balanced,gini,,auto,,2,2,best,None,0.515479642,0.17339433,0.769126797,0.79580274,0.742450854,0.257549146,0.20419726,0.643865849,0.663279414,0.143430994,0.150929232,0.150929232
,entropy,5,auto,6,3,2,best,SMOTEENN,0.237794826,0.206438901,0.592296678,0.297110074,0.887483282,0.112516718,0.702889926,0.198524215,0.502183528,0.050600516,0.287635265,0.287635265
,entropy,5,auto,6,3,3,best,ADASYN,0.258089165,0.233306724,0.595318023,0.963655284,0.226980762,0.773019238,0.036344716,0.022222222,0.190520773,0.005613176,0.011900272,0.011900272
,entropy,5,auto,6,2,2,random,SMOTETomek,0.21131814,0.22965806,0.571190419,0.40665385,0.735726987,0.264273013,0.59334615,0.12346547,0.051234428,0.018522724,0.006052061,0.006052061
,entropy,5,auto,6,3,3,best,RandomOverSampler,0.247353281,0.227496159,0.594592561,0.848582502,0.340602619,0.659397381,0.151417498,0.139093656,0.160247306,0.035574398,0.012506332,0.012506332
balanced,gini,,auto,,2,2,random,None,0.485020204,0.167948854,0.751125264,0.753654368,0.748596159,0.251403841,0.246345632,0.571031157,0.541543729,0.101935044,0.102503586,0.102503586
,entropy,5,auto,6,2,3,random,SMOTETomek,0.21131814,0.22965806,0.571190419,0.40665385,0.735726987,0.264273013,0.59334615,0.12346547,0.051234428,0.018522724,0.006052061,0.006052061
,entropy,5,auto,6,3,3,best,SMOTE,0.24338774,0.228829209,0.592653351,0.81845952,0.366847183,0.633152817,0.18154048,0.146476243,0.154532179,0.045512235,0.011498673,0.011498673
,entropy,5,auto,6,3,2,random,SMOTEENN,0.198410434,0.215237549,0.554153654,0.150748573,0.957558735,0.042441265,0.849251427,0.111556654,0.252325098,0.018840689,0.142822179,0.142822179
balanced,gini,,auto,,2,3,best,None,0.515479642,0.17339433,0.769126797,0.79580274,0.742450854,0.257549146,0.20419726,0.643865849,0.663279414,0.143430994,0.150929232,0.150929232
,entropy,5,auto,6,2,3,best,SMOTETomek,0.22552604,0.227058956,0.584676618,0.664091672,0.505261564,0.494738436,0.335908328,0.14364796,0.1531582,0.043078372,0.011095853,0.011095853
balanced,gini,,auto,,2,3,random,None,0.485020204,0.167948854,0.751125264,0.753654368,0.748596159,0.251403841,0.246345632,0.571031157,0.541543729,0.101935044,0.102503586,0.102503586
,entropy,5,auto,6,3,2,best,SMOTETomek,0.22552604,0.227058956,0.584676618,0.664091672,0.505261564,0.494738436,0.335908328,0.14364796,0.1531582,0.043078372,0.011095853,0.011095853
,entropy,5,auto,6,3,3,random,ADASYN,0.179290653,0.24193423,0.552628138,0.828848607,0.276407668,0.723592332,0.171151393,0.068795508,0.05492871,0.011008656,0.005245201,0.005245201
balanced,gini,,auto,,3,2,best,None,0.520977735,0.164848921,0.772280529,0.803058378,0.741502679,0.258497321,0.196941622,0.620676249,0.627389574,0.136765505,0.108149165,0.108149165
,entropy,5,auto,6,3,3,random,RandomOverSampler,0.206612977,0.231967884,0.570424448,0.672664408,0.468184487,0.531815513,0.327335592,0.11583936,0.072628931,0.021061398,0.007062773,0.007062773
,entropy,5,auto,6,3,3,best,SMOTEENN,0.237794826,0.206438901,0.592296678,0.297110074,0.887483282,0.112516718,0.702889926,0.198524215,0.502183528,0.050600516,0.287635265,0.287635265
,entropy,5,auto,6,3,3,random,SMOTE,0.225297163,0.229680711,0.578971576,0.482007385,0.675935768,0.324064232,0.517992615,0.141041228,0.047842801,0.020324526,0.005850041,0.005850041
,entropy,5,auto,6,3,2,random,SMOTETomek,0.21131814,0.22965806,0.571190419,0.40665385,0.735726987,0.264273013,0.59334615,0.12346547,0.051234428,0.018522724,0.006052061,0.006052061
balanced,gini,,auto,,3,2,random,None,0.477448635,0.168357986,0.744208896,0.715910159,0.772507634,0.227492366,0.284089841,0.545189051,0.474228178,0.092937139,0.080509018,0.080509018
,entropy,5,auto,6,3,3,random,SMOTEENN,0.198410434,0.215237549,0.554153654,0.150748573,0.957558735,0.042441265,0.849251427,0.111556654,0.252325098,0.018840689,0.142822179,0.142822179
,entropy,5,auto,6,3,3,best,SMOTETomek,0.22552604,0.227058956,0.584676618,0.664091672,0.505261564,0.494738436,0.335908328,0.14364796,0.1531582,0.043078372,0.011095853,0.011095853
balanced,gini,,auto,,3,3,best,None,0.520977735,0.164848921,0.772280529,0.803058378,0.741502679,0.258497321,0.196941622,0.620676249,0.627389574,0.136765505,0.108149165,0.108149165
