C,class_weight,fit_intercept,intercept_scaling,solver,Data balancer,Matthews correlation coefficient,Brier Score,Balanced Accuracy,AUC Score,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff
0.9,,TRUE,1.733333333,liblinear,EditedNearestNeighbours,0.48253176,0.202580876,0.752477765,0.876930025,0.628025504,0.371974496,0.123069975,0.807496719,0.484064905,0.266117378,0.05730538,0.05730538
0.9,,TRUE,0.1,liblinear,EditedNearestNeighbours,0.483365632,0.201893471,0.752958765,0.876728005,0.629189526,0.370810474,0.123271995,0.80769935,0.484700162,0.265376637,0.05730538,0.05730538
0.9,,TRUE,3.366666667,liblinear,ClusterCentroids,0.451237611,0.192791048,0.735433851,0.872271964,0.598595739,0.401404261,0.127728036,0.664243035,0.422031611,0.196043775,0.05246544,0.05246544
0.9,,TRUE,3.366666667,liblinear,EditedNearestNeighbours,0.482536062,0.202619075,0.752477765,0.876930025,0.628025504,0.371974496,0.123069975,0.807496719,0.483853433,0.266011558,0.05750679,0.05750679
0.9,,TRUE,1,liblinear,InstanceHardnessThreshold,0.459802698,0.231119355,0.7402314,0.873287558,0.607175242,0.392824758,0.126712442,0.825053557,0.549798033,0.31396388,0.105324545,0.105324545
0.9,,TRUE,1.733333333,liblinear,InstanceHardnessThreshold,0.459938224,0.23195077,0.740268576,0.873891178,0.606645974,0.393354026,0.126108822,0.825457597,0.548528192,0.315445698,0.104922335,0.104922335
0.9,,TRUE,1,liblinear,NearMiss,0.399254006,0.225611055,0.709873136,0.762293021,0.657453252,0.342546748,0.237706979,0.527027373,0.498145204,0.203559358,0.109958192,0.109958192
0.9,,TRUE,1.733333333,liblinear,NearMiss,0.395303874,0.229617422,0.707831632,0.763502701,0.652160564,0.347839436,0.236497299,0.530054625,0.492429068,0.210122223,0.109958803,0.109958803
0.9,,TRUE,0.1,liblinear,InstanceHardnessThreshold,0.463421214,0.226625944,0.742315858,0.872481919,0.612149797,0.387850203,0.127518081,0.825053557,0.553711863,0.307083891,0.105526565,0.105526565
0.9,,TRUE,0.1,liblinear,NearMiss,0.424096586,0.209350019,0.722461367,0.758255058,0.686667676,0.313332324,0.241744942,0.519158961,0.52926439,0.176145221,0.112583234,0.112583234
0.9,,TRUE,1,liblinear,NeighbourhoodCleaningRule,0.504507657,0.17939497,0.7652822,0.85310812,0.67745628,0.32254372,0.14689188,0.710436693,0.518785508,0.187998082,0.062555464,0.062555464
0.9,,TRUE,1.733333333,liblinear,NeighbourhoodCleaningRule,0.504316688,0.179379559,0.765181495,0.852906711,0.67745628,0.32254372,0.147093289,0.710436693,0.518785508,0.188209722,0.062555464,0.062555464
0.9,,TRUE,0.1,liblinear,NeighbourhoodCleaningRule,0.504112168,0.179497582,0.765070087,0.85310751,0.677032663,0.322967337,0.14689249,0.711042754,0.518044263,0.188209386,0.062555464,0.062555464
0.9,,TRUE,3.366666667,liblinear,InstanceHardnessThreshold,0.45965524,0.232338671,0.740110098,0.873891178,0.606329018,0.393670982,0.126108822,0.825860417,0.548104743,0.315657338,0.104518295,0.104518295
0.9,,TRUE,3.366666667,liblinear,NearMiss,0.393806621,0.231604506,0.707061474,0.764714212,0.649408736,0.350591264,0.235285788,0.530659465,0.487983277,0.21425089,0.109150722,0.109150722
0.9,,TRUE,1,liblinear,OneSidedSelection,0.544363745,0.135100074,0.756022832,0.611975343,0.900070322,0.099929678,0.388024657,0.439659434,0.716521732,0.032496867,0.157586133,0.157586133
0.9,,TRUE,1.733333333,liblinear,OneSidedSelection,0.544694275,0.135061183,0.756177058,0.612177973,0.900176143,0.099823857,0.387822027,0.439256004,0.71683936,0.032285226,0.157989563,0.157989563
0.9,,TRUE,1,liblinear,RandomUnderSampler,0.525994969,0.156206812,0.774669415,0.800637188,0.748701643,0.251298357,0.199362812,0.559722909,0.52058445,0.083519991,0.064165522,0.064165522
0.9,,TRUE,1.733333333,liblinear,RandomUnderSampler,0.526099652,0.15614817,0.774722409,0.800637188,0.748807631,0.251192369,0.199362812,0.559722909,0.520902079,0.08330835,0.064568952,0.064568952
0.9,,TRUE,0.1,liblinear,OneSidedSelection,0.54338807,0.135441023,0.755368862,0.610562422,0.900175301,0.099824699,0.389437578,0.443695566,0.713556918,0.033132292,0.156576643,0.156576643
0.9,,TRUE,0.1,liblinear,RandomUnderSampler,0.523163506,0.156648261,0.773293028,0.800636577,0.745949479,0.254050521,0.199363423,0.559722299,0.518361891,0.084472708,0.063762092,0.063762092
0.9,,TRUE,3.366666667,liblinear,NeighbourhoodCleaningRule,0.504316688,0.179373099,0.765181495,0.852906711,0.67745628,0.32254372,0.147093289,0.710436693,0.518997317,0.188209722,0.062555464,0.062555464
0.9,,TRUE,1,liblinear,TomekLinks,0.544163463,0.135030152,0.755873722,0.611571302,0.900176143,0.099823857,0.388428698,0.438851353,0.716839192,0.032497203,0.158191584,0.158191584
0.9,,TRUE,1.733333333,liblinear,TomekLinks,0.544614368,0.134992494,0.756032926,0.611571912,0.900493939,0.099506061,0.388428088,0.438447923,0.717051169,0.032285563,0.158191584,0.158191584
0.9,,TRUE,0.1,liblinear,TomekLinks,0.543620364,0.135366742,0.755330939,0.609956972,0.900704907,0.099295093,0.390043028,0.442886875,0.713980199,0.03292082,0.156375233,0.156375233
0.9,,TRUE,3.366666667,liblinear,OneSidedSelection,0.544694275,0.135045378,0.756177058,0.612177973,0.900176143,0.099823857,0.387822027,0.439256004,0.71683936,0.032073586,0.157989563,0.157989563
0.9,,TRUE,3.366666667,liblinear,RandomUnderSampler,0.526539751,0.156124198,0.774934134,0.800637188,0.74923108,0.25076892,0.199362812,0.559722909,0.521114055,0.08309671,0.064568952,0.064568952
0.9,,TRUE,1,liblinear,ADASYN,0.533777283,0.157721717,0.779909259,0.843617443,0.716201075,0.283798925,0.156382557,0.562946687,0.508307635,0.078756067,0.05932253,0.05932253
0.9,,TRUE,1.733333333,liblinear,ADASYN,0.533694554,0.157678738,0.779861159,0.843415423,0.716306895,0.283693105,0.156584577,0.562745278,0.508519276,0.078650247,0.05932253,0.05932253
0.9,,TRUE,3.366666667,liblinear,TomekLinks,0.544614368,0.134976732,0.756032926,0.611571912,0.900493939,0.099506061,0.388428088,0.438447923,0.717156989,0.032073923,0.158191584,0.158191584
0.9,,TRUE,1.733333333,liblinear,RandomOverSampler,0.545940154,0.145164257,0.783070237,0.788119259,0.778021214,0.221978786,0.211880741,0.549828191,0.554141368,0.065948974,0.070829137,0.070829137
0.9,,TRUE,1,liblinear,RandomOverSampler,0.545753988,0.145210088,0.782969311,0.787917239,0.778021383,0.221978617,0.212082761,0.549626781,0.554035548,0.066054794,0.071031157,0.071031157
0.9,,TRUE,0.1,liblinear,ADASYN,0.532794255,0.158102487,0.779379822,0.843617443,0.715142201,0.284857799,0.156382557,0.563553358,0.505873268,0.079496976,0.05851567,0.05851567
0.9,,TRUE,1.733333333,liblinear,SMOTE,0.546912284,0.144863201,0.783179255,0.783679697,0.782678813,0.217321187,0.216320303,0.555482926,0.568008008,0.068805949,0.078090879,0.078090879
0.9,,TRUE,1,liblinear,SMOTE,0.54686345,0.144913564,0.783174361,0.783881717,0.782467005,0.217532995,0.216118283,0.555482926,0.5677962,0.068700129,0.078090879,0.078090879
0.9,,TRUE,0.1,liblinear,RandomOverSampler,0.546728793,0.145603879,0.783646269,0.79054167,0.776750869,0.223249131,0.20945833,0.550031432,0.551494856,0.066690051,0.070425097,0.070425097
0.9,,TRUE,0.1,liblinear,SMOTE,0.5466982,0.145348756,0.783241144,0.785497269,0.780985019,0.219014981,0.214502731,0.555883304,0.564620251,0.069229397,0.077082609,0.077082609
0.9,,TRUE,1.733333333,liblinear,SMOTEENN,0.544382261,0.137389659,0.754597481,0.605314779,0.903880183,0.096119817,0.394685221,0.468719216,0.787971164,0.034826255,0.231635387,0.231635387
0.9,,TRUE,1,liblinear,SMOTEENN,0.543714758,0.137538587,0.753955519,0.60350209,0.904408947,0.095591053,0.39649791,0.468315176,0.787124604,0.034402974,0.232443468,0.232443468
0.9,,TRUE,0.1,liblinear,SMOTEENN,0.542943711,0.138516214,0.75345432,0.602500534,0.904408106,0.095591894,0.397499466,0.467103665,0.779822007,0.036520049,0.231636608,0.231636608
0.9,,TRUE,3.366666667,liblinear,ADASYN,0.533798261,0.157661155,0.779914069,0.843415423,0.716412715,0.283587285,0.156584577,0.562342458,0.508625096,0.078544427,0.05932253,0.05932253
0.9,,TRUE,3.366666667,liblinear,RandomOverSampler,0.545829362,0.145144878,0.783017327,0.788119259,0.777915394,0.222084606,0.211880741,0.550030211,0.554247188,0.065948974,0.070829137,0.070829137
0.9,,TRUE,3.366666667,liblinear,SMOTE,0.547027643,0.144840799,0.783232249,0.783679697,0.782784802,0.217215198,0.216320303,0.555684336,0.568537109,0.06869996,0.078090879,0.078090879
0.9,,TRUE,1.733333333,liblinear,SMOTETomek,0.547107646,0.14371539,0.782319061,0.773596997,0.791041125,0.208958875,0.226403003,0.552857884,0.581980131,0.065736493,0.083340352,0.083340352
0.9,,TRUE,1,liblinear,SMOTETomek,0.546458547,0.14376916,0.782006716,0.773395587,0.790617845,0.209382155,0.226604413,0.552655864,0.581239054,0.066053953,0.083340352,0.083340352
0.9,,TRUE,5,liblinear,None,0.545905817,0.134147184,0.752611818,0.593612866,0.91161077,0.08838923,0.406387134,0.413634227,0.728165308,0.022441097,0.164046507,0.164046507
0.9,,FALSE,1,liblinear,None,0.544562226,0.134541995,0.751947343,0.592601544,0.911293142,0.088706858,0.407398456,0.418475999,0.72403681,0.023817767,0.162836827,0.162836827
0.9,,TRUE,0.1,liblinear,SMOTETomek,0.546928138,0.144236967,0.78234728,0.774606488,0.790088071,0.209911929,0.225393512,0.552855443,0.57848689,0.066159773,0.082131283,0.082131283
0.9,,FALSE,0.1,liblinear,None,0.544562226,0.134541995,0.751947343,0.592601544,0.911293142,0.088706858,0.407398456,0.418475999,0.72403681,0.023817767,0.162836827,0.162836827
0.9,,TRUE,3.366666667,liblinear,SMOTEENN,0.544585628,0.137322699,0.754842486,0.60612225,0.903562722,0.096437278,0.39387775,0.468720437,0.788500601,0.034508795,0.231837407,0.231837407
0.9,,TRUE,3.366666667,liblinear,SMOTETomek,0.547222809,0.143692306,0.782371971,0.773596997,0.791146945,0.208853055,0.226403003,0.552857884,0.58240358,0.065842313,0.083340352,0.083340352
0.9,,FALSE,1.733333333,liblinear,None,0.544562226,0.134541995,0.751947343,0.592601544,0.911293142,0.088706858,0.407398456,0.418475999,0.72403681,0.023817767,0.162836827,0.162836827
0.9,,TRUE,5,liblinear,ClusterCentroids,0.451237611,0.192788824,0.735433851,0.872271964,0.598595739,0.401404261,0.127728036,0.664243035,0.421925791,0.196255415,0.05246544,0.05246544
0.9,,FALSE,1,liblinear,ClusterCentroids,0.446927945,0.193095415,0.733130344,0.869043303,0.597217385,0.402782615,0.130956697,0.661425127,0.420551812,0.197843558,0.05186121,0.05186121
0.9,,TRUE,5,liblinear,EditedNearestNeighbours,0.482536062,0.20262734,0.752477765,0.876930025,0.628025504,0.371974496,0.123069975,0.807496719,0.483747445,0.266011558,0.05750679,0.05750679
0.9,,FALSE,0.1,liblinear,ClusterCentroids,0.446927945,0.193095415,0.733130344,0.869043303,0.597217385,0.402782615,0.130956697,0.661425127,0.420551812,0.197843558,0.05186121,0.05186121
0.9,,FALSE,1,liblinear,EditedNearestNeighbours,0.483650612,0.201860011,0.753117496,0.876728005,0.629506986,0.370493014,0.123271995,0.807901981,0.484805982,0.265482457,0.05730538,0.05730538
0.9,,FALSE,0.1,liblinear,EditedNearestNeighbours,0.483650612,0.201860011,0.753117496,0.876728005,0.629506986,0.370493014,0.123271995,0.807901981,0.484805982,0.265482457,0.05730538,0.05730538
0.9,,FALSE,1.733333333,liblinear,ClusterCentroids,0.446927945,0.193095415,0.733130344,0.869043303,0.597217385,0.402782615,0.130956697,0.661425127,0.420551812,0.197843558,0.05186121,0.05186121
0.9,,FALSE,1.733333333,liblinear,EditedNearestNeighbours,0.483650612,0.201860011,0.753117496,0.876728005,0.629506986,0.370493014,0.123271995,0.807901981,0.484805982,0.265482457,0.05730538,0.05730538
0.9,,TRUE,5,liblinear,InstanceHardnessThreshold,0.459559452,0.232424326,0.740057188,0.873891178,0.606223198,0.393776802,0.126108822,0.826061827,0.547998923,0.315763158,0.104316885,0.104316885
0.9,,TRUE,5,liblinear,NearMiss,0.393207845,0.232038227,0.706743845,0.764714212,0.648773479,0.351226521,0.235285788,0.531062895,0.487665649,0.215415415,0.109150722,0.109150722
0.9,,FALSE,1,liblinear,InstanceHardnessThreshold,0.463514448,0.226445476,0.742368768,0.872481919,0.612255617,0.387744383,0.127518081,0.825053557,0.553923672,0.307401351,0.105526565,0.105526565
0.9,,FALSE,0.1,liblinear,InstanceHardnessThreshold,0.463514448,0.226445476,0.742368768,0.872481919,0.612255617,0.387744383,0.127518081,0.825053557,0.553923672,0.307401351,0.105526565,0.105526565
0.9,,FALSE,1,liblinear,NearMiss,0.42454172,0.208792766,0.722677817,0.758053038,0.687302597,0.312697403,0.241946962,0.518553511,0.530534232,0.174769223,0.112583234,0.112583234
0.9,,FALSE,0.1,liblinear,NearMiss,0.42454172,0.208792766,0.722677817,0.758053038,0.687302597,0.312697403,0.241946962,0.518553511,0.530534232,0.174769223,0.112583234,0.112583234
0.9,,TRUE,5,liblinear,NeighbourhoodCleaningRule,0.504316688,0.17937137,0.765181495,0.852906711,0.67745628,0.32254372,0.147093289,0.710436693,0.518997317,0.188209722,0.062555464,0.062555464
0.9,,FALSE,1,liblinear,NeighbourhoodCleaningRule,0.504212133,0.179503585,0.765123081,0.85310751,0.677138651,0.322861349,0.14689249,0.710841344,0.518044095,0.188315374,0.062555464,0.062555464
0.9,,FALSE,0.1,liblinear,NeighbourhoodCleaningRule,0.504212133,0.179503585,0.765123081,0.85310751,0.677138651,0.322861349,0.14689249,0.710841344,0.518044095,0.188315374,0.062555464,0.062555464
0.9,,TRUE,5,liblinear,OneSidedSelection,0.544694275,0.135042856,0.756177058,0.612177973,0.900176143,0.099823857,0.387822027,0.439053984,0.71694518,0.031967766,0.157989563,0.157989563
0.9,,TRUE,5,liblinear,RandomUnderSampler,0.526539751,0.156119478,0.774934134,0.800637188,0.74923108,0.25076892,0.199362812,0.559722909,0.521008067,0.08309671,0.064568952,0.064568952
0.9,,FALSE,1,liblinear,OneSidedSelection,0.54322974,0.135465336,0.755316036,0.610562422,0.900069649,0.099930351,0.389437578,0.444099606,0.71323929,0.033132292,0.156173212,0.156173212
0.9,,FALSE,1,liblinear,RandomUnderSampler,0.522865952,0.156676258,0.773139108,0.800434557,0.745843659,0.254156341,0.199565443,0.559520889,0.518256071,0.084578528,0.063560072,0.063560072
0.9,,FALSE,1.733333333,liblinear,InstanceHardnessThreshold,0.463514448,0.226445476,0.742368768,0.872481919,0.612255617,0.387744383,0.127518081,0.825053557,0.553923672,0.307401351,0.105526565,0.105526565
0.9,,FALSE,0.1,liblinear,OneSidedSelection,0.54322974,0.135465336,0.755316036,0.610562422,0.900069649,0.099930351,0.389437578,0.444099606,0.71323929,0.033132292,0.156173212,0.156173212
0.9,,FALSE,0.1,liblinear,RandomUnderSampler,0.522865952,0.156676258,0.773139108,0.800434557,0.745843659,0.254156341,0.199565443,0.559520889,0.518256071,0.084578528,0.063560072,0.063560072
0.9,,FALSE,1.733333333,liblinear,NearMiss,0.42454172,0.208792766,0.722677817,0.758053038,0.687302597,0.312697403,0.241946962,0.518553511,0.530534232,0.174769223,0.112583234,0.112583234
0.9,,TRUE,5,liblinear,TomekLinks,0.544614368,0.134972854,0.756032926,0.611571912,0.900493939,0.099506061,0.388428088,0.438447923,0.717156989,0.031967934,0.158191584,0.158191584
0.9,,FALSE,1,liblinear,TomekLinks,0.54345889,0.13539063,0.755229929,0.609754951,0.900704907,0.099295093,0.390245049,0.443088895,0.713874379,0.03302664,0.155971192,0.155971192
0.9,,FALSE,0.1,liblinear,TomekLinks,0.54345889,0.13539063,0.755229929,0.609754951,0.900704907,0.099295093,0.390245049,0.443088895,0.713874379,0.03302664,0.155971192,0.155971192
0.9,,FALSE,1.733333333,liblinear,NeighbourhoodCleaningRule,0.504212133,0.179503585,0.765123081,0.85310751,0.677138651,0.322861349,0.14689249,0.710841344,0.518044095,0.188315374,0.062555464,0.062555464
0.9,,FALSE,1.733333333,liblinear,OneSidedSelection,0.54322974,0.135465336,0.755316036,0.610562422,0.900069649,0.099930351,0.389437578,0.444099606,0.71323929,0.033132292,0.156173212,0.156173212
0.9,,TRUE,5,liblinear,ADASYN,0.533798261,0.157656821,0.779914069,0.843415423,0.716412715,0.283587285,0.156584577,0.562342458,0.508625096,0.078544427,0.05932253,0.05932253
0.9,,FALSE,1.733333333,liblinear,RandomUnderSampler,0.522865952,0.156676258,0.773139108,0.800434557,0.745843659,0.254156341,0.199565443,0.559520889,0.518256071,0.084578528,0.063560072,0.063560072
0.9,,TRUE,5,liblinear,RandomOverSampler,0.545710669,0.145140992,0.782964417,0.788119259,0.777809574,0.222190426,0.211880741,0.550030211,0.554141368,0.065948974,0.070829137,0.070829137
0.9,,FALSE,1,liblinear,ADASYN,0.533085921,0.158129099,0.779533742,0.843819464,0.715248021,0.284751979,0.156180536,0.563553358,0.505767448,0.079496976,0.05851567,0.05851567
0.9,,FALSE,1,liblinear,RandomOverSampler,0.546800455,0.145631326,0.78369398,0.79074308,0.77664488,0.22335512,0.20925692,0.550435473,0.551389036,0.066584063,0.070627117,0.070627117
0.9,,TRUE,5,liblinear,SMOTE,0.54684803,0.144836474,0.783131239,0.783477677,0.782784802,0.217215198,0.216522323,0.555684336,0.568537109,0.06869996,0.078090879,0.078090879
0.9,,FALSE,0.1,liblinear,ADASYN,0.533085921,0.158129099,0.779533742,0.843819464,0.715248021,0.284751979,0.156180536,0.563553358,0.505767448,0.079496976,0.05851567,0.05851567
0.9,,FALSE,1.733333333,liblinear,TomekLinks,0.54345889,0.13539063,0.755229929,0.609754951,0.900704907,0.099295093,0.390245049,0.443088895,0.713874379,0.03302664,0.155971192,0.155971192
0.9,,FALSE,1,liblinear,SMOTE,0.546583434,0.145378438,0.783188234,0.785497269,0.780879199,0.219120801,0.214502731,0.555883304,0.56430279,0.069229397,0.076881199,0.076881199
0.9,,FALSE,0.1,liblinear,RandomOverSampler,0.546800455,0.145631326,0.78369398,0.79074308,0.77664488,0.22335512,0.20925692,0.550435473,0.551389036,0.066584063,0.070627117,0.070627117
0.9,,FALSE,0.1,liblinear,SMOTE,0.546583434,0.145378438,0.783188234,0.785497269,0.780879199,0.219120801,0.214502731,0.555883304,0.56430279,0.069229397,0.076881199,0.076881199
0.9,,TRUE,5,liblinear,SMOTEENN,0.544744773,0.137308642,0.754895396,0.60612225,0.903668542,0.096331458,0.39387775,0.468720437,0.788606422,0.034402974,0.232038817,0.232038817
0.9,,FALSE,1,liblinear,SMOTEENN,0.542780048,0.138572363,0.753400799,0.602499313,0.904302285,0.095697715,0.397500687,0.466700845,0.779398558,0.036308241,0.231837407,0.231837407
0.9,,FALSE,0.1,liblinear,SMOTEENN,0.542780048,0.138572363,0.753400799,0.602499313,0.904302285,0.095697715,0.397500687,0.466700845,0.779398558,0.036308241,0.231837407,0.231837407
0.9,,FALSE,1.733333333,liblinear,ADASYN,0.533085921,0.158129099,0.779533742,0.843819464,0.715248021,0.284751979,0.156180536,0.563553358,0.505767448,0.079496976,0.05851567,0.05851567
0.9,,TRUE,5,liblinear,SMOTETomek,0.547222809,0.143687642,0.782371971,0.773596997,0.791146945,0.208853055,0.226403003,0.552857884,0.58240358,0.065842313,0.083340352,0.083340352
0.9,,FALSE,1.733333333,liblinear,RandomOverSampler,0.546800455,0.145631326,0.78369398,0.79074308,0.77664488,0.22335512,0.20925692,0.550435473,0.551389036,0.066584063,0.070627117,0.070627117
0.9,,FALSE,1,liblinear,SMOTETomek,0.546816065,0.144269005,0.782294369,0.774606488,0.789982251,0.210017749,0.225393512,0.552452013,0.577851801,0.066159773,0.082332692,0.082332692
0.9,,FALSE,3.366666667,liblinear,None,0.544562226,0.134541995,0.751947343,0.592601544,0.911293142,0.088706858,0.407398456,0.418475999,0.72403681,0.023817767,0.162836827,0.162836827
0.9,,FALSE,5,liblinear,None,0.544562226,0.134541995,0.751947343,0.592601544,0.911293142,0.088706858,0.407398456,0.418475999,0.72403681,0.023817767,0.162836827,0.162836827
0.9,,FALSE,1.733333333,liblinear,SMOTE,0.546583434,0.145378438,0.783188234,0.785497269,0.780879199,0.219120801,0.214502731,0.555883304,0.56430279,0.069229397,0.076881199,0.076881199
0.9,,FALSE,0.1,liblinear,SMOTETomek,0.546816065,0.144269005,0.782294369,0.774606488,0.789982251,0.210017749,0.225393512,0.552452013,0.577851801,0.066159773,0.082332692,0.082332692
0.9,balanced,TRUE,1,liblinear,None,0.545003793,0.146543632,0.783221326,0.794982453,0.7714602,0.2285398,0.205017547,0.546002014,0.539427495,0.065523002,0.067602307,0.067602307
0.9,,FALSE,1.733333333,liblinear,SMOTEENN,0.542780048,0.138572363,0.753400799,0.602499313,0.904302285,0.095697715,0.397500687,0.466700845,0.779398558,0.036308241,0.231837407,0.231837407
0.9,,FALSE,1.733333333,liblinear,SMOTETomek,0.546816065,0.144269005,0.782294369,0.774606488,0.789982251,0.210017749,0.225393512,0.552452013,0.577851801,0.066159773,0.082332692,0.082332692
0.9,balanced,TRUE,0.1,liblinear,None,0.542831087,0.146939353,0.782135539,0.793975404,0.770295674,0.229704326,0.206024596,0.546607464,0.536675331,0.066687696,0.066392017,0.066392017
0.9,,FALSE,5,liblinear,ClusterCentroids,0.446927945,0.193095415,0.733130344,0.869043303,0.597217385,0.402782615,0.130956697,0.661425127,0.420551812,0.197843558,0.05186121,0.05186121
0.9,,FALSE,3.366666667,liblinear,ClusterCentroids,0.446927945,0.193095415,0.733130344,0.869043303,0.597217385,0.402782615,0.130956697,0.661425127,0.420551812,0.197843558,0.05186121,0.05186121
0.9,balanced,TRUE,1,liblinear,ClusterCentroids,0.450650386,0.192825267,0.735126537,0.871869145,0.59838393,0.40161607,0.128130855,0.663639415,0.421819635,0.195832135,0.05226342,0.05226342
0.9,,FALSE,5,liblinear,EditedNearestNeighbours,0.483650612,0.201860011,0.753117496,0.876728005,0.629506986,0.370493014,0.123271995,0.807901981,0.484805982,0.265482457,0.05730538,0.05730538
0.9,,FALSE,3.366666667,liblinear,EditedNearestNeighbours,0.483650612,0.201860011,0.753117496,0.876728005,0.629506986,0.370493014,0.123271995,0.807901981,0.484805982,0.265482457,0.05730538,0.05730538
0.9,balanced,TRUE,1,liblinear,EditedNearestNeighbours,0.484115797,0.200004414,0.753869476,0.869658519,0.638080433,0.361919567,0.130341481,0.801036956,0.491794484,0.259235033,0.059729623,0.059729623
0.9,balanced,TRUE,0.1,liblinear,ClusterCentroids,0.447110163,0.19307543,0.733231523,0.869245323,0.597217722,0.402782278,0.130754677,0.661425127,0.420657632,0.197420109,0.05186121,0.05186121
0.9,balanced,TRUE,0.1,liblinear,EditedNearestNeighbours,0.484613734,0.19946159,0.754133942,0.869658519,0.638609366,0.361390634,0.130341481,0.801038176,0.492747033,0.258705933,0.059527602,0.059527602
0.9,,FALSE,5,liblinear,InstanceHardnessThreshold,0.463514448,0.226445476,0.742368768,0.872481919,0.612255617,0.387744383,0.127518081,0.825053557,0.553923672,0.307401351,0.105526565,0.105526565
0.9,balanced,TRUE,1,liblinear,InstanceHardnessThreshold,0.459802698,0.231142256,0.7402314,0.873287558,0.607175242,0.392824758,0.126712442,0.825053557,0.547466626,0.31396388,0.104517684,0.104517684
0.9,,FALSE,3.366666667,liblinear,InstanceHardnessThreshold,0.463514448,0.226445476,0.742368768,0.872481919,0.612255617,0.387744383,0.127518081,0.825053557,0.553923672,0.307401351,0.105526565,0.105526565
0.9,,FALSE,5,liblinear,NearMiss,0.42454172,0.208792766,0.722677817,0.758053038,0.687302597,0.312697403,0.241946962,0.518553511,0.530534232,0.174769223,0.112583234,0.112583234
0.9,balanced,TRUE,1,liblinear,NearMiss,0.399254006,0.225611055,0.709873136,0.762293021,0.657453252,0.342546748,0.237706979,0.527027373,0.498145204,0.203559358,0.109958192,0.109958192
0.9,,FALSE,3.366666667,liblinear,NearMiss,0.42454172,0.208792766,0.722677817,0.758053038,0.687302597,0.312697403,0.241946962,0.518553511,0.530534232,0.174769223,0.112583234,0.112583234
0.9,,FALSE,5,liblinear,NeighbourhoodCleaningRule,0.504212133,0.179503585,0.765123081,0.85310751,0.677138651,0.322861349,0.14689249,0.710841344,0.518044095,0.188315374,0.062555464,0.062555464
0.9,balanced,TRUE,1,liblinear,NeighbourhoodCleaningRule,0.498461501,0.183284571,0.762051594,0.855326681,0.668776508,0.331223492,0.144673319,0.737474442,0.506930628,0.202711956,0.058518722,0.058518722
0.9,,FALSE,3.366666667,liblinear,NeighbourhoodCleaningRule,0.504212133,0.179503585,0.765123081,0.85310751,0.677138651,0.322861349,0.14689249,0.710841344,0.518044095,0.188315374,0.062555464,0.062555464
0.9,,FALSE,5,liblinear,OneSidedSelection,0.54322974,0.135465336,0.755316036,0.610562422,0.900069649,0.099930351,0.389437578,0.444099606,0.71323929,0.033132292,0.156173212,0.156173212
0.9,balanced,TRUE,1,liblinear,OneSidedSelection,0.543036637,0.148172635,0.782712657,0.800634136,0.764791178,0.235208822,0.199365864,0.548420153,0.537944667,0.068169682,0.066187555,0.066187555
0.9,,FALSE,3.366666667,liblinear,OneSidedSelection,0.54322974,0.135465336,0.755316036,0.610562422,0.900069649,0.099930351,0.389437578,0.444099606,0.71323929,0.033132292,0.156173212,0.156173212
0.9,,FALSE,5,liblinear,RandomUnderSampler,0.522865952,0.156676258,0.773139108,0.800434557,0.745843659,0.254156341,0.199565443,0.559520889,0.518256071,0.084578528,0.063560072,0.063560072
0.9,balanced,TRUE,1,liblinear,RandomUnderSampler,0.525994969,0.156206812,0.774669415,0.800637188,0.748701643,0.251298357,0.199362812,0.559722909,0.52058445,0.083519991,0.064165522,0.064165522
0.9,,FALSE,3.366666667,liblinear,RandomUnderSampler,0.522865952,0.156676258,0.773139108,0.800434557,0.745843659,0.254156341,0.199565443,0.559520889,0.518256071,0.084578528,0.063560072,0.063560072
0.9,balanced,TRUE,0.1,liblinear,InstanceHardnessThreshold,0.463421214,0.226648124,0.742315858,0.872481919,0.612149797,0.387850203,0.127518081,0.825053557,0.553500055,0.307295531,0.105324545,0.105324545
0.9,,FALSE,5,liblinear,TomekLinks,0.54345889,0.13539063,0.755229929,0.609754951,0.900704907,0.099295093,0.390245049,0.443088895,0.713874379,0.03302664,0.155971192,0.155971192
0.9,balanced,TRUE,1,liblinear,TomekLinks,0.543539774,0.148113587,0.782972344,0.800835546,0.765109143,0.234890857,0.199164454,0.548218133,0.538262969,0.068169178,0.065986145,0.065986145
0.9,,FALSE,3.366666667,liblinear,TomekLinks,0.54345889,0.13539063,0.755229929,0.609754951,0.900704907,0.099295093,0.390245049,0.443088895,0.713874379,0.03302664,0.155971192,0.155971192
0.9,balanced,TRUE,0.1,liblinear,NearMiss,0.424096586,0.209350019,0.722461367,0.758255058,0.686667676,0.313332324,0.241744942,0.519158961,0.52926439,0.176145221,0.112583234,0.112583234
0.9,balanced,TRUE,0.1,liblinear,NeighbourhoodCleaningRule,0.498664624,0.183308543,0.762152131,0.855528091,0.668776171,0.331223829,0.144471909,0.737071012,0.506401359,0.202711956,0.058518722,0.058518722
0.9,,FALSE,5,liblinear,ADASYN,0.533085921,0.158129099,0.779533742,0.843819464,0.715248021,0.284751979,0.156180536,0.563553358,0.505767448,0.079496976,0.05851567,0.05851567
