Data balancer,Classifier description,Matthews correlation coefficient,Brier Score,Balanced Accuracy,AUC Score,H-measure,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Standard Deviation of MCC,Standard Deviation of BS,Standard Deviation of BACC,Standard Deviation of AUC,Standard Deviation of H-measure,Standard Deviation of TPR,Standard Deviation of TNR,initialisation_values
SMOTETomek,Artificial neural network,0.30094470925255806,0.17716057863485146,0.7069530938857641,0.76626038973027688,0.34253616302995193,0.6265906932573599,0.7873154945141684,0.21268450548583157,0.3734093067426401,0.07449026907601403,0.010117251988098177,0.054279474068177416,0.0616454033467314,0.09340049163799458,0.11030077641041008,0.021450814194310577,
None,Bernoulli Naive Bayes,0.36445234522304787,0.1283485702518567,0.7092385163416816,0.76358310513650307,0.343406781063182,0.5322886989553656,0.8861883337279974,0.11381166627200254,0.4677113010446344,0.07435996154568515,0.01923123072998434,0.042618278549144024,0.04957810271065583,0.08851630368335048,0.08022808659944188,0.022649690194335916,
ClusterCentroids,Bernoulli Naive Bayes,0.28285888572143819,0.18795172318233819,0.6970260066802807,0.75527774348360033,0.32231338124073045,0.6262108262108262,0.7678411871497357,0.23215881285026446,0.37378917378917376,0.07676897622714128,0.021456255043360416,0.05116018666316245,0.050464426761809504,0.09230739357362995,0.08824216237534822,0.03421297028215271,
EditedNearestNeighbours,Bernoulli Naive Bayes,0.34900813048435747,0.15196248373187754,0.7156261475899963,0.76334352263944183,0.34108932000817,0.5768281101614435,0.8544241850185493,0.14557581498145078,0.4231718898385565,0.08068917956833307,0.020716065008323476,0.04917748656738896,0.05078471409649804,0.08942930448450019,0.09010909555073952,0.024679779333389506,
InstanceHardnessThreshold,Bernoulli Naive Bayes,0.24935198713398674,0.26590634675636909,0.6883985833468823,0.75450990696945397,0.3363976989904025,0.7285849952516619,0.6482121714421027,0.3517878285578972,0.2714150047483381,0.0703948664103305,0.04245236339037295,0.05017138501585406,0.05288237735576778,0.09231939917467134,0.07001994069507277,0.0652918966764854,
NearMiss,Bernoulli Naive Bayes,0.19000810580312388,0.36345889978447798,0.6474130383989095,0.74504695828636158,0.28610930866103956,0.7500474833808167,0.5447785934170021,0.4552214065829979,0.2499525166191833,0.04649770310825584,0.0457715565609833,0.03657432922581925,0.04510611482675898,0.0856989526201235,0.11010928129419616,0.06525508043906228,
NeighbourhoodCleaningRule,Bernoulli Naive Bayes,0.35274789503480336,0.14511749769809196,0.714577685756942,0.76341368965096179,0.34395573003334395,0.5669515669515669,0.8622038045623175,0.13779619543768248,0.43304843304843305,0.08223835320368422,0.020920121303049984,0.0490685054928984,0.050762225386397665,0.09089866135541433,0.08986937024388607,0.023259935981799127,
OneSidedSelection,Bernoulli Naive Bayes,0.35257343707324995,0.13117111406779777,0.7062620178604077,0.76506010701132654,0.34624843676143213,0.5347578347578348,0.8777662009629806,0.12223379903701949,0.4652421652421653,0.07185721279925127,0.020374383470825888,0.04235788673978192,0.05203250805553542,0.08880890555159392,0.08258144905230211,0.024539781570302992,
RandomUnderSampler,Bernoulli Naive Bayes,0.26227510565675843,0.21409968171819677,0.6881252328911971,0.76296416831897129,0.3349929349783105,0.6362773029439697,0.7399731628384244,0.2600268371615755,0.3637226970560304,0.05249770215663501,0.019970271430268468,0.037434190805438965,0.0507038351154321,0.09121086327650164,0.07665470872124176,0.031600349149187267,
TomekLinks,Bernoulli Naive Bayes,0.35872608822226559,0.13137653958025589,0.7087934521283643,0.76344637818629457,0.34442907272209394,0.537226970560304,0.8803599336964244,0.11964006630357567,0.4627730294396961,0.07379085439731009,0.019728526835342666,0.04263001729485395,0.05050635382520459,0.08863202450499269,0.08036825566852958,0.023431366270097703,
ADASYN,Bernoulli Naive Bayes,0.26660421774860171,0.20411301640375848,0.6898718994409262,0.76663780108882318,0.3474670294814318,0.6313390313390314,0.748404767542821,0.25159523245717896,0.36866096866096865,0.0690616618286591,0.0184321459006115,0.048972799233405195,0.05087499757176316,0.09085905998015742,0.09046380385342763,0.02792181676345748,
RandomOverSampler,Bernoulli Naive Bayes,0.27797827282004911,0.20230244975773717,0.6963406268615837,0.76455598035359684,0.3417509909038907,0.633903133903134,0.758778119820033,0.2412218801799669,0.3660968660968661,0.07008179189034831,0.02121308064664073,0.049190343867962796,0.048572457739032376,0.08608910001970665,0.08966441585103256,0.024803069815571767,
SMOTE,Bernoulli Naive Bayes,0.28593668623829382,0.18987120293385398,0.694316388861341,0.75604103967352843,0.32812998734032084,0.5990503323836657,0.7895824453390164,0.21041755466098352,0.4009496676163342,0.06865038638215036,0.020700177496689197,0.04545058123399354,0.046343989902705586,0.08767279693066053,0.08117219717945398,0.02821436266941453,
SMOTEENN,Bernoulli Naive Bayes,0.29764057808904282,0.17588961331209099,0.6968040007924766,0.754068434087378,0.3256213778580502,0.584235517568851,0.8093724840161022,0.19062751598389768,0.4157644824311491,0.06649067862012811,0.02241895698459832,0.04243768740167982,0.0483364859822785,0.0853517602187926,0.07634914211615433,0.02897634877014583,
SMOTETomek,Bernoulli Naive Bayes,0.28593668623829382,0.18987120293385398,0.694316388861341,0.75604103967352843,0.32812998734032084,0.5990503323836657,0.7895824453390164,0.21041755466098352,0.4009496676163342,0.06865038638215036,0.020700177496689197,0.04545058123399354,0.046343989902705586,0.08767279693066053,0.08117219717945398,0.02821436266941453,
None,Decision Tree,0.25240332014323585,0.20102704669809299,0.6682368857378724,0.70235034751807979,0.19358276975129607,0.5462488129154796,0.7902249585602651,0.20977504143973483,0.4537511870845203,0.0660691808697932,0.01273780991335132,0.04761565165463528,0.05403563650045588,0.1014233599315606,0.11901294281929667,0.06687620422946039,
ClusterCentroids,Decision Tree,0.21444177573445417,0.23431239338873469,0.6335753985039643,0.6434040040757224,0.16235192173703109,0.4967711301044634,0.7703796669034652,0.22962033309653482,0.5032288698955366,0.11410985312720168,0.018685337413501188,0.07087059153851645,0.06646732053618888,0.0904722561085295,0.17536799901375474,0.14507807758723285,
EditedNearestNeighbours,Decision Tree,0.24796592138451648,0.20994498765526975,0.671236740240608,0.70068625685012131,0.20296894342756258,0.5762583095916429,0.7662151708895729,0.23378482911042706,0.423741690408357,0.07705042481851776,0.012023918386200197,0.05507247080519972,0.051840698266220765,0.08335687099539796,0.12120586618217588,0.054705088282715315,
InstanceHardnessThreshold,Decision Tree,0.16909256314099705,0.28231490074503202,0.6163194184427115,0.65187570935538408,0.15658704697809736,0.648528015194682,0.5841108216907412,0.41588917830925887,0.3514719848053181,0.10473621429753437,0.04717292880352154,0.07119010081346391,0.08408339699233769,0.09832767254118997,0.15616197526569287,0.20631393531031916,
NearMiss,Decision Tree,0.15568380389056738,0.39424494038904873,0.6175357755735055,0.61114030051594181,0.09395956100195967,0.802469135802469,0.4326024153445418,0.5673975846554582,0.19753086419753085,0.060226275721147186,0.050983305497579956,0.047050036764605487,0.059071123601312885,0.04047202178679835,0.12473261436591807,0.09270638316548538,
NeighbourhoodCleaningRule,Decision Tree,0.26878331912389136,0.20019279352456462,0.6776590951869191,0.70448966553394676,0.21979939642978494,0.5589743589743589,0.796343831399479,0.20365616860052096,0.441025641025641,0.07467391267515022,0.01413389400653825,0.04888402448126544,0.05428229624975485,0.10011375987735642,0.10822811482110967,0.06254678570923866,
OneSidedSelection,Decision Tree,0.25416981213190454,0.19747291832651373,0.6702767506390523,0.71172966788169256,0.21876496340497203,0.5512820512820512,0.7892714499960534,0.2107285500039466,0.4487179487179488,0.06980157824304524,0.015515243255073053,0.05145627354894387,0.06004046681856179,0.10211584153636515,0.12586123737560997,0.062122125281176804,
RandomUnderSampler,Decision Tree,0.24856280012429843,0.22133539218318385,0.6656362446953654,0.68603789135559601,0.1993332168335694,0.5391263057929725,0.7921461835977583,0.20785381640224168,0.46087369420702745,0.07734557392237232,0.01865402014093935,0.049465133342234874,0.05358311624564788,0.08355443459391437,0.09793813052538552,0.047910643070918635,
TomekLinks,Decision Tree,0.23234219046142893,0.20300586842655025,0.6603869552594787,0.69818369490640386,0.20734105272489872,0.5565052231718899,0.7642686873470675,0.2357313126529324,0.44349477682811006,0.09265770303022858,0.008646189206935507,0.065304102316189,0.05708290369812966,0.06690179324278864,0.11566819018166843,0.04609525443608792,
ADASYN,Decision Tree,0.27979178507286867,0.17365481671376765,0.6645556475314152,0.66930212135911094,0.19007850104013754,0.4773029439696106,0.85180835109322,0.14819164890678033,0.5226970560303894,0.11116632563362452,0.014590968593494937,0.06630121523478409,0.07201440156578144,0.11423152570266688,0.13648524393784806,0.06295840051930954,
RandomOverSampler,Decision Tree,0.26086157099838825,0.20179537536506276,0.6792206114078401,0.69933039325414403,0.2049837299044642,0.5864197530864198,0.7720214697292603,0.2279785302707396,0.4135802469135802,0.07718242683346413,0.013708152418197504,0.050887177413802,0.04900982507789913,0.08305401475276257,0.11208290862660465,0.051776281037490414,
