C,cache_size,class_weight,decision_function_shape,gamma,kernel,Data balancer,Average true rate,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff
0.01,2048,,ovo,1.263526316,rbf,SMOTEENN,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovo,1.368736842,rbf,SMOTEENN,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovo,1.473947368,rbf,SMOTEENN,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovo,1.158315789,rbf,SMOTETomek,0.571016303,0.83042328,0.311609326,0.688390674,0.16957672,0,0,0,0,0
0.01,2048,,ovo,1.263526316,rbf,SMOTETomek,0.567985241,0.835185185,0.300785297,0.699214703,0.164814815,0,0,0,0,0
0.01,2048,,ovo,1.579157895,rbf,None,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovo,1.684368421,rbf,None,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovo,1.368736842,rbf,SMOTETomek,0.566395366,0.842504409,0.290286322,0.709713678,0.157495591,0,0,0,0,0
0.01,2048,,ovo,1.473947368,rbf,SMOTETomek,0.562808747,0.844885362,0.280732133,0.719267867,0.155114638,0,0,0,0,0
0.01,2048,,ovo,1.789578947,rbf,None,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovo,1.894789474,rbf,None,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovo,1.579157895,rbf,ClusterCentroids,0.496903623,0.046031746,0.947775499,0.052224501,0.953968254,0,0,0,0,0
0.01,2048,,ovo,1.684368421,rbf,ClusterCentroids,0.497063112,0.046031746,0.948094479,0.051905521,0.953968254,0,0,0,0,0
0.01,2048,,ovo,1.579157895,rbf,EditedNearestNeighbours,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovo,1.684368421,rbf,EditedNearestNeighbours,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovo,1.789578947,rbf,ClusterCentroids,0.497063112,0.046031746,0.948094479,0.051905521,0.953968254,0,0,0,0,0
0.01,2048,,ovo,1.894789474,rbf,ClusterCentroids,0.496425154,0.046031746,0.946818562,0.053181438,0.953968254,0,0,0,0,0
0.01,2048,,ovo,1.789578947,rbf,EditedNearestNeighbours,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovo,1.894789474,rbf,EditedNearestNeighbours,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovo,1.579157895,rbf,InstanceHardnessThreshold,0.516449035,0.864197531,0.168700539,0.831299461,0.135802469,0,0,0,0,0
0.01,2048,,ovo,1.684368421,rbf,InstanceHardnessThreshold,0.516449035,0.864197531,0.168700539,0.831299461,0.135802469,0,0,0,0,0
0.01,2048,,ovo,1.579157895,rbf,NearMiss,0.517910306,0.997619048,0.038201565,0.961798435,0.002380952,0,0,0,0,0
0.01,2048,,ovo,1.684368421,rbf,NearMiss,0.517910306,0.997619048,0.038201565,0.961798435,0.002380952,0,0,0,0,0
0.01,2048,,ovo,1.789578947,rbf,InstanceHardnessThreshold,0.516289545,0.864197531,0.16838156,0.83161844,0.135802469,0,0,0,0,0
0.01,2048,,ovo,1.894789474,rbf,InstanceHardnessThreshold,0.516289545,0.864197531,0.16838156,0.83161844,0.135802469,0,0,0,0,0
0.01,2048,,ovo,1.579157895,rbf,NeighbourhoodCleaningRule,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovo,1.684368421,rbf,NeighbourhoodCleaningRule,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovo,1.789578947,rbf,NearMiss,0.517910306,0.997619048,0.038201565,0.961798435,0.002380952,0,0,0,0,0
0.01,2048,,ovo,1.894789474,rbf,NearMiss,0.517910306,0.997619048,0.038201565,0.961798435,0.002380952,0,0,0,0,0
0.01,2048,,ovo,1.579157895,rbf,OneSidedSelection,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovo,1.684368421,rbf,OneSidedSelection,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovo,1.579157895,rbf,RandomUnderSampler,0.558003046,0.961287478,0.154718615,0.845281385,0.038712522,0,0,0,0,0
0.01,2048,,ovo,1.684368421,rbf,RandomUnderSampler,0.557525337,0.961287478,0.153763196,0.846236804,0.038712522,0,0,0,0,0
0.01,2048,,ovo,1.789578947,rbf,NeighbourhoodCleaningRule,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovo,1.894789474,rbf,NeighbourhoodCleaningRule,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovo,1.579157895,rbf,TomekLinks,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovo,1.684368421,rbf,TomekLinks,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovo,1.789578947,rbf,OneSidedSelection,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovo,1.789578947,rbf,RandomUnderSampler,0.557366607,0.961287478,0.153445736,0.846554264,0.038712522,0,0,0,0,0
0.01,2048,,ovo,1.894789474,rbf,OneSidedSelection,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovo,1.894789474,rbf,RandomUnderSampler,0.557366607,0.961287478,0.153445736,0.846554264,0.038712522,0,0,0,0,0
0.01,2048,,ovo,1.579157895,rbf,ADASYN,0.503730159,0.730952381,0.276507937,0.723492063,0.269047619,0,0,0,0,0
0.01,2048,,ovo,1.684368421,rbf,ADASYN,0.503730159,0.730952381,0.276507937,0.723492063,0.269047619,0,0,0,0,0
0.01,2048,,ovo,1.789578947,rbf,TomekLinks,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovo,1.894789474,rbf,TomekLinks,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovo,1.579157895,rbf,RandomOverSampler,0.569167068,0.9829806,0.155353535,0.844646465,0.0170194,0,0,0,0,0
0.01,2048,,ovo,1.684368421,rbf,RandomOverSampler,0.569326557,0.9829806,0.155672515,0.844327485,0.0170194,0,0,0,0,0
0.01,2048,,ovo,1.789578947,rbf,ADASYN,0.503730159,0.730952381,0.276507937,0.723492063,0.269047619,0,0,0,0,0
0.01,2048,,ovo,1.894789474,rbf,ADASYN,0.503730159,0.730952381,0.276507937,0.723492063,0.269047619,0,0,0,0,0
0.01,2048,,ovo,1.789578947,rbf,RandomOverSampler,0.567420276,0.9829806,0.151859953,0.848140047,0.0170194,0,0,0,0,0
0.01,2048,,ovo,1.894789474,rbf,RandomOverSampler,0.567102816,0.9829806,0.151225032,0.848774968,0.0170194,0,0,0,0,0
0.01,2048,,ovo,1.579157895,rbf,SMOTE,0.570523869,0.980599647,0.16044809,0.83955191,0.019400353,0,0,0,0,0
0.01,2048,,ovo,1.684368421,rbf,SMOTE,0.56889218,0.983068783,0.154715577,0.845284423,0.016931217,0,0,0,0,0
0.01,2048,,ovo,1.789578947,rbf,SMOTE,0.566311908,0.985537919,0.147085897,0.852914103,0.014462081,0,0,0,0,0
0.01,2048,,ovo,1.894789474,rbf,SMOTE,0.565199278,0.985537919,0.144860636,0.855139364,0.014462081,0,0,0,0,0
0.01,2048,,ovo,1.579157895,rbf,SMOTEENN,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovo,1.684368421,rbf,SMOTEENN,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovo,1.789578947,rbf,SMOTEENN,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovo,1.894789474,rbf,SMOTEENN,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovo,1.579157895,rbf,SMOTETomek,0.563853405,0.980599647,0.147107162,0.852892838,0.019400353,0,0,0,0,0
0.01,2048,,ovo,1.684368421,rbf,SMOTETomek,0.562580525,0.980599647,0.144561404,0.855438596,0.019400353,0,0,0,0,0
0.01,2048,,ovr,auto,rbf,None,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovo,2,rbf,None,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovo,1.789578947,rbf,SMOTETomek,0.559240357,0.980599647,0.137881066,0.862118934,0.019400353,0,0,0,0,0
0.01,2048,,ovo,1.894789474,rbf,SMOTETomek,0.560552771,0.985449735,0.135655806,0.864344194,0.014550265,0,0,0,0,0
0.01,2048,,ovr,0.001,rbf,None,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.106210526,rbf,None,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,auto,rbf,ClusterCentroids,0.70642161,0.548148148,0.864695071,0.135304929,0.451851852,0,0,0,0,0
0.01,2048,,ovr,auto,rbf,EditedNearestNeighbours,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovo,2,rbf,ClusterCentroids,0.498850198,0.050881834,0.946818562,0.053181438,0.949118166,0,0,0,0,0
0.01,2048,,ovo,2,rbf,EditedNearestNeighbours,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.001,rbf,ClusterCentroids,0.7068978,0.548148148,0.865647452,0.134352548,0.451851852,0,0,0,0,0
0.01,2048,,ovr,0.106210526,rbf,ClusterCentroids,0.710030759,0.567460317,0.8526012,0.1473988,0.432539683,0,0,0,0,0
0.01,2048,,ovr,0.001,rbf,EditedNearestNeighbours,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.106210526,rbf,EditedNearestNeighbours,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,auto,rbf,InstanceHardnessThreshold,0.672317283,0.544708995,0.799925572,0.200074428,0.455291005,0,0,0,0,0
0.01,2048,,ovo,2,rbf,InstanceHardnessThreshold,0.51591023,0.866666667,0.165153794,0.834846206,0.133333333,0,0,0,0,0
0.01,2048,,ovr,auto,rbf,NearMiss,0.707149313,0.581746032,0.832552594,0.167447406,0.418253968,0,0,0,0,0
0.01,2048,,ovo,2,rbf,NearMiss,0.517910306,0.997619048,0.038201565,0.961798435,0.002380952,0,0,0,0,0
0.01,2048,,ovr,0.001,rbf,InstanceHardnessThreshold,0.675107972,0.542328042,0.807887902,0.192112098,0.457671958,0,0,0,0,0
0.01,2048,,ovr,auto,rbf,NeighbourhoodCleaningRule,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.106210526,rbf,InstanceHardnessThreshold,0.668773575,0.571693122,0.765854029,0.234145971,0.428306878,0,0,0,0,0
0.01,2048,,ovr,0.001,rbf,NearMiss,0.707010624,0.560141093,0.853880155,0.146119845,0.439858907,0,0,0,0,0
0.01,2048,,ovo,2,rbf,NeighbourhoodCleaningRule,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.106210526,rbf,NearMiss,0.689030067,0.65696649,0.721093643,0.278906357,0.34303351,0,0,0,0,0
0.01,2048,,ovr,auto,rbf,OneSidedSelection,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,auto,rbf,RandomUnderSampler,0.708290803,0.557936508,0.858645098,0.141354902,0.442063492,0,0,0,0,0
0.01,2048,,ovr,0.001,rbf,NeighbourhoodCleaningRule,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.106210526,rbf,NeighbourhoodCleaningRule,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,auto,rbf,TomekLinks,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovo,2,rbf,OneSidedSelection,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovo,2,rbf,RandomUnderSampler,0.553008827,0.95670194,0.149315714,0.850684286,0.04329806,0,0,0,0,0
0.01,2048,,ovr,0.001,rbf,OneSidedSelection,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.001,rbf,RandomUnderSampler,0.702849422,0.541005291,0.864693552,0.135306448,0.458994709,0,0,0,0,0
0.01,2048,,ovo,2,rbf,TomekLinks,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.106210526,rbf,OneSidedSelection,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.106210526,rbf,RandomUnderSampler,0.705754664,0.584391534,0.827117794,0.172882206,0.415608466,0,0,0,0,0
0.01,2048,,ovr,auto,rbf,ADASYN,0.599702455,0.649559083,0.549845827,0.450154173,0.350440917,0,0,0,0,0
0.01,2048,,ovr,0.001,rbf,TomekLinks,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.106210526,rbf,TomekLinks,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovo,2,rbf,ADASYN,0.503253968,0.730952381,0.275555556,0.724444444,0.269047619,0,0,0,0,0
0.01,2048,,ovr,auto,rbf,RandomOverSampler,0.709917935,0.560229277,0.859606592,0.140393408,0.439770723,0,0,0,0,0
0.01,2048,,ovr,0.001,rbf,ADASYN,0.511507937,0.697619048,0.325396825,0.674603175,0.302380952,0,0,0,0,0
0.01,2048,,ovr,0.106210526,rbf,ADASYN,0.705775255,0.630599647,0.780950862,0.219049138,0.369400353,0,0,0,0,0
0.01,2048,,ovo,2,rbf,RandomOverSampler,0.568781634,0.985361552,0.152201716,0.847798284,0.014638448,0,0,0,0,0
0.01,2048,,ovr,0.001,rbf,RandomOverSampler,0.709682118,0.557848325,0.861515911,0.138484089,0.442151675,0,0,0,0,0
0.01,2048,,ovr,auto,rbf,SMOTE,0.709595917,0.564991182,0.854200653,0.145799347,0.435008818,0,0,0,0,0
0.01,2048,,ovr,0.106210526,rbf,RandomOverSampler,0.708661679,0.591798942,0.825524417,0.174475583,0.408201058,0,0,0,0,0
0.01,2048,,ovo,2,rbf,SMOTE,0.567235091,0.988007055,0.146463128,0.853536872,0.011992945,0,0,0,0,0
0.01,2048,,ovr,0.001,rbf,SMOTE,0.710194805,0.567460317,0.852929293,0.147070707,0.432539683,0,0,0,0,0
0.01,2048,,ovr,0.106210526,rbf,SMOTE,0.704660852,0.564991182,0.844330523,0.155669477,0.435008818,0,0,0,0,0
0.01,2048,,ovr,auto,rbf,SMOTEENN,0.501308617,0.004850088,0.997767145,0.002232855,0.995149912,0,0,0,0,0
0.01,2048,,ovo,2,rbf,SMOTEENN,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.001,rbf,SMOTEENN,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.106210526,rbf,SMOTEENN,0.654053948,0.374338624,0.933769272,0.066230728,0.625661376,0,0,0,0,0
0.01,2048,,ovr,auto,rbf,SMOTETomek,0.707448503,0.557848325,0.857048682,0.142951318,0.442151675,0,0,0,0,0
0.01,2048,,ovr,0.211421053,rbf,None,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovo,2,rbf,SMOTETomek,0.555953858,0.921340388,0.190567327,0.809432673,0.078659612,0,0,0,0,0
0.01,2048,,ovr,0.316631579,rbf,None,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.001,rbf,SMOTETomek,0.695943605,0.531657848,0.860229361,0.139770639,0.468342152,0,0,0,0,0
0.01,2048,,ovr,0.421842105,rbf,None,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.106210526,rbf,SMOTETomek,0.704534062,0.565079365,0.84398876,0.15601124,0.434920635,0,0,0,0,0
0.01,2048,,ovr,0.527052632,rbf,None,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.211421053,rbf,ClusterCentroids,0.709142427,0.591798942,0.826485912,0.173514088,0.408201058,0,0,0,0,0
0.01,2048,,ovr,0.211421053,rbf,EditedNearestNeighbours,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.316631579,rbf,ClusterCentroids,0.712624828,0.647795414,0.777454242,0.222545758,0.352204586,0,0,0,0,0
0.01,2048,,ovr,0.316631579,rbf,EditedNearestNeighbours,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.421842105,rbf,ClusterCentroids,0.700728674,0.681657848,0.719799499,0.280200501,0.318342152,0,0,0,0,0
0.01,2048,,ovr,0.527052632,rbf,ClusterCentroids,0.690367628,0.693738977,0.686996279,0.313003721,0.306261023,0,0,0,0,0
0.01,2048,,ovr,0.421842105,rbf,EditedNearestNeighbours,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.527052632,rbf,EditedNearestNeighbours,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.211421053,rbf,InstanceHardnessThreshold,0.644849033,0.640828924,0.648869143,0.351130857,0.359171076,0,0,0,0,0
0.01,2048,,ovr,0.211421053,rbf,NearMiss,0.65427947,0.831393298,0.477165641,0.522834359,0.168606702,0,0,0,0,0
0.01,2048,,ovr,0.316631579,rbf,InstanceHardnessThreshold,0.588863362,0.749823633,0.427903091,0.572096909,0.250176367,0,0,0,0,0
0.01,2048,,ovr,0.421842105,rbf,InstanceHardnessThreshold,0.559774563,0.808201058,0.311348067,0.688651933,0.191798942,0,0,0,0,0
0.01,2048,,ovr,0.316631579,rbf,NearMiss,0.611796621,0.947001764,0.276591479,0.723408521,0.052998236,0,0,0,0,0
0.01,2048,,ovr,0.211421053,rbf,NeighbourhoodCleaningRule,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.527052632,rbf,InstanceHardnessThreshold,0.533525818,0.82292769,0.244123946,0.755876054,0.17707231,0,0,0,0,0
0.01,2048,,ovr,0.421842105,rbf,NearMiss,0.573187472,0.976102293,0.170272651,0.829727349,0.023897707,0,0,0,0,0
0.01,2048,,ovr,0.527052632,rbf,NearMiss,0.545601504,0.992857143,0.098345865,0.901654135,0.007142857,0,0,0,0,0
0.01,2048,,ovr,0.316631579,rbf,NeighbourhoodCleaningRule,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.211421053,rbf,OneSidedSelection,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.211421053,rbf,RandomUnderSampler,0.6996025,0.673985891,0.725219108,0.274780892,0.326014109,0,0,0,0,0
0.01,2048,,ovr,0.421842105,rbf,NeighbourhoodCleaningRule,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.211421053,rbf,TomekLinks,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.527052632,rbf,NeighbourhoodCleaningRule,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.316631579,rbf,OneSidedSelection,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.316631579,rbf,RandomUnderSampler,0.663289453,0.787654321,0.538924584,0.461075416,0.212345679,0,0,0,0,0
0.01,2048,,ovr,0.421842105,rbf,OneSidedSelection,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.421842105,rbf,RandomUnderSampler,0.615869809,0.864726631,0.367012987,0.632987013,0.135273369,0,0,0,0,0
0.01,2048,,ovr,0.316631579,rbf,TomekLinks,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.211421053,rbf,ADASYN,0.645911665,0.763315697,0.528507633,0.471492367,0.236684303,0,0,0,0,0
0.01,2048,,ovr,0.527052632,rbf,OneSidedSelection,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.527052632,rbf,RandomUnderSampler,0.596916281,0.924867725,0.268964836,0.731035164,0.075132275,0,0,0,0,0
0.01,2048,,ovr,0.421842105,rbf,TomekLinks,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.527052632,rbf,TomekLinks,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.316631579,rbf,ADASYN,0.577499473,0.794532628,0.360466317,0.639533683,0.205467372,0,0,0,0,0
0.01,2048,,ovr,0.211421053,rbf,RandomOverSampler,0.698397382,0.647354497,0.749440267,0.250559733,0.352645503,0,0,0,0,0
0.01,2048,,ovr,0.421842105,rbf,ADASYN,0.510079365,0.726190476,0.293968254,0.706031746,0.273809524,0,0,0,0,0
0.01,2048,,ovr,0.316631579,rbf,RandomOverSampler,0.674125718,0.765608466,0.582642971,0.417357029,0.234391534,0,0,0,0,0
0.01,2048,,ovr,0.527052632,rbf,ADASYN,0.506349206,0.728571429,0.284126984,0.715873016,0.271428571,0,0,0,0,0
0.01,2048,,ovr,0.421842105,rbf,RandomOverSampler,0.637133448,0.854938272,0.419328625,0.580671375,0.145061728,0,0,0,0,0
0.01,2048,,ovr,0.211421053,rbf,SMOTE,0.705239403,0.58686067,0.823618136,0.176381864,0.41313933,0,0,0,0,0
0.01,2048,,ovr,0.527052632,rbf,RandomOverSampler,0.615547961,0.912698413,0.318397509,0.681602491,0.087301587,0,0,0,0,0
0.01,2048,,ovr,0.316631579,rbf,SMOTE,0.695634921,0.608730159,0.782539683,0.217460317,0.391269841,0,0,0,0,0
0.01,2048,,ovr,0.421842105,rbf,SMOTE,0.682505295,0.683686067,0.681324523,0.318675477,0.316313933,0,0,0,0,0
0.01,2048,,ovr,0.211421053,rbf,SMOTEENN,0.55002983,0.121075838,0.978983823,0.021016177,0.878924162,0,0,0,0,0
0.01,2048,,ovr,0.527052632,rbf,SMOTE,0.670947655,0.780599647,0.561295663,0.438704337,0.219400353,0,0,0,0,0
0.01,2048,,ovr,0.316631579,rbf,SMOTEENN,0.49984051,0,0.999681021,0.000318979,1,0,0,0,0,0
0.01,2048,,ovr,0.421842105,rbf,SMOTEENN,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.527052632,rbf,SMOTEENN,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.211421053,rbf,SMOTETomek,0.698067981,0.584303351,0.811832612,0.188167388,0.415696649,0,0,0,0,0
0.01,2048,,ovr,0.632263158,rbf,None,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.316631579,rbf,SMOTETomek,0.700359442,0.630599647,0.770119237,0.229880763,0.369400353,0,0,0,0,0
0.01,2048,,ovr,0.737473684,rbf,None,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.421842105,rbf,SMOTETomek,0.692983342,0.712962963,0.673003721,0.326996279,0.287037037,0,0,0,0,0
0.01,2048,,ovr,0.842684211,rbf,None,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.527052632,rbf,SMOTETomek,0.657247538,0.79021164,0.524283436,0.475716564,0.20978836,0,0,0,0,0
0.01,2048,,ovr,0.947894737,rbf,None,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.632263158,rbf,ClusterCentroids,0.679432462,0.69638448,0.662480444,0.337519556,0.30361552,0,0,0,0,0
0.01,2048,,ovr,0.632263158,rbf,EditedNearestNeighbours,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.737473684,rbf,ClusterCentroids,0.684502966,0.674691358,0.694314574,0.305685426,0.325308642,0,0,0,0,0
0.01,2048,,ovr,0.842684211,rbf,ClusterCentroids,0.655717999,0.561728395,0.749707602,0.250292398,0.438271605,0,0,0,0,0
0.01,2048,,ovr,0.737473684,rbf,EditedNearestNeighbours,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.842684211,rbf,EditedNearestNeighbours,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.947894737,rbf,ClusterCentroids,0.617277664,0.391269841,0.843285486,0.156714514,0.608730159,0,0,0,0,0
0.01,2048,,ovr,0.632263158,rbf,InstanceHardnessThreshold,0.533395399,0.909082892,0.157707906,0.842292094,0.090917108,0,0,0,0,0
0.01,2048,,ovr,0.632263158,rbf,NearMiss,0.533512949,0.997619048,0.06940685,0.93059315,0.002380952,0,0,0,0,0
0.01,2048,,ovr,0.947894737,rbf,EditedNearestNeighbours,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.737473684,rbf,InstanceHardnessThreshold,0.525312355,0.913932981,0.136691729,0.863308271,0.086067019,0,0,0,0,0
0.01,2048,,ovr,0.842684211,rbf,InstanceHardnessThreshold,0.520058311,0.913932981,0.126183641,0.873816359,0.086067019,0,0,0,0,0
0.01,2048,,ovr,0.737473684,rbf,NearMiss,0.524598997,0.997619048,0.051578947,0.948421053,0.002380952,0,0,0,0,0
0.01,2048,,ovr,0.632263158,rbf,NeighbourhoodCleaningRule,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.842684211,rbf,NearMiss,0.522447786,1,0.044895572,0.955104428,0,0,0,0,0,0
0.01,2048,,ovr,0.947894737,rbf,InstanceHardnessThreshold,0.518744082,0.916402116,0.121086048,0.878913952,0.083597884,0,0,0,0,0
0.01,2048,,ovr,0.737473684,rbf,NeighbourhoodCleaningRule,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.632263158,rbf,OneSidedSelection,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.632263158,rbf,RandomUnderSampler,0.595480199,0.934567901,0.256392496,0.743607504,0.065432099,0,0,0,0,0
0.01,2048,,ovr,0.947894737,rbf,NearMiss,0.519576973,1,0.039153945,0.960846055,0,0,0,0,0,0
0.01,2048,,ovr,0.842684211,rbf,NeighbourhoodCleaningRule,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.632263158,rbf,TomekLinks,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.737473684,rbf,OneSidedSelection,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.737473684,rbf,RandomUnderSampler,0.580373535,0.948941799,0.211805271,0.788194729,0.051058201,0,0,0,0,0
0.01,2048,,ovr,0.947894737,rbf,NeighbourhoodCleaningRule,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.842684211,rbf,OneSidedSelection,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.842684211,rbf,RandomUnderSampler,0.572200493,0.95617284,0.188228146,0.811771854,0.04382716,0,0,0,0,0
0.01,2048,,ovr,0.737473684,rbf,TomekLinks,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.632263158,rbf,ADASYN,0.504285714,0.728571429,0.28,0.72,0.271428571,0,0,0,0,0
0.01,2048,,ovr,0.842684211,rbf,TomekLinks,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.947894737,rbf,OneSidedSelection,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.947894737,rbf,RandomUnderSampler,0.566267141,0.958641975,0.173892307,0.826107693,0.041358025,0,0,0,0,0
0.01,2048,,ovr,0.737473684,rbf,ADASYN,0.503174603,0.728571429,0.277777778,0.722222222,0.271428571,0,0,0,0,0
0.01,2048,,ovr,0.632263158,rbf,RandomOverSampler,0.602708075,0.944003527,0.261412622,0.738587378,0.055996473,0,0,0,0,0
0.01,2048,,ovr,0.947894737,rbf,TomekLinks,0.5,0,1,0,1,0,0,0,0,0
0.01,2048,,ovr,0.842684211,rbf,ADASYN,0.503174603,0.728571429,0.277777778,0.722222222,0.271428571,0,0,0,0,0
0.01,2048,,ovr,0.737473684,rbf,RandomOverSampler,0.590365645,0.961022928,0.219708362,0.780291638,0.038977072,0,0,0,0,0
0.01,2048,,ovr,0.842684211,rbf,RandomOverSampler,0.583034902,0.968342152,0.197727652,0.802272348,0.031657848,0,0,0,0,0
0.01,2048,,ovr,0.632263158,rbf,SMOTE,0.632557024,0.845767196,0.419346852,0.580653148,0.154232804,0,0,0,0,0
0.01,2048,,ovr,0.947894737,rbf,ADASYN,0.503888889,0.730952381,0.276825397,0.723174603,0.269047619,0,0,0,0,0
0.01,2048,,ovr,0.737473684,rbf,SMOTE,0.612412091,0.888888889,0.335935293,0.664064707,0.111111111,0,0,0,0,0
0.01,2048,,ovr,0.947894737,rbf,RandomOverSampler,0.575560155,0.968342152,0.182778158,0.817221842,0.031657848,0,0,0,0,0
