alpha,binarize,fit_prior,Data balancer,Matthews correlation coefficient,Cohen Kappa Score,Balanced Accuracy,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff,
0.9,0,TRUE,EditedNearestNeighbours,0.33783198,0.320152371,0.712186626,0.57711301,0.847260242,0.152739758,0.42288699,0.559639126,0.830392296,0.136201752,0.398100665,0.398100665,0.015538851
0.7,,TRUE,EditedNearestNeighbours,0.33739583,0.319648657,0.712024814,0.57711301,0.846936617,0.153063383,0.42288699,0.559639126,0.829096219,0.136525377,0.398100665,0.398100665,0.037486394
0.7,0,TRUE,EditedNearestNeighbours,0.33739583,0.319648657,0.712024814,0.57711301,0.846936617,0.153063383,0.42288699,0.559639126,0.829096219,0.136525377,0.398100665,0.398100665,0.03353103
1,,TRUE,EditedNearestNeighbours,0.337396648,0.319648413,0.712024024,0.57711301,0.846935038,0.153064962,0.42288699,0.559639126,0.830068672,0.135878128,0.398100665,0.398100665,0.019030571
1,0,TRUE,EditedNearestNeighbours,0.337396648,0.319648413,0.712024024,0.57711301,0.846935038,0.153064962,0.42288699,0.559639126,0.830068672,0.135878128,0.398100665,0.398100665,0.030161301
0.3,,FALSE,None,0.315486634,0.285617319,0.711990412,0.619183286,0.804797537,0.195202463,0.380816714,0.594491928,0.753906386,0.158902834,0.345679012,0.345679012,0.107161045
0.3,0,FALSE,None,0.315486634,0.285617319,0.711990412,0.619183286,0.804797537,0.195202463,0.380816714,0.594491928,0.753906386,0.158902834,0.345679012,0.345679012,0.088076671
0.1,,TRUE,NeighbourhoodCleaningRule,0.338669884,0.321582776,0.711924511,0.574643875,0.849205146,0.150794854,0.425356125,0.557169991,0.832013576,0.132311943,0.400569801,0.400569801,0.011946042
0.1,0,TRUE,NeighbourhoodCleaningRule,0.338669884,0.321582776,0.711924511,0.574643875,0.849205146,0.150794854,0.425356125,0.557169991,0.832013576,0.132311943,0.400569801,0.400569801,0.040414651
0.2,,TRUE,NeighbourhoodCleaningRule,0.338669884,0.321582776,0.711924511,0.574643875,0.849205146,0.150794854,0.425356125,0.557169991,0.832013576,0.131988318,0.400569801,0.400569801,0.009481748
0.2,0,TRUE,NeighbourhoodCleaningRule,0.338669884,0.321582776,0.711924511,0.574643875,0.849205146,0.150794854,0.425356125,0.557169991,0.832013576,0.131988318,0.400569801,0.400569801,0.01962781
0.3,,TRUE,NeighbourhoodCleaningRule,0.338669884,0.321582776,0.711924511,0.574643875,0.849205146,0.150794854,0.425356125,0.557169991,0.832010419,0.131988318,0.400569801,0.400569801,0.008994341
0.3,0,TRUE,NeighbourhoodCleaningRule,0.338669884,0.321582776,0.711924511,0.574643875,0.849205146,0.150794854,0.425356125,0.557169991,0.832010419,0.131988318,0.400569801,0.400569801,0.012704929
0.6,,TRUE,NeighbourhoodCleaningRule,0.338666734,0.321580457,0.711924511,0.574643875,0.849205146,0.150794854,0.425356125,0.557169991,0.832010419,0.131014287,0.400569801,0.400569801,0.02306819
0.6,0,TRUE,NeighbourhoodCleaningRule,0.338666734,0.321580457,0.711924511,0.574643875,0.849205146,0.150794854,0.425356125,0.557169991,0.832010419,0.131014287,0.400569801,0.400569801,0.044665178
0.7,,TRUE,NeighbourhoodCleaningRule,0.338666734,0.321580457,0.711924511,0.574643875,0.849205146,0.150794854,0.425356125,0.557169991,0.832334044,0.131014287,0.403038936,0.403038936,0.016415517
0.7,0,TRUE,NeighbourhoodCleaningRule,0.338666734,0.321580457,0.711924511,0.574643875,0.849205146,0.150794854,0.425356125,0.557169991,0.832334044,0.131014287,0.403038936,0.403038936,0.025840362
0.8,,TRUE,NeighbourhoodCleaningRule,0.338666734,0.321580457,0.711924511,0.574643875,0.849205146,0.150794854,0.425356125,0.557169991,0.832334044,0.131337911,0.403038936,0.403038936,0.015907844
0.8,0,TRUE,NeighbourhoodCleaningRule,0.338666734,0.321580457,0.711924511,0.574643875,0.849205146,0.150794854,0.425356125,0.557169991,0.832334044,0.131337911,0.403038936,0.403038936,0.018116395
0.9,,TRUE,NeighbourhoodCleaningRule,0.338666734,0.321580457,0.711924511,0.574643875,0.849205146,0.150794854,0.425356125,0.557169991,0.832659247,0.131014287,0.403038936,0.403038936,0.027919292
0.9,0,TRUE,NeighbourhoodCleaningRule,0.338666734,0.321580457,0.711924511,0.574643875,0.849205146,0.150794854,0.425356125,0.557169991,0.832659247,0.131014287,0.403038936,0.403038936,0.033574025
0.2,0,FALSE,SMOTEENN,0.325778275,0.30228308,0.71185084,0.596866097,0.826835583,0.173164417,0.403133903,0.577018044,0.783730365,0.149175152,0.378347578,0.378347578,0.026480118
0.3,0,FALSE,SMOTEENN,0.325778275,0.30228308,0.71185084,0.596866097,0.826835583,0.173164417,0.403133903,0.577018044,0.783730365,0.149175152,0.375783476,0.375783476,0.021751483
0.4,0,FALSE,SMOTEENN,0.325778275,0.30228308,0.71185084,0.596866097,0.826835583,0.173164417,0.403133903,0.579487179,0.783730365,0.149175152,0.375783476,0.375783476,0.022085428
0.5,0,FALSE,SMOTEENN,0.325778275,0.30228308,0.71185084,0.596866097,0.826835583,0.173164417,0.403133903,0.579487179,0.783730365,0.149175152,0.375783476,0.375783476,0.018460751
0.4,,TRUE,NeighbourhoodCleaningRule,0.338232932,0.321079334,0.711761909,0.574643875,0.848879943,0.151120057,0.425356125,0.557169991,0.831686795,0.131663115,0.400569801,0.400569801,0.010650158
0.4,0,TRUE,NeighbourhoodCleaningRule,0.338232932,0.321079334,0.711761909,0.574643875,0.848879943,0.151120057,0.425356125,0.557169991,0.831686795,0.131663115,0.400569801,0.400569801,0.01232338
0.5,,TRUE,NeighbourhoodCleaningRule,0.338229782,0.321077015,0.711761909,0.574643875,0.848879943,0.151120057,0.425356125,0.557169991,0.832010419,0.130690662,0.400569801,0.400569801,0.032004118
0.5,0,TRUE,NeighbourhoodCleaningRule,0.338229782,0.321077015,0.711761909,0.574643875,0.848879943,0.151120057,0.425356125,0.557169991,0.832010419,0.130690662,0.400569801,0.400569801,0.011380514
0.4,,FALSE,None,0.314746818,0.284756604,0.711666787,0.619183286,0.804150288,0.195849712,0.380816714,0.594491928,0.753906386,0.158902834,0.345679012,0.345679012,0.114724477
0.4,0,FALSE,None,0.314746818,0.284756604,0.711666787,0.619183286,0.804150288,0.195849712,0.380816714,0.594491928,0.753906386,0.158902834,0.345679012,0.345679012,0.148268541
0.9,,FALSE,NeighbourhoodCleaningRule,0.308961472,0.275300139,0.711545228,0.631908832,0.791181624,0.208818376,0.368091168,0.601899335,0.751312653,0.17155103,0.333048433,0.333048433,0.014419238
0.9,0,FALSE,NeighbourhoodCleaningRule,0.308961472,0.275300139,0.711545228,0.631908832,0.791181624,0.208818376,0.368091168,0.601899335,0.751312653,0.17155103,0.333048433,0.333048433,0.018690268
1,,FALSE,NeighbourhoodCleaningRule,0.308961472,0.275300139,0.711545228,0.631908832,0.791181624,0.208818376,0.368091168,0.601899335,0.752607151,0.17155103,0.333048433,0.333048433,0.019030174
1,0,FALSE,NeighbourhoodCleaningRule,0.308961472,0.275300139,0.711545228,0.631908832,0.791181624,0.208818376,0.368091168,0.601899335,0.752607151,0.17155103,0.333048433,0.333048433,0.023294051
0.3,0,FALSE,TomekLinks,0.313169744,0.282386252,0.711487002,0.621747388,0.801226616,0.198773384,0.378252612,0.594491928,0.754231589,0.160849317,0.345679012,0.345679012,0.030653079
0.3,,FALSE,TomekLinks,0.313169744,0.282386252,0.711487002,0.621747388,0.801226616,0.198773384,0.378252612,0.594491928,0.754231589,0.160849317,0.345679012,0.345679012,0.040816069
0.5,,FALSE,RandomUnderSampler,0.313961562,0.283824665,0.711438918,0.619373219,0.803504618,0.196495382,0.380626781,0.594396961,0.754869366,0.161169785,0.350902184,0.350902184,0.002385537
0.5,,TRUE,RandomUnderSampler,0.313961562,0.283824665,0.711438918,0.619373219,0.803504618,0.196495382,0.380626781,0.594396961,0.754869366,0.161169785,0.350902184,0.350902184,0.08169953
0.5,0,FALSE,RandomUnderSampler,0.313961562,0.283824665,0.711438918,0.619373219,0.803504618,0.196495382,0.380626781,0.594396961,0.754869366,0.161169785,0.350902184,0.350902184,0.003003836
0.5,0,TRUE,RandomUnderSampler,0.313961562,0.283824665,0.711438918,0.619373219,0.803504618,0.196495382,0.380626781,0.594396961,0.754869366,0.161169785,0.350902184,0.350902184,0.02656738
0.9,,FALSE,EditedNearestNeighbours,0.307533608,0.273087325,0.711367811,0.634472934,0.788262688,0.211737312,0.365527066,0.604368471,0.747426,0.173822717,0.32317189,0.32317189,0.025394917
0.9,0,FALSE,EditedNearestNeighbours,0.307533608,0.273087325,0.711367811,0.634472934,0.788262688,0.211737312,0.365527066,0.604368471,0.747426,0.173822717,0.32317189,0.32317189,0.027409792
1,,FALSE,EditedNearestNeighbours,0.307533608,0.273087325,0.711367811,0.634472934,0.788262688,0.211737312,0.365527066,0.604368471,0.748720499,0.173822717,0.32317189,0.32317189,0.030677954
1,0,FALSE,EditedNearestNeighbours,0.307533608,0.273087325,0.711367811,0.634472934,0.788262688,0.211737312,0.365527066,0.604368471,0.748720499,0.173822717,0.32317189,0.32317189,0.019569159
0.4,,FALSE,RandomUnderSampler,0.313589751,0.283389941,0.711276317,0.619373219,0.803179414,0.196820586,0.380626781,0.594396961,0.754544163,0.161169785,0.348433048,0.348433048,0.007623434
0.4,0,TRUE,RandomUnderSampler,0.313589751,0.283389941,0.711276317,0.619373219,0.803179414,0.196820586,0.380626781,0.594396961,0.754544163,0.161169785,0.348433048,0.348433048,0.026386817
0.4,,TRUE,RandomUnderSampler,0.313589751,0.283389941,0.711276317,0.619373219,0.803179414,0.196820586,0.380626781,0.594396961,0.754544163,0.161169785,0.348433048,0.348433048,0.003272454
0.4,0,FALSE,RandomUnderSampler,0.313589751,0.283389941,0.711276317,0.619373219,0.803179414,0.196820586,0.380626781,0.594396961,0.754544163,0.161169785,0.348433048,0.348433048,0.034529765
0.8,0,FALSE,NeighbourhoodCleaningRule,0.308260779,0.274486718,0.711221604,0.631908832,0.790534375,0.209465625,0.368091168,0.601899335,0.75098745,0.17155103,0.333048433,0.333048433,0.016753832
0.8,,FALSE,NeighbourhoodCleaningRule,0.308260779,0.274486718,0.711221604,0.631908832,0.790534375,0.209465625,0.368091168,0.601899335,0.75098745,0.17155103,0.333048433,0.333048433,0.017652909
0.5,,TRUE,SMOTEENN,0.324180989,0.300417117,0.71120438,0.596866097,0.825542663,0.174457337,0.403133903,0.581956315,0.781136633,0.149500355,0.37331434,0.37331434,0.011931022
0.6,,TRUE,SMOTEENN,0.324180989,0.300417117,0.71120438,0.596866097,0.825542663,0.174457337,0.403133903,0.581956315,0.781460257,0.149500355,0.37331434,0.37331434,0.01282835
0.3,,TRUE,RandomUnderSampler,0.313227611,0.282972259,0.711114505,0.619373219,0.80285579,0.19714421,0.380626781,0.596961064,0.754220538,0.161818612,0.345963913,0.345963913,0.002414385
0.3,0,FALSE,RandomUnderSampler,0.313227611,0.282972259,0.711114505,0.619373219,0.80285579,0.19714421,0.380626781,0.596961064,0.754220538,0.161818612,0.345963913,0.345963913,0.01141715
0.3,0,TRUE,RandomUnderSampler,0.313227611,0.282972259,0.711114505,0.619373219,0.80285579,0.19714421,0.380626781,0.596961064,0.754220538,0.161818612,0.345963913,0.345963913,0.024479628
0.3,,FALSE,RandomUnderSampler,0.313227611,0.282972259,0.711114505,0.619373219,0.80285579,0.19714421,0.380626781,0.596961064,0.754220538,0.161818612,0.345963913,0.345963913,0.004866521
0.5,,FALSE,NeighbourhoodCleaningRule,0.307916234,0.274091245,0.711059791,0.631908832,0.790210751,0.209789249,0.368091168,0.601899335,0.749042545,0.171876233,0.335612536,0.335612536,0.029696226
0.5,0,FALSE,NeighbourhoodCleaningRule,0.307916234,0.274091245,0.711059791,0.631908832,0.790210751,0.209789249,0.368091168,0.601899335,0.749042545,0.171876233,0.335612536,0.335612536,0.024910688
0.1,,FALSE,NeighbourhoodCleaningRule,0.30791236,0.274082575,0.711059791,0.631908832,0.790210751,0.209789249,0.368091168,0.601899335,0.74709764,0.172198279,0.330674264,0.330674264,0.006856998
0.1,0,FALSE,NeighbourhoodCleaningRule,0.30791236,0.274082575,0.711059791,0.631908832,0.790210751,0.209789249,0.368091168,0.601899335,0.74709764,0.172198279,0.330674264,0.330674264,0.010824839
0.7,,FALSE,EditedNearestNeighbours,0.306841552,0.272286313,0.711044187,0.634472934,0.787615439,0.212384561,0.365527066,0.604368471,0.747749625,0.173822717,0.32317189,0.32317189,0.039690415
0.7,0,FALSE,EditedNearestNeighbours,0.306841552,0.272286313,0.711044187,0.634472934,0.787615439,0.212384561,0.365527066,0.604368471,0.747749625,0.173822717,0.32317189,0.32317189,0.026949724
0.8,0,FALSE,EditedNearestNeighbours,0.306841552,0.272286313,0.711044187,0.634472934,0.787615439,0.212384561,0.365527066,0.604368471,0.747749625,0.173499092,0.32317189,0.32317189,0.032275041
0.8,,FALSE,EditedNearestNeighbours,0.306841552,0.272286313,0.711044187,0.634472934,0.787615439,0.212384561,0.365527066,0.604368471,0.747749625,0.173499092,0.32317189,0.32317189,0.027495702
0.1,,TRUE,SMOTEENN,0.323779958,0.29995205,0.711041778,0.596866097,0.82521746,0.17478254,0.403133903,0.581956315,0.781136633,0.149500355,0.375878443,0.375878443,0.011612336
0.2,,TRUE,SMOTEENN,0.323779958,0.29995205,0.711041778,0.596866097,0.82521746,0.17478254,0.403133903,0.581956315,0.781136633,0.149500355,0.375878443,0.375878443,0.013663292
0.3,,TRUE,SMOTEENN,0.323779958,0.29995205,0.711041778,0.596866097,0.82521746,0.17478254,0.403133903,0.581956315,0.781136633,0.149500355,0.37331434,0.37331434,0.010757287
0.4,,TRUE,SMOTEENN,0.323779958,0.29995205,0.711041778,0.596866097,0.82521746,0.17478254,0.403133903,0.581956315,0.781136633,0.149500355,0.37331434,0.37331434,0.011841059
0.7,,FALSE,OneSidedSelection,0.314116488,0.28456952,0.711010255,0.616904084,0.805116426,0.194883574,0.383095916,0.589458689,0.75714421,0.159880022,0.343209877,0.343209877,0.012726466
0.7,0,FALSE,OneSidedSelection,0.314116488,0.28456952,0.711010255,0.616904084,0.805116426,0.194883574,0.383095916,0.589458689,0.75714421,0.159880022,0.343209877,0.343209877,0.020058632
0.2,,TRUE,RandomUnderSampler,0.312866887,0.282556404,0.710952692,0.619373219,0.802532165,0.197467835,0.380626781,0.596961064,0.753573289,0.161818612,0.343494777,0.343494777,0.00688982
0.2,,FALSE,RandomUnderSampler,0.312866887,0.282556404,0.710952692,0.619373219,0.802532165,0.197467835,0.380626781,0.596961064,0.753573289,0.161818612,0.343494777,0.343494777,0.002422253
0.2,0,TRUE,RandomUnderSampler,0.312866887,0.282556404,0.710952692,0.619373219,0.802532165,0.197467835,0.380626781,0.596961064,0.753573289,0.161818612,0.343494777,0.343494777,0.053109487
0.2,0,FALSE,RandomUnderSampler,0.312866887,0.282556404,0.710952692,0.619373219,0.802532165,0.197467835,0.380626781,0.596961064,0.753573289,0.161818612,0.343494777,0.343494777,0.021530231
0.7,,FALSE,None,0.314118294,0.284567253,0.710919235,0.61671415,0.805124319,0.194875681,0.38328585,0.594491928,0.755204041,0.159876865,0.345679012,0.345679012,0.15407602
0.7,0,FALSE,None,0.314118294,0.284567253,0.710919235,0.61671415,0.805124319,0.194875681,0.38328585,0.594491928,0.755204041,0.159876865,0.345679012,0.345679012,0.116722902
1,,FALSE,None,0.314084284,0.284514383,0.710919235,0.61671415,0.805124319,0.194875681,0.38328585,0.591927825,0.758768648,0.159229616,0.348243115,0.348243115,0.110409498
1,0,FALSE,None,0.314084284,0.284514383,0.710919235,0.61671415,0.805124319,0.194875681,0.38328585,0.591927825,0.758768648,0.159229616,0.348243115,0.348243115,0.114233096
0.6,,FALSE,TomekLinks,0.312900407,0.282615232,0.710902841,0.619278253,0.802527429,0.197472571,0.380721747,0.594491928,0.754878838,0.161499724,0.345679012,0.345679012,0.022055387
0.6,0,FALSE,TomekLinks,0.312900407,0.282615232,0.710902841,0.619278253,0.802527429,0.197472571,0.380721747,0.594491928,0.754878838,0.161499724,0.345679012,0.345679012,0.028924783
0.6,,FALSE,NeighbourhoodCleaningRule,0.307566534,0.273685394,0.710897979,0.631908832,0.789887126,0.210112874,0.368091168,0.601899335,0.749367748,0.171552609,0.335612536,0.335612536,0.014142513
0.6,0,FALSE,NeighbourhoodCleaningRule,0.307566534,0.273685394,0.710897979,0.631908832,0.789887126,0.210112874,0.368091168,0.601899335,0.749367748,0.171552609,0.335612536,0.335612536,0.017907619
0.7,,FALSE,NeighbourhoodCleaningRule,0.307566534,0.273685394,0.710897979,0.631908832,0.789887126,0.210112874,0.368091168,0.601899335,0.750663825,0.171227405,0.335612536,0.335612536,0.014991999
0.7,0,FALSE,NeighbourhoodCleaningRule,0.307566534,0.273685394,0.710897979,0.631908832,0.789887126,0.210112874,0.368091168,0.601899335,0.750663825,0.171227405,0.335612536,0.335612536,0.024758657
1,,TRUE,RandomOverSampler,0.314918819,0.286018879,0.710863258,0.614339981,0.807386534,0.192613466,0.385660019,0.586989554,0.754548899,0.156629568,0.340550807,0.340550807,0.112715085
1,,FALSE,RandomOverSampler,0.314918819,0.286018879,0.710863258,0.614339981,0.807386534,0.192613466,0.385660019,0.586989554,0.754548899,0.156629568,0.340550807,0.340550807,0.090028842
1,0,FALSE,RandomOverSampler,0.314918819,0.286018879,0.710863258,0.614339981,0.807386534,0.192613466,0.385660019,0.586989554,0.754548899,0.156629568,0.340550807,0.340550807,0.126488129
1,0,TRUE,RandomOverSampler,0.314918819,0.286018879,0.710863258,0.614339981,0.807386534,0.192613466,0.385660019,0.586989554,0.754548899,0.156629568,0.340550807,0.340550807,0.128503561
0.7,,FALSE,RandomUnderSampler,0.313706092,0.284069636,0.710852389,0.616904084,0.804800695,0.195199305,0.383095916,0.594396961,0.75584024,0.160844581,0.350902184,0.350902184,0.005001148
0.7,0,FALSE,RandomUnderSampler,0.313706092,0.284069636,0.710852389,0.616904084,0.804800695,0.195199305,0.383095916,0.594396961,0.75584024,0.160844581,0.350902184,0.350902184,0.002987623
0.7,,TRUE,RandomUnderSampler,0.313706092,0.284069636,0.710852389,0.616904084,0.804800695,0.195199305,0.383095916,0.594396961,0.75584024,0.160844581,0.350902184,0.350902184,0.005739212
0.7,0,TRUE,RandomUnderSampler,0.313706092,0.284069636,0.710852389,0.616904084,0.804800695,0.195199305,0.383095916,0.594396961,0.75584024,0.160844581,0.350902184,0.350902184,0.005742073
0.6,,FALSE,OneSidedSelection,0.313753596,0.284149046,0.710847653,0.616904084,0.804791223,0.195208777,0.383095916,0.589458689,0.75714421,0.159554819,0.343209877,0.343209877,0.018526236
0.6,0,FALSE,OneSidedSelection,0.313753596,0.284149046,0.710847653,0.616904084,0.804791223,0.195208777,0.383095916,0.589458689,0.75714421,0.159554819,0.343209877,0.343209877,0.023347775
0.1,0,TRUE,SMOTE,0.317086109,0.289602064,0.710780927,0.609306743,0.812255111,0.187744889,0.390693257,0.58708452,0.765902597,0.153390165,0.353181387,0.353181387,0.034262578
0.1,0,FALSE,SMOTE,0.317086109,0.289602064,0.710780927,0.609306743,0.812255111,0.187744889,0.390693257,0.58708452,0.765902597,0.153390165,0.353181387,0.353181387,0.044764439
0.1,0,FALSE,SMOTETomek,0.317086109,0.289602064,0.710780927,0.609306743,0.812255111,0.187744889,0.390693257,0.58708452,0.765902597,0.153390165,0.353181387,0.353181387,0.016461929
0.1,0,TRUE,SMOTETomek,0.317086109,0.289602064,0.710780927,0.609306743,0.812255111,0.187744889,0.390693257,0.58708452,0.765902597,0.153390165,0.353181387,0.353181387,0.024378856
0.2,0,TRUE,SMOTE,0.317086109,0.289602064,0.710780927,0.609306743,0.812255111,0.187744889,0.390693257,0.58708452,0.765902597,0.153390165,0.353181387,0.353181387,0.028950373
0.2,0,FALSE,SMOTE,0.317086109,0.289602064,0.710780927,0.609306743,0.812255111,0.187744889,0.390693257,0.58708452,0.765902597,0.153390165,0.353181387,0.353181387,0.029242357
0.2,0,TRUE,SMOTETomek,0.317086109,0.289602064,0.710780927,0.609306743,0.812255111,0.187744889,0.390693257,0.58708452,0.765902597,0.153390165,0.353181387,0.353181387,0.027102629
0.2,0,FALSE,SMOTETomek,0.317086109,0.289602064,0.710780927,0.609306743,0.812255111,0.187744889,0.390693257,0.58708452,0.765902597,0.153390165,0.353181387,0.353181387,0.030347824
0.3,0,FALSE,SMOTE,0.317086109,0.289602064,0.710780927,0.609306743,0.812255111,0.187744889,0.390693257,0.58708452,0.765902597,0.153390165,0.353181387,0.353181387,0.077708006
0.3,0,TRUE,SMOTE,0.317086109,0.289602064,0.710780927,0.609306743,0.812255111,0.187744889,0.390693257,0.58708452,0.765902597,0.153390165,0.353181387,0.353181387,0.048679113
0.3,0,FALSE,SMOTETomek,0.317086109,0.289602064,0.710780927,0.609306743,0.812255111,0.187744889,0.390693257,0.58708452,0.765902597,0.153390165,0.353181387,0.353181387,0.026413441
0.3,0,TRUE,SMOTETomek,0.317086109,0.289602064,0.710780927,0.609306743,0.812255111,0.187744889,0.390693257,0.58708452,0.765902597,0.153390165,0.353181387,0.353181387,0.028347095
0.4,0,TRUE,SMOTE,0.317086109,0.289602064,0.710780927,0.609306743,0.812255111,0.187744889,0.390693257,0.58708452,0.765902597,0.153390165,0.353181387,0.353181387,0.049418608
0.4,0,FALSE,SMOTE,0.317086109,0.289602064,0.710780927,0.609306743,0.812255111,0.187744889,0.390693257,0.58708452,0.765902597,0.153390165,0.353181387,0.353181387,0.068758965
0.4,0,FALSE,SMOTETomek,0.317086109,0.289602064,0.710780927,0.609306743,0.812255111,0.187744889,0.390693257,0.58708452,0.765902597,0.153390165,0.353181387,0.353181387,0.026376645
0.4,0,TRUE,SMOTETomek,0.317086109,0.289602064,0.710780927,0.609306743,0.812255111,0.187744889,0.390693257,0.58708452,0.765902597,0.153390165,0.353181387,0.353181387,0.014113903
0.5,0,FALSE,SMOTE,0.317086109,0.289602064,0.710780927,0.609306743,0.812255111,0.187744889,0.390693257,0.58708452,0.766226221,0.153390165,0.353181387,0.353181387,0.055129766
0.5,0,TRUE,SMOTE,0.317086109,0.289602064,0.710780927,0.609306743,0.812255111,0.187744889,0.390693257,0.58708452,0.766226221,0.153390165,0.353181387,0.353181387,0.073182503
0.5,0,FALSE,SMOTETomek,0.317086109,0.289602064,0.710780927,0.609306743,0.812255111,0.187744889,0.390693257,0.58708452,0.766226221,0.153390165,0.353181387,0.353181387,0.048766454
0.5,0,TRUE,SMOTETomek,0.317086109,0.289602064,0.710780927,0.609306743,0.812255111,0.187744889,0.390693257,0.58708452,0.766226221,0.153390165,0.353181387,0.353181387,0.017447948
0.6,0,TRUE,SMOTE,0.317086109,0.289602064,0.710780927,0.609306743,0.812255111,0.187744889,0.390693257,0.58708452,0.766226221,0.153390165,0.353181387,0.353181387,0.021119912
